cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260206_000000.BIN,1.0119,30.9262,3.4056,30.9262,7.5240,1,33.924,39.892
1,DATA_20260206_000000.BIN,3.4056,29.1121,5.5601,29.1121,6.5780,1,30.500,37.979
2,DATA_20260206_000000.BIN,5.5601,21.9374,10.4517,21.9374,4.1250,1,22.774,27.113
3,DATA_20260206_000000.BIN,37.9100,66.7554,21.7698,66.7554,6.1820,1,27.743,27.744
4,DATA_20260206_000000.BIN,21.7698,71.8930,50.1483,71.8930,3.8280,1,107.752,149.305
5,DATA_20260206_000000.BIN,43.0865,58.3776,38.6111,58.3776,4.4770,1,69.800,112.129
6,DATA_20260206_000000.BIN,38.6111,52.8896,29.6615,52.8896,2.2110,1,151.639,165.720
7,DATA_20260206_084905.BIN,4.2391,47.2234,4.4708,47.2234,5.3240,1,5.353,8.453
8,DATA_20260206_084905.BIN,4.4708,19.7202,4.1568,19.7202,3.6630,1,7.383,7.444
9,DATA_20260206_084905.BIN,4.1568,22.6472,5.0263,22.6472,1.7050,1,4.975,5.078
10,DATA_20260206_084905.BIN,5.0263,18.2298,1.8331,18.2298,2.3430,1,5.968,5.968
11,DATA_20260206_084905.BIN,1.8331,26.3523,7.2261,26.3523,6.3030,1,0.497,2.105
12,DATA_20260206_084905.BIN,7.2261,17.0035,0.8571,17.0035,2.5190,1,6.553,6.919
13,DATA_20260206_084905.BIN,0.8571,16.5797,2.2063,16.5797,5.8410,1,3.115,3.317
14,DATA_20260206_084905.BIN,8.8527,34.0947,0.9222,34.0947,4.0150,1,11.713,11.736
15,DATA_20260206_084905.BIN,0.9222,27.5942,9.3509,27.5942,3.3880,1,0.732,1.917
16,DATA_20260206_084905.BIN,9.3509,20.4421,7.3746,20.4421,2.3870,1,10.272,10.313
17,DATA_20260206_084905.BIN,7.3746,45.9461,2.3475,45.9461,1.8040,1,9.493,10.216
18,DATA_20260206_084905.BIN,2.3475,19.5005,9.5185,19.5005,2.3980,1,2.808,3.313
19,DATA_20260206_084905.BIN,15.8680,35.7276,17.9420,35.7276,4.9170,1,17.193,17.270
20,DATA_20260206_084905.BIN,7.6108,22.4895,10.3531,22.4895,4.6090,1,5.785,6.048
21,DATA_20260206_084905.BIN,10.3531,20.2627,1.5949,20.2627,4.0040,1,14.374,14.958
22,DATA_20260206_084905.BIN,5.1086,44.9757,5.3722,44.9757,9.6800,1,7.893,9.148
23,DATA_20260206_084905.BIN,5.3722,43.5944,3.0028,43.5944,5.3350,1,5.317,6.874
24,DATA_20260206_084905.BIN,3.0028,17.9374,9.4127,17.9374,4.2790,1,3.293,3.398
25,DATA_20260206_084905.BIN,5.1999,47.0807,3.1438,47.0807,6.8200,1,6.456,7.796
26,DATA_20260206_084905.BIN,3.1438,21.9916,2.5414,21.9916,4.5870,1,5.697,5.891
27,DATA_20260206_084905.BIN,2.5414,17.0916,7.8768,17.0916,2.8600,1,1.251,5.681
28,DATA_20260206_084905.BIN,7.8768,32.9056,1.1398,32.9056,2.4530,1,9.047,9.055
29,DATA_20260206_084905.BIN,1.1398,21.8826,1.4312,21.8826,2.6070,1,0.633,0.674
30,DATA_20260206_084905.BIN,3.6145,14.7908,0.9584,14.7908,2.5960,1,6.222,8.500
31,DATA_20260206_084905.BIN,0.9584,30.0042,6.8752,30.0042,2.9260,1,1.675,2.567
32,DATA_20260206_084905.BIN,6.8752,17.4546,2.1784,17.4546,6.6550,1,9.091,9.891
33,DATA_20260206_084905.BIN,2.1784,15.0737,4.0898,15.0737,4.0920,1,2.524,3.011
34,DATA_20260206_084905.BIN,4.0898,28.4411,14.7886,28.4411,2.6290,1,4.163,4.362
35,DATA_20260206_084905.BIN,14.7886,36.7678,1.5258,36.7678,6.9410,1,16.622,18.411
36,DATA_20260206_084905.BIN,1.5258,33.9684,18.4110,33.9684,6.8420,1,4.198,6.040
37,DATA_20260206_084905.BIN,18.4110,29.9686,4.6168,29.9686,2.8490,1,23.106,23.115
38,DATA_20260206_084905.BIN,4.6168,17.7944,6.6308,17.7944,4.2130,1,6.490,6.494
39,DATA_20260206_084905.BIN,6.6308,45.9473,5.4093,45.9473,6.6770,1,7.591,7.747
40,DATA_20260206_084905.BIN,5.4093,43.5034,3.9481,43.5034,5.0380,1,5.245,6.541
41,DATA_20260206_084905.BIN,3.9481,25.2351,1.8120,25.2351,7.3260,1,4.534,4.578
42,DATA_20260206_084905.BIN,1.8120,16.0508,4.6180,16.0508,2.8050,1,1.100,3.746
43,DATA_20260206_084905.BIN,6.2446,16.9817,3.6964,16.9817,1.2100,1,7.235,7.360
44,DATA_20260206_084905.BIN,3.0014,18.9576,6.0547,18.9576,4.4110,1,4.079,4.408
