cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260218_000000.BIN,46.6560,46.6460,27.3959,46.6460,0.9680,1,5.304,5.570
1,DATA_20260218_000000.BIN,27.3959,46.6460,19.1440,46.6460,1.3090,1,144.955,145.116
2,DATA_20260218_000000.BIN,19.1440,44.8949,33.0224,44.8949,1.0890,1,24.318,28.187
3,DATA_20260218_000000.BIN,33.0224,44.8949,5.5861,44.8949,1.5290,1,125.775,132.153
4,DATA_20260218_000000.BIN,5.5861,48.9452,5.5861,48.9452,1.0890,1,28.239,28.690
5,DATA_20260218_000000.BIN,5.5861,46.9352,27.4617,46.9352,0.9240,1,25.416,25.821
6,DATA_20260218_000000.BIN,27.4617,42.7146,27.4617,42.7146,1.1550,1,124.657,124.739
7,DATA_20260218_000000.BIN,27.4617,46.9325,4.2612,46.9325,1.6940,1,112.201,112.265
8,DATA_20260218_000000.BIN,4.2612,27.4617,5.5861,27.4617,0.9240,1,132.394,132.422
9,DATA_20260218_000000.BIN,5.5861,44.8830,19.1014,44.8830,1.0560,1,59.771,59.881
10,DATA_20260218_000000.BIN,19.1014,46.6361,46.6235,46.6361,0.6490,1,50.804,53.828
11,DATA_20260218_000000.BIN,46.6235,33.0428,27.4617,33.0428,0.8690,1,121.791,129.073
12,DATA_20260218_000000.BIN,27.4617,27.4617,27.4617,27.4617,0.9570,1,102.926,103.366
13,DATA_20260218_000000.BIN,27.4617,46.4579,19.1014,46.4579,1.3200,1,92.662,93.030
14,DATA_20260218_000000.BIN,19.1014,46.6361,21.6714,46.6361,1.4410,1,63.911,66.264
15,DATA_20260218_000000.BIN,21.6714,46.9325,6.6658,46.9325,1.7380,1,47.767,83.307
16,DATA_20260218_000000.BIN,6.6658,45.1629,5.5861,45.1629,0.8030,1,63.011,137.160
17,DATA_20260218_000000.BIN,5.5861,44.8830,5.5861,44.8830,1.0340,1,58.181,58.183
18,DATA_20260218_000000.BIN,5.5861,48.6691,48.6242,48.6691,1.1990,1,95.208,95.308
19,DATA_20260218_000000.BIN,48.6242,46.5736,33.1042,46.5736,1.6500,1,116.132,133.900
20,DATA_20260218_000000.BIN,33.1042,46.6163,19.0184,46.6163,0.7700,1,73.793,86.262
21,DATA_20260218_000000.BIN,19.0184,48.9885,27.6570,48.9885,1.0780,1,73.592,74.536
22,DATA_20260218_000000.BIN,27.6570,44.8357,5.2699,44.8357,1.5730,1,80.455,80.456
23,DATA_20260218_000000.BIN,5.2699,48.6533,5.1670,48.6533,1.7600,1,74.825,75.829
24,DATA_20260218_000000.BIN,5.1670,44.8474,27.6570,44.8474,1.3200,1,67.225,68.104
25,DATA_20260218_000000.BIN,27.6570,44.8474,27.6570,44.8474,1.3530,1,86.391,86.392
26,DATA_20260218_000000.BIN,27.6570,46.4568,27.7215,46.4568,1.0670,1,77.752,77.753
27,DATA_20260218_000000.BIN,27.7215,13.9306,27.7215,27.7215,0.5720,1,69.885,69.885
28,DATA_20260218_000000.BIN,27.7215,48.0961,18.9779,48.0961,0.7260,1,62.896,62.897
29,DATA_20260218_000000.BIN,46.6696,46.4563,46.5867,46.5867,2.4860,1,36.870,46.707
30,DATA_20260218_000000.BIN,46.5867,33.1248,14.7235,33.1248,1.6500,1,33.266,145.051
31,DATA_20260218_000000.BIN,27.6570,33.1042,27.6570,33.1042,0.8910,1,95.249,95.321
