cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260213_085005.BIN,8.5572,20.2670,5.9044,20.2670,2.6840,1,25.268,25.268
1,DATA_20260213_085005.BIN,5.9044,23.3138,5.8060,23.3138,2.6950,1,26.299,26.351
2,DATA_20260213_085005.BIN,5.8060,22.8696,7.0984,22.8696,2.6180,1,22.089,22.901
3,DATA_20260213_085005.BIN,7.0984,21.4238,5.6683,21.4238,4.2570,1,18.284,19.456
4,DATA_20260213_085005.BIN,9.5996,25.5261,1.2833,25.5261,2.8710,1,13.145,13.148
5,DATA_20260213_085005.BIN,1.0275,17.8951,0.8173,17.8951,5.7200,1,23.930,24.038
6,DATA_20260213_085005.BIN,4.0975,19.8528,0.7069,19.8528,3.0030,1,27.460,27.644
7,DATA_20260213_085005.BIN,0.3498,16.2412,1.0212,16.2412,6.5780,1,18.894,18.996
8,DATA_20260213_085005.BIN,8.4793,28.4892,12.8389,28.4892,4.7190,1,8.244,11.211
9,DATA_20260213_085005.BIN,12.8389,23.7014,9.6701,23.7014,4.4660,1,3.308,3.326
10,DATA_20260213_085005.BIN,0.4984,21.4650,9.7542,21.4650,2.4860,1,17.072,19.928
11,DATA_20260213_085005.BIN,1.1835,8.7306,1.1222,8.7306,3.3660,1,15.524,16.249
12,DATA_20260213_085005.BIN,2.5413,30.7578,0.7672,30.7578,6.1600,1,11.681,12.077
13,DATA_20260213_085005.BIN,0.7672,14.1911,0.7615,14.1911,7.7110,1,12.888,12.900
14,DATA_20260213_085005.BIN,0.7615,22.9244,3.5523,22.9244,4.4990,1,12.434,14.842
15,DATA_20260213_085005.BIN,3.5523,22.5212,6.4525,22.5212,2.0020,1,129.868,129.956
16,DATA_20260213_085005.BIN,6.4525,26.8974,6.0255,26.8974,4.1910,1,10.790,14.227
17,DATA_20260213_085005.BIN,6.0255,18.1440,4.6481,18.1440,3.4210,1,10.398,10.404
18,DATA_20260213_085005.BIN,4.9438,18.5090,7.5754,18.5090,2.6400,1,13.364,14.556
19,DATA_20260213_085005.BIN,7.5754,17.1822,2.8641,17.1822,4.8950,1,10.601,12.367
20,DATA_20260213_085005.BIN,2.8641,19.8800,8.5285,19.8800,4.4550,1,11.674,15.452
21,DATA_20260213_085005.BIN,8.5285,22.4812,0.5886,22.4812,1.7160,1,9.608,9.996
22,DATA_20260213_085005.BIN,0.5886,21.7200,6.3388,21.7200,4.5650,1,4.422,9.109
23,DATA_20260213_085005.BIN,6.3388,23.0521,0.1606,23.0521,4.1140,1,8.521,8.937
24,DATA_20260213_085005.BIN,0.1606,19.2760,1.5999,19.2760,4.1470,1,3.089,3.494
25,DATA_20260213_085005.BIN,1.5999,15.3491,3.2600,15.3491,3.7950,1,4.620,5.465
26,DATA_20260213_085005.BIN,3.2600,10.9004,1.8997,10.9004,2.9590,1,6.032,7.835
27,DATA_20260213_085005.BIN,1.8997,12.6114,3.1035,12.6114,2.6620,1,3.369,4.383
28,DATA_20260213_085005.BIN,3.1035,24.2562,6.6646,24.2562,4.4770,1,10.226,13.653
29,DATA_20260213_085005.BIN,6.6646,18.2090,3.8731,18.2090,5.5880,1,9.701,11.623
30,DATA_20260213_085005.BIN,3.8731,14.9109,5.0429,14.9109,4.5870,1,1.494,3.499
31,DATA_20260213_085005.BIN,8.5687,24.1400,5.2895,24.1400,2.1340,1,9.509,10.035
