cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260204_162108.BIN,0.7876,11.1045,4.3944,11.1045,1.4410,1,25.925,30.789
1,DATA_20260204_162108.BIN,4.3944,14.2610,5.9281,14.2610,4.6530,1,19.027,23.990
2,DATA_20260204_162108.BIN,5.9281,11.9125,1.6127,11.9125,2.4970,1,20.019,21.172
3,DATA_20260204_162108.BIN,1.6127,23.5659,11.4948,23.5659,5.7420,1,21.205,28.457
4,DATA_20260204_162108.BIN,2.6713,8.7553,1.5093,8.7553,2.2660,1,16.514,16.863
5,DATA_20260204_162108.BIN,1.5093,8.4857,3.1996,8.4857,1.3530,1,17.268,25.701
6,DATA_20260204_162108.BIN,2.8715,9.1564,2.6481,9.1564,3.6520,1,16.315,16.678
7,DATA_20260204_162108.BIN,2.6481,8.8755,2.1692,8.8755,1.7490,1,13.400,14.287
8,DATA_20260204_162108.BIN,2.1692,13.9745,2.2485,13.9745,9.2290,1,10.802,14.305
9,DATA_20260204_162108.BIN,2.2485,11.7558,3.8002,11.7558,8.8440,1,14.155,14.666
10,DATA_20260204_162108.BIN,8.4679,27.8071,1.8740,27.8071,3.8610,1,21.827,23.974
11,DATA_20260204_162108.BIN,6.2740,22.1547,5.0693,22.1547,1.9800,1,13.726,21.758
12,DATA_20260204_162108.BIN,5.0693,18.6468,3.5281,18.6468,4.9940,1,12.764,14.629
13,DATA_20260204_162108.BIN,3.5281,11.0013,2.7130,11.0013,2.7280,1,4.557,6.400
14,DATA_20260204_162108.BIN,2.7130,19.1567,6.2211,19.1567,3.2780,1,5.528,10.307
15,DATA_20260204_162108.BIN,6.2211,16.9865,9.9336,16.9865,2.3870,1,12.093,12.123
16,DATA_20260204_162108.BIN,9.9336,18.7569,1.5889,18.7569,4.5650,1,19.872,21.261
17,DATA_20260204_162108.BIN,1.5889,27.2295,5.1993,27.2295,5.2030,1,2.762,2.942
18,DATA_20260204_162108.BIN,5.1993,27.5120,0.8385,27.5120,3.9050,1,123.326,123.326
19,DATA_20260204_162108.BIN,0.8385,41.8676,2.7898,41.8676,3.2670,1,9.561,9.830
20,DATA_20260204_162108.BIN,2.7898,21.3131,6.2177,21.3131,2.6180,1,13.891,17.385
21,DATA_20260204_162108.BIN,6.2177,21.2223,4.4710,21.2223,2.4310,1,12.166,16.573
22,DATA_20260204_162108.BIN,8.1065,20.1098,3.9336,20.1098,7.2930,1,9.310,11.280
23,DATA_20260204_162108.BIN,3.9336,28.0686,0.6378,28.0686,4.7630,1,1.215,1.308
24,DATA_20260204_162108.BIN,0.6378,8.3587,1.3650,8.3587,0.9900,1,6.786,8.372
25,DATA_20260204_162108.BIN,1.3650,8.6711,2.9319,8.6711,6.0060,1,5.818,10.311
26,DATA_20260204_162108.BIN,2.9319,27.4368,1.2853,27.4368,6.1380,1,8.717,9.564
27,DATA_20260204_162108.BIN,1.2853,36.6596,1.5730,36.6596,2.6620,1,3.778,6.375
28,DATA_20260204_162108.BIN,1.5730,28.5169,1.3115,28.5169,4.7850,1,3.743,7.783
29,DATA_20260204_162108.BIN,1.3115,28.3208,2.0907,28.3208,7.0180,1,6.905,10.011
30,DATA_20260204_162108.BIN,1.8590,27.5249,18.2620,27.5249,4.8400,1,4.619,4.621
31,DATA_20260204_162108.BIN,18.2620,27.7214,0.4799,27.7214,5.1040,1,98.438,98.549
32,DATA_20260204_162108.BIN,2.6449,28.0327,14.4902,28.0327,7.3150,1,15.964,17.365
33,DATA_20260204_162108.BIN,14.4902,27.4500,2.5736,27.4500,4.2570,1,97.965,98.597
34,DATA_20260204_162108.BIN,2.5736,11.9332,3.5125,11.9332,2.8050,1,20.873,21.223
35,DATA_20260204_162108.BIN,0.8568,8.7584,1.9523,8.7584,1.1330,1,17.987,18.434
36,DATA_20260204_162108.BIN,1.9523,9.2924,0.5404,9.2924,2.2110,1,14.625,15.491
37,DATA_20260204_162108.BIN,0.5404,7.4544,1.0137,7.4544,3.5200,1,15.250,15.371
38,DATA_20260204_162108.BIN,1.0137,8.7749,1.9102,8.7749,1.2100,1,15.302,15.306
39,DATA_20260204_162108.BIN,0.7707,7.5442,0.9944,7.5442,5.3680,1,12.910,12.914
40,DATA_20260204_162108.BIN,0.9944,12.6783,2.6959,12.6783,5.3900,1,12.146,13.040
41,DATA_20260204_162108.BIN,4.2032,20.3787,2.6801,20.3787,9.5700,1,11.198,11.325
42,DATA_20260204_162108.BIN,2.6801,14.3021,1.6300,14.3021,2.0680,1,11.735,12.024
43,DATA_20260204_162108.BIN,1.6300,8.6336,3.0376,8.6336,1.1880,1,10.048,10.072
44,DATA_20260204_162108.BIN,3.0376,9.0380,2.8519,9.0380,2.4860,1,11.591,12.314
45,DATA_20260204_162108.BIN,2.8519,14.4638,1.6798,14.4638,8.2940,1,2.277,3.016
46,DATA_20260204_162108.BIN,1.6798,28.2201,3.4690,28.2201,4.4110,1,3.680,4.869
47,DATA_20260204_162108.BIN,4.1808,27.6828,3.9754,27.6828,3.0360,1,10.892,11.100
48,DATA_20260204_162108.BIN,3.9754,12.0676,2.0360,12.0676,1.4190,1,9.047,10.316
49,DATA_20260204_162108.BIN,0.2001,10.9006,1.7077,10.9006,1.3860,1,7.682,15.011
50,DATA_20260204_162108.BIN,1.7077,9.9645,2.6689,9.9645,2.7170,1,2.669,5.531
51,DATA_20260204_162108.BIN,2.6689,10.1523,2.2081,10.1523,2.9590,1,6.139,7.095
52,DATA_20260204_162108.BIN,2.2081,15.5241,0.2519,15.5241,6.9960,1,5.985,10.548
53,DATA_20260204_162108.BIN,0.2519,13.2923,3.3670,13.2923,2.9700,1,3.088,4.906
54,DATA_20260204_162108.BIN,7.7041,15.3019,8.1240,15.3019,2.3100,1,11.518,11.520
55,DATA_20260204_162108.BIN,1.6575,10.0959,3.8180,10.0959,1.3750,1,3.472,8.102
56,DATA_20260204_162108.BIN,3.8180,17.6781,5.0718,17.6781,2.8930,1,7.361,10.081
57,DATA_20260204_162108.BIN,5.0718,12.8903,8.4088,12.8903,3.9930,1,10.503,13.942
58,DATA_20260204_162108.BIN,0.7189,13.1249,2.8439,13.1249,2.0240,1,2.789,2.802
59,DATA_20260204_162108.BIN,2.8439,13.7632,4.9123,13.7632,2.1230,1,3.631,4.867
60,DATA_20260204_162108.BIN,4.9123,18.9674,3.0598,18.9674,3.8390,1,6.987,8.132
61,DATA_20260204_162108.BIN,3.0598,9.2144,2.4839,9.2144,2.7720,1,5.889,7.639
62,DATA_20260204_162108.BIN,0.5687,10.8070,2.8741,10.8070,1.5510,1,3.667,6.017
63,DATA_20260204_162108.BIN,2.8741,14.6654,1.2496,14.6654,1.4850,1,2.800,2.988
64,DATA_20260204_162108.BIN,1.2496,10.1987,2.4642,10.1987,1.2430,1,2.163,3.178
65,DATA_20260204_162108.BIN,2.4642,11.0694,2.4814,11.0694,1.5510,1,2.511,7.434
66,DATA_20260204_162108.BIN,2.4814,19.7104,3.9982,19.7104,3.4100,1,1.497,7.762
67,DATA_20260204_162108.BIN,3.9982,10.7035,1.4098,10.7035,1.3420,1,3.999,6.113
68,DATA_20260204_162108.BIN,1.4098,10.7038,2.1034,10.7038,2.4310,1,2.911,5.094
69,DATA_20260204_162108.BIN,2.1034,11.5214,3.9280,11.5214,1.2870,1,2.736,2.743
70,DATA_20260204_162108.BIN,3.9280,11.3024,2.7328,11.3024,2.3760,1,4.680,5.655
71,DATA_20260204_162108.BIN,3.2567,8.5516,1.9488,8.5516,1.3200,1,4.262,4.434
72,DATA_20260204_162108.BIN,1.9488,8.1122,3.1692,8.1122,1.2760,1,1.567,3.300
73,DATA_20260204_162108.BIN,3.1692,9.7538,1.8741,9.7538,2.4860,1,6.348,8.929
74,DATA_20260204_162108.BIN,1.8741,9.9710,3.5809,9.9710,1.6500,1,2.921,3.834
75,DATA_20260204_162108.BIN,3.5809,18.5888,3.6381,18.5888,4.1250,1,9.853,14.340
76,DATA_20260204_162108.BIN,2.2744,10.5923,1.7849,10.5923,1.4740,1,0.809,4.582
77,DATA_20260204_162108.BIN,1.5297,7.8008,1.2582,7.8008,1.2540,1,2.413,3.030
78,DATA_20260204_162108.BIN,1.2582,9.8586,1.9950,9.8586,1.2320,1,3.315,3.334
79,DATA_20260204_162108.BIN,1.9950,11.8319,0.6416,11.8319,1.4300,1,3.475,3.739
80,DATA_20260204_162108.BIN,1.7725,8.1542,0.6361,8.1542,1.3860,1,3.770,4.048
81,DATA_20260204_162108.BIN,0.6361,7.6423,0.5641,7.6423,1.3420,1,0.136,0.393
82,DATA_20260204_162108.BIN,2.8559,10.7574,3.7090,10.7574,2.6950,1,4.042,4.083
83,DATA_20260204_162108.BIN,2.0681,9.0289,2.3644,9.0289,5.0490,1,2.689,3.676
84,DATA_20260204_162108.BIN,1.5014,8.3984,2.1596,8.3984,3.8610,1,0.101,3.120
85,DATA_20260204_162108.BIN,2.1596,7.1060,0.5862,7.1060,1.2210,1,4.393,5.627
86,DATA_20260204_162108.BIN,2.3688,9.3518,2.8573,9.3518,3.7180,1,2.667,3.082
87,DATA_20260204_162108.BIN,1.2320,10.8003,1.1789,10.8003,2.1340,1,0.554,4.014
88,DATA_20260204_162108.BIN,5.1060,16.1405,7.5780,16.1405,2.3540,1,9.294,12.617
89,DATA_20260204_162108.BIN,7.5780,28.4228,0.2556,28.4228,4.4770,1,10.132,10.152
90,DATA_20260204_162108.BIN,0.2556,17.3142,1.7019,17.3142,5.3680,1,0.879,1.855
91,DATA_20260204_162108.BIN,1.7019,27.6243,16.6266,27.6243,4.6200,1,5.388,7.796
92,DATA_20260204_162108.BIN,16.6266,59.2957,32.5722,59.2957,2.0020,1,23.928,24.437
93,DATA_20260204_162108.BIN,32.5722,44.5836,29.0216,44.5836,1.4630,1,41.254,42.360
94,DATA_20260204_162108.BIN,29.0216,51.5611,11.6099,51.5611,2.2770,1,34.873,36.272
95,DATA_20260204_162108.BIN,11.6099,38.1067,4.6456,38.1067,2.8050,1,14.420,16.811
96,DATA_20260204_162108.BIN,4.6456,57.5211,16.5376,57.5211,2.9810,1,0.873,4.247
97,DATA_20260204_162108.BIN,33.9862,50.5390,39.1309,50.5390,3.6960,1,53.552,60.147
98,DATA_20260204_162108.BIN,39.1309,48.3484,39.8894,48.3484,9.3170,1,40.205,42.447
99,DATA_20260204_162108.BIN,39.8543,51.6022,42.5196,51.6022,9.1850,1,36.361,36.604
100,DATA_20260204_162108.BIN,42.5196,46.7540,38.1508,46.7540,4.1250,1,36.021,36.162
101,DATA_20260204_162108.BIN,38.1508,42.6661,37.7721,42.6661,3.2780,1,27.115,27.124
102,DATA_20260204_162108.BIN,37.7721,43.5366,34.3063,43.5366,4.9280,1,25.657,27.904
103,DATA_20260204_162108.BIN,40.1399,45.9068,26.1879,45.9068,6.5890,1,24.660,25.165
104,DATA_20260204_162108.BIN,26.1879,33.1478,24.7891,33.1478,1.0230,1,9.397,15.785
105,DATA_20260204_162108.BIN,40.9086,51.2167,40.3560,51.2167,9.3940,1,24.993,27.870
106,DATA_20260204_162108.BIN,28.0106,49.2468,39.9996,49.2468,7.3590,1,8.262,9.040
107,DATA_20260204_162108.BIN,39.9996,46.0022,35.3510,46.0022,4.0700,1,19.511,20.969
108,DATA_20260204_162108.BIN,2.7908,27.5182,1.6174,27.5182,5.3570,1,34.975,36.375
109,DATA_20260204_162108.BIN,1.6174,11.4564,0.6562,11.4564,3.1570,1,28.904,31.661
110,DATA_20260204_162108.BIN,0.6562,10.7243,2.4223,10.7243,3.8500,1,25.076,26.696
111,DATA_20260204_162108.BIN,2.4223,14.5351,1.0598,14.5351,1.2210,1,21.859,22.579
112,DATA_20260204_162108.BIN,1.7908,10.6124,1.4240,10.6124,1.1220,1,20.085,20.161
113,DATA_20260204_162108.BIN,1.4240,13.7582,0.5969,13.7582,2.5080,1,19.930,19.940
114,DATA_20260204_162108.BIN,0.5969,10.0868,3.8177,10.0868,1.3860,1,17.594,18.344
115,DATA_20260204_162108.BIN,3.8177,11.1488,4.5431,11.1488,1.2430,1,20.269,21.514
116,DATA_20260204_162108.BIN,4.5431,12.0710,0.8026,12.0710,1.2320,1,19.744,21.288
117,DATA_20260204_162108.BIN,0.8026,9.5454,1.1860,9.5454,3.6630,1,12.628,13.882
118,DATA_20260204_162108.BIN,1.6359,6.8074,1.3677,6.8074,1.5510,1,10.969,10.970
119,DATA_20260204_162108.BIN,1.3677,12.2213,1.1891,12.2213,3.5640,1,8.514,11.270
120,DATA_20260204_162108.BIN,1.1891,16.5478,6.5902,16.5478,6.1490,1,9.107,9.868
121,DATA_20260204_162108.BIN,6.5902,28.2186,12.8251,28.2186,3.6300,1,9.666,11.485
122,DATA_20260204_162108.BIN,8.2402,20.1017,9.3324,20.1017,4.2020,1,17.800,18.164
123,DATA_20260204_162108.BIN,9.3324,16.9621,4.0226,16.9621,2.2990,1,17.941,19.866
124,DATA_20260204_162108.BIN,4.0226,11.2544,5.6023,11.2544,3.7180,1,9.728,11.138
125,DATA_20260204_162108.BIN,5.6023,13.0442,4.4199,13.0442,2.5740,1,10.422,10.940
126,DATA_20260204_162108.BIN,3.5785,11.0880,1.8304,11.0880,3.9270,1,6.154,10.196
127,DATA_20260204_162108.BIN,1.8304,11.5309,4.0227,11.5309,2.3100,1,2.310,2.945
128,DATA_20260204_162108.BIN,4.0227,16.0439,1.9956,16.0439,4.4330,1,6.537,6.992
129,DATA_20260204_162108.BIN,1.9956,15.6054,0.4460,15.6054,2.7280,1,6.985,10.526
130,DATA_20260204_162108.BIN,0.4460,12.1745,7.7916,12.1745,2.5520,1,2.171,4.841
131,DATA_20260204_162108.BIN,7.7916,17.8187,8.5050,17.8187,6.4020,1,14.084,19.620
132,DATA_20260204_162108.BIN,8.5050,14.6028,2.8615,14.6028,2.5850,1,11.975,12.190
133,DATA_20260204_162108.BIN,2.8615,16.1944,4.9515,16.1944,3.9820,1,5.196,6.273
134,DATA_20260204_162108.BIN,4.9515,12.2460,3.3316,12.2460,2.2660,1,5.108,5.192
135,DATA_20260204_170000.BIN,2.7632,14.8003,2.4908,14.8003,2.6840,1,9.976,11.837
136,DATA_20260204_170000.BIN,2.4908,11.4302,2.2204,11.4302,1.9140,1,9.348,10.495
137,DATA_20260204_170000.BIN,1.9520,21.1219,1.6043,21.1219,7.9970,1,7.314,7.558
138,DATA_20260204_170000.BIN,1.6043,19.0381,5.5734,19.0381,8.5030,1,5.924,7.337
139,DATA_20260204_170000.BIN,5.5734,16.1332,4.7523,16.1332,2.3980,1,3.932,4.950
140,DATA_20260204_170000.BIN,4.7523,28.8063,14.1409,28.8063,8.9430,1,3.974,4.517
141,DATA_20260204_170000.BIN,9.7024,24.5065,5.5137,24.5065,7.7660,1,5.440,6.533
142,DATA_20260204_170000.BIN,0.8974,15.0860,2.5221,15.0860,5.5880,1,5.890,9.250
143,DATA_20260204_170000.BIN,2.5221,44.0493,12.1684,44.0493,9.4050,1,6.753,7.653
144,DATA_20260204_170000.BIN,12.1684,23.9650,14.5869,23.9650,3.1900,1,8.879,8.935
145,DATA_20260204_170000.BIN,14.5869,31.8233,7.2349,31.8233,2.5080,1,11.013,11.768
146,DATA_20260204_170000.BIN,7.2349,23.2639,11.5512,23.2639,3.2890,1,8.101,10.362
147,DATA_20260204_170000.BIN,11.5512,19.7492,4.5861,19.7492,3.1130,1,6.653,10.116
148,DATA_20260204_170000.BIN,1.1404,20.0577,2.1363,20.0577,2.5960,1,6.859,6.946
149,DATA_20260204_170000.BIN,10.0511,20.5373,5.5581,20.5373,2.3870,1,13.064,13.264
