cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260211_083111.BIN,21.0670,43.3091,12.2158,43.3091,1.5180,1,19.919,38.937
1,DATA_20260211_083111.BIN,12.2158,36.6479,19.9194,36.6479,1.2320,1,12.149,23.092
2,DATA_20260211_083111.BIN,19.9194,47.2255,18.9543,47.2255,1.7710,1,13.446,15.794
3,DATA_20260211_083111.BIN,18.9543,29.3265,12.2536,29.3265,6.1490,1,9.939,10.435
4,DATA_20260211_083111.BIN,12.2536,19.6584,5.8398,19.6584,4.9280,1,3.415,6.766
5,DATA_20260211_083111.BIN,5.8398,20.8375,14.0418,20.8375,3.5420,1,7.918,8.854
6,DATA_20260211_083111.BIN,9.1598,17.2412,7.8840,17.2412,2.5410,1,4.516,4.834
7,DATA_20260211_083111.BIN,7.8840,32.8772,5.4918,32.8772,5.0490,1,12.377,13.711
8,DATA_20260211_083111.BIN,4.0770,22.3035,9.0572,22.3035,1.6390,1,10.874,15.461
9,DATA_20260211_083111.BIN,9.0572,20.7114,7.7491,20.7114,1.6720,1,10.171,12.957
10,DATA_20260211_083111.BIN,7.7491,22.0480,7.7075,22.0480,1.3310,1,1.727,6.035
11,DATA_20260211_083111.BIN,7.7075,26.7986,7.7760,26.7986,7.3480,1,2.255,9.008
12,DATA_20260211_083111.BIN,9.5050,21.1414,9.9108,21.1414,1.3750,1,13.485,14.949
13,DATA_20260211_083111.BIN,9.9108,33.2399,25.6092,33.2399,8.7340,1,1.990,2.118
14,DATA_20260211_083111.BIN,15.9692,25.0475,1.5168,25.0475,6.1820,1,14.060,14.226
15,DATA_20260211_083111.BIN,1.5168,23.4069,15.8898,23.4069,4.3340,1,11.569,12.634
16,DATA_20260211_083111.BIN,8.9733,22.1633,4.7687,22.1633,1.4850,1,1.522,5.051
17,DATA_20260211_083111.BIN,4.7687,22.9289,3.6781,22.9289,1.6500,1,4.285,4.300
18,DATA_20260211_083111.BIN,3.6781,19.2900,8.2796,19.2900,1.4300,1,5.320,8.366
19,DATA_20260211_083111.BIN,8.2796,18.4428,4.5414,18.4428,1.4300,1,3.919,3.955
20,DATA_20260211_083111.BIN,4.5414,19.7931,5.2775,19.7931,4.2240,1,3.750,5.187
21,DATA_20260211_083111.BIN,5.2775,17.4913,3.7168,17.4913,2.3210,1,2.902,4.158
22,DATA_20260211_083111.BIN,3.7168,19.0558,2.9171,19.0558,4.3010,1,6.079,8.059
23,DATA_20260211_083111.BIN,2.9171,16.3200,4.5055,16.3200,1.5180,1,9.356,10.399
24,DATA_20260211_083111.BIN,2.4277,13.2840,3.9806,13.2840,1.9360,1,4.110,6.646
25,DATA_20260211_083111.BIN,2.1875,11.5271,2.5262,11.5271,6.0610,1,6.515,7.397
26,DATA_20260211_083111.BIN,2.5262,14.9221,0.4369,14.9221,3.2120,1,6.240,6.325
27,DATA_20260211_083111.BIN,0.4369,43.5057,34.5068,43.5057,2.8270,1,5.085,6.915
28,DATA_20260211_083111.BIN,1.5746,15.5526,9.2252,15.5526,3.4540,1,6.044,6.239
29,DATA_20260211_083111.BIN,9.2252,22.9333,5.7007,22.9333,1.8150,1,7.634,7.950
30,DATA_20260211_083111.BIN,5.7007,34.4332,1.9064,34.4332,5.0160,1,2.840,3.201
31,DATA_20260211_083111.BIN,1.9064,17.0353,3.1105,17.0353,5.9510,1,7.342,8.750
32,DATA_20260211_083111.BIN,3.1105,16.6886,4.0339,16.6886,1.1880,1,6.843,7.763
33,DATA_20260211_083111.BIN,4.0339,11.8902,3.3824,11.8902,1.9470,1,5.760,5.841
34,DATA_20260211_083111.BIN,3.3824,17.3161,7.7743,17.3161,4.8290,1,6.095,6.575
35,DATA_20260211_083111.BIN,5.9097,16.3069,4.0079,16.3069,1.7710,1,6.191,6.300
36,DATA_20260211_083111.BIN,4.0079,14.3936,1.6124,14.3936,3.3880,1,5.892,7.841
37,DATA_20260211_083111.BIN,1.6124,20.2236,5.3644,20.2236,3.2450,1,2.140,7.258
38,DATA_20260211_083111.BIN,5.3644,23.4299,11.5334,23.4299,2.7610,1,7.553,8.063
39,DATA_20260211_083111.BIN,11.5334,26.9573,11.4266,26.9573,1.7270,1,13.796,15.958
40,DATA_20260211_083111.BIN,11.4266,24.5971,9.7269,24.5971,1.6060,1,14.108,14.458
41,DATA_20260211_083111.BIN,9.7269,19.7397,5.7184,19.7397,1.6940,1,11.178,11.815
42,DATA_20260211_083111.BIN,5.7184,26.5441,17.0085,26.5441,2.0900,1,9.372,10.643
43,DATA_20260211_083111.BIN,17.0085,26.6622,3.5517,26.6622,3.2450,1,18.500,18.538
44,DATA_20260211_083111.BIN,3.5517,18.1482,9.2572,18.1482,1.3970,1,1.560,1.670
45,DATA_20260211_083111.BIN,9.2572,29.9787,8.7640,29.9787,3.7070,1,7.738,8.155
46,DATA_20260211_083111.BIN,8.7640,22.6349,2.6556,22.6349,1.4190,1,9.209,10.054
47,DATA_20260211_083111.BIN,2.6556,25.1487,5.2975,25.1487,3.5640,1,1.822,2.065
48,DATA_20260211_083111.BIN,5.2975,14.9145,3.9998,14.9145,1.7710,1,1.123,4.167
49,DATA_20260211_083111.BIN,3.9998,44.8961,38.2037,44.8961,3.8940,1,4.487,4.500
50,DATA_20260211_083111.BIN,38.2037,48.8515,7.0469,48.8515,6.4130,1,48.737,48.845
51,DATA_20260211_083111.BIN,7.0469,21.8141,14.7584,21.8141,2.7720,1,9.149,13.411
52,DATA_20260211_083111.BIN,14.7584,26.1586,7.9294,26.1586,5.6210,1,11.980,15.836
53,DATA_20260211_083111.BIN,7.9294,22.9066,14.4033,22.9066,1.7160,1,9.022,9.290
54,DATA_20260211_083111.BIN,14.4033,48.3134,5.1556,48.3134,6.7980,1,10.312,12.535
55,DATA_20260211_083111.BIN,6.5980,21.8179,4.0028,21.8179,3.5750,1,15.593,15.795
56,DATA_20260211_083111.BIN,3.2358,14.8973,0.3782,14.8973,3.4430,1,9.082,11.480
57,DATA_20260211_083111.BIN,0.3782,13.1529,5.6570,13.1529,1.9690,1,5.325,7.849
58,DATA_20260211_083111.BIN,5.6570,15.0859,3.3422,15.0859,3.6630,1,9.434,11.192
59,DATA_20260211_083111.BIN,4.5877,20.0053,0.9092,20.0053,3.3220,1,7.477,9.807
60,DATA_20260211_083111.BIN,0.9092,13.6694,4.3786,13.6694,1.1220,1,3.472,6.659
61,DATA_20260211_083111.BIN,4.3786,17.4181,3.1019,17.4181,1.3530,1,8.885,9.038
62,DATA_20260211_083111.BIN,3.1019,14.3956,5.2758,14.3956,5.2910,1,4.649,7.170
63,DATA_20260211_083111.BIN,5.2758,21.6445,0.5848,21.6445,3.2120,1,4.909,7.723
64,DATA_20260211_083111.BIN,0.5848,47.0118,37.4847,47.0118,3.7620,1,1.219,7.241
65,DATA_20260211_083111.BIN,37.4847,47.1364,6.1399,47.1364,4.6310,1,122.190,136.811
66,DATA_20260211_083111.BIN,6.1399,20.5968,8.5967,20.5968,1.2540,1,9.622,18.917
67,DATA_20260211_083111.BIN,8.5967,22.2016,2.1361,22.2016,2.3650,1,4.840,8.337
68,DATA_20260211_083111.BIN,2.1361,19.9534,2.2419,19.9534,6.5010,1,15.000,18.856
69,DATA_20260211_083111.BIN,2.2419,11.6710,4.1929,11.6710,4.4880,1,14.920,15.304
70,DATA_20260211_083111.BIN,4.1929,11.9643,3.1797,11.9643,3.0030,1,14.996,15.034
71,DATA_20260211_083111.BIN,3.1797,16.3629,4.5875,16.3629,3.4870,1,12.702,13.464
72,DATA_20260211_083111.BIN,4.4102,16.4421,6.3116,16.4421,1.5180,1,3.432,3.558
73,DATA_20260211_083111.BIN,6.3116,22.4842,2.0496,22.4842,3.6630,1,1.339,2.005
74,DATA_20260211_083111.BIN,2.0496,16.9301,3.8521,16.9301,2.2110,1,8.428,8.884
75,DATA_20260211_083111.BIN,3.8521,14.3522,2.8172,14.3522,1.5730,1,3.288,4.810
76,DATA_20260211_083111.BIN,3.8118,13.8852,0.2591,13.8852,2.5520,1,5.025,5.838
77,DATA_20260211_083111.BIN,0.2591,12.4431,4.0197,12.4431,2.2660,1,5.462,10.971
78,DATA_20260211_083111.BIN,4.0197,26.0242,2.9904,26.0242,4.1360,1,8.849,9.062
79,DATA_20260211_083111.BIN,2.2696,11.8148,0.3620,11.8148,2.4090,1,2.145,5.031
80,DATA_20260211_083111.BIN,0.3620,16.3926,2.1960,16.3926,3.8170,1,4.707,6.144
81,DATA_20260211_083111.BIN,2.1960,16.6833,2.3130,16.6833,4.8510,1,2.573,4.805
82,DATA_20260211_083111.BIN,2.3130,39.7654,0.9975,39.7654,4.6750,1,5.167,6.943
83,DATA_20260211_083111.BIN,0.9975,13.0938,3.5684,13.0938,1.3420,1,3.481,3.568
84,DATA_20260211_083111.BIN,3.9647,18.9848,4.9456,18.9848,3.4210,1,2.009,4.174
85,DATA_20260211_083111.BIN,4.9456,20.4431,9.6183,20.4431,9.6690,1,8.254,14.601
86,DATA_20260211_083111.BIN,5.6110,14.2787,2.9103,14.2787,3.9600,1,4.363,4.586
87,DATA_20260211_083111.BIN,15.7054,24.9054,2.8299,24.9054,8.7010,1,21.443,21.444
88,DATA_20260211_083111.BIN,2.2531,46.9581,3.2871,46.9581,8.2280,1,2.176,2.677
89,DATA_20260211_083111.BIN,1.4749,45.1974,7.5644,45.1974,5.8300,1,3.757,6.843
90,DATA_20260211_083111.BIN,2.2779,43.9468,3.2042,43.9468,6.9740,1,1.359,3.775
91,DATA_20260211_083111.BIN,7.2653,13.1290,2.6425,13.1290,3.3660,1,7.477,8.142
92,DATA_20260211_083111.BIN,2.6425,22.7493,1.2253,22.7493,5.1810,1,5.084,10.309
93,DATA_20260211_083111.BIN,1.2253,17.4078,7.1104,17.4078,3.8500,1,1.696,1.984
94,DATA_20260211_083111.BIN,7.1104,46.9110,12.8342,46.9110,5.2910,1,11.072,14.802
95,DATA_20260211_083111.BIN,12.8342,29.4118,4.1011,29.4118,2.8270,1,13.654,14.718
96,DATA_20260211_083111.BIN,0.1333,17.6754,1.9607,17.6754,1.9470,1,3.229,6.967
