cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260209_091046.BIN,1.0739,18.6744,1.1533,18.6744,1.3530,1,10.406,10.650
1,DATA_20260209_091046.BIN,1.1533,43.0919,7.4241,43.0919,2.1340,1,8.934,9.065
2,DATA_20260209_091046.BIN,7.4241,28.5256,15.8826,28.5256,2.9370,1,0.733,1.113
3,DATA_20260209_091046.BIN,13.3433,28.8506,15.0903,28.8506,3.2560,1,11.327,13.288
4,DATA_20260209_091046.BIN,1.7275,7.7893,0.9198,7.7893,2.4200,1,10.502,10.502
5,DATA_20260209_091046.BIN,0.9198,27.5461,6.3503,27.5461,3.9820,1,9.257,9.270
6,DATA_20260209_091046.BIN,6.3503,39.6215,2.9893,39.6215,2.6070,1,5.158,5.358
7,DATA_20260209_091046.BIN,2.9893,15.6684,0.5517,15.6684,3.9820,1,9.285,9.889
8,DATA_20260209_091046.BIN,0.8090,40.1298,31.0340,40.1298,6.1710,1,7.186,7.187
9,DATA_20260209_091046.BIN,31.0340,39.4378,2.1105,39.4378,7.9750,1,36.186,36.307
10,DATA_20260209_091046.BIN,2.1105,16.5692,4.6628,16.5692,3.9380,1,8.887,8.935
11,DATA_20260209_091046.BIN,4.6628,19.3473,3.7453,19.3473,6.2370,1,7.225,12.750
12,DATA_20260209_091046.BIN,3.7453,14.1654,1.2620,14.1654,2.2770,1,2.911,3.834
13,DATA_20260209_091046.BIN,2.9463,14.1399,0.9775,14.1399,3.0250,1,8.345,13.382
14,DATA_20260209_091046.BIN,0.9775,21.8092,13.5178,21.8092,4.9390,1,4.585,6.995
15,DATA_20260209_091046.BIN,7.2864,25.5694,9.6362,25.5694,4.2680,1,10.018,10.477
16,DATA_20260209_091046.BIN,9.6362,18.3884,2.4573,18.3884,3.3990,1,9.972,9.975
17,DATA_20260209_091046.BIN,2.4573,21.9090,11.1426,21.9090,6.4570,1,6.847,8.080
18,DATA_20260209_091046.BIN,11.1426,21.7153,11.1939,21.7153,1.2540,1,16.421,16.448
19,DATA_20260209_091046.BIN,11.1939,22.5820,9.4940,22.5820,1.2430,1,12.088,12.834
20,DATA_20260209_091046.BIN,9.4940,24.2349,16.1227,24.2349,2.0130,1,14.237,14.292
21,DATA_20260209_091046.BIN,16.1227,44.9416,4.4178,44.9416,2.4860,1,21.126,21.126
22,DATA_20260209_091046.BIN,4.4178,27.0361,4.5117,27.0361,2.3870,1,6.236,6.618
23,DATA_20260209_091046.BIN,4.5117,29.4891,4.8556,29.4891,1.3200,1,5.181,5.660
24,DATA_20260209_091046.BIN,1.8208,24.9149,13.9873,24.9149,3.1900,1,0.985,1.109
25,DATA_20260209_091046.BIN,13.9873,25.9384,4.3704,25.9384,3.3880,1,16.194,17.433
26,DATA_20260209_091046.BIN,5.1074,17.1217,4.7694,17.1217,1.5290,1,5.007,6.016
27,DATA_20260209_091046.BIN,2.9336,14.3992,1.8296,14.3992,1.8150,1,0.993,6.779
28,DATA_20260209_091046.BIN,1.8296,17.7305,8.2577,17.7305,5.3350,1,4.983,6.049
29,DATA_20260209_091046.BIN,8.2577,17.4975,11.1242,17.4975,1.7820,1,7.354,7.358
30,DATA_20260209_091046.BIN,11.1242,23.7030,9.3587,23.7030,1.5730,1,10.092,10.214
31,DATA_20260209_091046.BIN,15.1751,23.1181,5.6678,23.1181,5.6320,1,15.164,15.356
32,DATA_20260209_091046.BIN,5.6678,20.3099,4.3360,20.3099,1.6830,1,4.041,5.782
33,DATA_20260209_091046.BIN,18.1761,43.9181,7.5039,43.9181,3.5420,1,28.581,30.519
34,DATA_20260209_091046.BIN,7.5039,29.9344,4.9744,29.9344,2.1230,1,9.613,10.434
35,DATA_20260209_091046.BIN,3.8135,34.6544,2.9430,34.6544,3.4870,1,3.372,4.114
36,DATA_20260209_091046.BIN,0.6073,16.4632,3.6122,16.4632,3.5420,1,2.673,3.154
37,DATA_20260209_091046.BIN,3.6122,23.1477,3.9536,23.1477,3.6630,1,2.975,8.443
38,DATA_20260209_091046.BIN,3.9536,22.5860,3.6118,22.5860,7.8210,1,7.559,7.947
39,DATA_20260209_091046.BIN,1.2943,14.4364,4.6036,14.4364,1.8370,1,0.480,4.703
40,DATA_20260209_091046.BIN,4.6036,21.9123,11.6556,21.9123,2.3320,1,3.952,4.702
41,DATA_20260209_091046.BIN,18.0986,30.2304,1.0079,30.2304,4.0480,1,20.713,21.229
42,DATA_20260209_091046.BIN,6.1490,45.9825,4.2581,45.9825,3.4430,1,3.659,3.730
43,DATA_20260209_091046.BIN,4.2581,13.7893,6.0903,13.7893,2.3650,1,1.344,4.037
44,DATA_20260209_091046.BIN,6.0903,28.2465,16.9253,28.2465,5.3350,1,7.763,10.526
45,DATA_20260209_091046.BIN,16.9253,29.9458,2.1378,29.9458,5.3020,1,17.892,18.090
46,DATA_20260209_091046.BIN,2.6761,19.8367,1.1643,19.8367,8.0190,1,9.495,11.276
47,DATA_20260209_091046.BIN,1.1643,15.9771,0.8352,15.9771,3.7180,1,7.293,10.263
48,DATA_20260209_091046.BIN,0.8352,14.8663,3.2234,14.8663,2.4090,1,4.349,7.505
49,DATA_20260209_091046.BIN,3.2234,11.8088,1.7937,11.8088,5.0270,1,2.792,5.348
50,DATA_20260209_091046.BIN,8.2758,45.7290,10.6994,45.7290,3.3220,1,6.956,7.514
51,DATA_20260209_091046.BIN,10.6994,20.4451,2.9123,20.4451,3.8280,1,9.006,9.035
52,DATA_20260209_091046.BIN,4.1981,23.2962,11.4111,23.2962,1.7050,1,11.040,12.917
53,DATA_20260209_091046.BIN,11.4111,30.3445,10.7069,30.3445,6.3360,1,9.144,9.491
54,DATA_20260209_091046.BIN,10.7069,17.7518,3.3434,17.7518,2.3870,1,9.014,13.356
55,DATA_20260209_091046.BIN,3.3434,16.6992,6.0947,16.6992,2.6290,1,2.757,7.790
56,DATA_20260209_091046.BIN,28.1696,39.2936,7.8841,39.2936,2.5080,1,33.274,34.660
57,DATA_20260209_091046.BIN,0.4548,33.3642,7.6432,33.3642,4.5870,1,9.978,13.339
58,DATA_20260209_091046.BIN,7.6432,39.6620,11.8337,39.6620,3.7840,1,17.685,19.535
59,DATA_20260209_091046.BIN,11.8337,29.0425,6.5983,29.0425,9.5040,1,18.703,18.759
60,DATA_20260209_091046.BIN,6.5983,27.2146,4.1142,27.2146,4.0590,1,12.555,14.844
61,DATA_20260209_091046.BIN,4.1142,23.5318,2.7480,23.5318,4.5650,1,7.591,13.676
62,DATA_20260209_091046.BIN,2.7480,42.2830,3.8484,42.2830,6.7540,1,1.960,4.085
63,DATA_20260209_091046.BIN,3.8484,29.1829,1.0508,29.1829,3.7290,1,5.920,11.033
64,DATA_20260209_091046.BIN,4.3347,16.4982,8.0801,16.4982,2.6290,1,7.177,11.187
65,DATA_20260209_091046.BIN,7.4195,42.1769,3.9458,42.1769,5.4780,1,6.364,7.918
66,DATA_20260209_091046.BIN,3.9458,40.8761,30.5301,40.8761,2.7390,1,6.202,10.487
67,DATA_20260209_091046.BIN,30.5301,42.6264,7.4022,42.6264,3.0580,1,129.466,132.556
68,DATA_20260209_091046.BIN,7.4022,21.2413,6.3892,21.2413,2.1120,1,14.629,14.878
69,DATA_20260209_091046.BIN,2.8170,40.3098,6.8559,40.3098,4.0920,1,11.436,11.553
70,DATA_20260209_091046.BIN,6.8559,25.3598,2.6717,25.3598,4.3120,1,14.857,14.872
71,DATA_20260209_091046.BIN,6.4271,20.0682,1.3720,20.0682,2.2000,1,13.370,13.405
72,DATA_20260209_091046.BIN,30.9408,40.5223,19.0302,40.5223,1.9580,1,37.502,38.151
73,DATA_20260209_091046.BIN,19.0302,45.2709,21.9830,45.2709,3.3550,1,15.509,16.484
74,DATA_20260209_091046.BIN,21.9830,40.6367,7.1158,40.6367,3.7950,1,21.893,23.043
75,DATA_20260209_091046.BIN,7.1158,21.9066,1.7420,21.9066,2.1560,1,18.333,18.902
76,DATA_20260209_091046.BIN,1.5148,11.4301,2.0536,11.4301,2.1780,1,8.733,8.749
77,DATA_20260209_091046.BIN,2.0536,9.6982,3.5499,9.6982,7.5570,1,11.283,11.285
78,DATA_20260209_091046.BIN,0.9260,32.7582,13.9865,32.7582,2.8380,1,8.293,8.320
79,DATA_20260209_091046.BIN,13.9865,24.2331,14.5286,24.2331,6.6330,1,20.528,20.553
