cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260315_101121.BIN,41.8275,56.5459,34.5931,56.5459,2.2220,1,4.581,4.796
1,DATA_20260315_101121.BIN,34.5931,45.3904,28.9842,45.3904,1.0670,1,12.545,13.659
2,DATA_20260315_101121.BIN,38.7496,44.9573,39.1995,44.9573,0.9680,1,9.048,9.224
3,DATA_20260315_101121.BIN,39.1995,44.4925,36.8519,44.4925,1.0450,1,8.764,9.135
4,DATA_20260315_101121.BIN,47.5524,57.0922,43.3252,57.0922,1.8920,1,6.208,8.083
5,DATA_20260315_101121.BIN,43.3252,50.1304,39.3969,50.1304,1.2100,1,0.601,2.860
6,DATA_20260315_101121.BIN,39.3969,46.7692,39.7287,46.7692,0.9350,1,4.769,4.877
7,DATA_20260315_101121.BIN,39.7287,46.0773,37.8472,46.0773,1.0010,1,3.734,3.764
8,DATA_20260315_101121.BIN,37.8472,46.6093,40.4943,46.6093,1.0780,1,5.580,5.625
9,DATA_20260315_101121.BIN,40.4943,91.0872,57.4835,91.0872,7.5570,1,2.205,4.151
10,DATA_20260315_101121.BIN,57.4835,88.4907,81.2728,88.4907,2.6950,1,18.051,18.262
11,DATA_20260315_101121.BIN,50.6433,90.6577,45.7829,90.6577,8.0520,1,10.877,10.938
12,DATA_20260315_101121.BIN,45.7829,55.7726,41.3528,55.7726,1.1770,1,4.401,6.228
13,DATA_20260315_101121.BIN,41.3528,50.4364,40.3560,50.4364,0.9570,1,4.449,5.099
14,DATA_20260315_101121.BIN,40.3560,51.5047,41.7742,51.5047,2.0460,1,4.223,4.607
15,DATA_20260315_101121.BIN,41.7742,62.2761,38.7517,62.2761,3.9600,1,12.563,13.074
16,DATA_20260315_101121.BIN,39.2368,90.4457,42.4275,90.4457,7.3480,1,6.106,6.474
17,DATA_20260315_101121.BIN,42.4275,49.6349,43.8549,49.6349,1.0780,1,5.775,5.846
18,DATA_20260315_101121.BIN,43.8549,57.2302,50.6361,57.2302,1.2870,1,2.400,4.493
19,DATA_20260315_101121.BIN,50.6361,55.4492,44.1387,55.4492,1.1660,1,8.863,9.696
20,DATA_20260315_101121.BIN,44.1387,50.4427,44.6622,50.4427,1.0010,1,2.811,2.878
21,DATA_20260315_101121.BIN,43.9012,52.2359,37.2063,52.2359,3.0250,1,2.449,2.527
22,DATA_20260315_101121.BIN,26.1517,30.8742,27.2330,30.8742,2.7720,1,21.275,28.225
23,DATA_20260315_101121.BIN,49.7115,72.4101,65.3054,72.4101,5.7530,1,11.586,11.971
24,DATA_20260315_101121.BIN,65.3054,73.0278,68.7528,73.0278,3.4320,1,29.283,29.378
25,DATA_20260315_101121.BIN,68.7528,71.0693,44.4672,71.0693,3.3880,1,32.314,32.498
26,DATA_20260315_101121.BIN,40.5595,48.1417,41.3724,48.1417,1.0120,1,7.788,8.736
27,DATA_20260315_101121.BIN,41.3724,48.5397,43.7871,48.5397,1.3860,1,7.831,9.081
28,DATA_20260315_101121.BIN,43.7871,91.5987,76.6099,91.5987,6.7100,1,6.303,6.317
29,DATA_20260315_101121.BIN,76.6099,90.5219,43.2951,90.5219,2.8600,1,40.932,41.012
30,DATA_20260315_101121.BIN,43.2951,61.0675,45.9300,61.0675,2.0680,1,6.908,7.072
31,DATA_20260315_101121.BIN,38.4282,79.1147,36.6599,79.1147,4.6200,1,26.819,26.995
32,DATA_20260315_101121.BIN,46.2472,59.4190,45.3284,59.4190,1.1330,1,1.147,6.069
33,DATA_20260315_101121.BIN,45.3284,52.4881,44.2800,52.4881,0.9240,1,2.022,3.772
34,DATA_20260315_101121.BIN,44.2800,53.8788,41.9629,53.8788,2.0570,1,6.150,8.281
35,DATA_20260315_101121.BIN,41.9629,49.0916,40.3314,49.0916,0.9570,1,8.765,9.059
36,DATA_20260315_101121.BIN,44.1205,60.4243,49.5193,60.4243,2.2660,1,6.241,6.820
37,DATA_20260315_101121.BIN,47.8715,64.3143,56.8018,64.3143,2.5190,1,11.087,12.092
38,DATA_20260315_101121.BIN,56.8018,66.2987,47.5885,66.2987,3.1350,1,12.755,13.015
39,DATA_20260315_101121.BIN,47.5885,54.7258,47.2396,54.7258,3.4650,1,4.822,4.900
40,DATA_20260315_101121.BIN,47.2396,52.7060,46.1204,52.7060,1.3530,1,0.305,8.031
41,DATA_20260315_101121.BIN,46.1204,72.8318,47.2869,72.8318,8.2500,1,2.930,3.950
42,DATA_20260315_101121.BIN,47.2869,54.8754,50.0648,54.8754,1.0450,1,0.712,4.271
43,DATA_20260315_101121.BIN,50.0648,58.0264,50.5870,58.0264,0.9680,1,4.693,4.737
44,DATA_20260315_101121.BIN,50.5870,88.0161,75.0026,88.0161,2.4970,1,3.692,5.150
45,DATA_20260315_101121.BIN,75.0026,87.5604,55.4669,87.5604,4.9390,1,42.756,44.832
46,DATA_20260315_101121.BIN,55.4669,63.1112,49.5860,63.1112,1.2430,1,7.306,7.993
47,DATA_20260315_101121.BIN,49.5860,56.7525,47.0251,56.7525,1.2980,1,2.051,5.376
48,DATA_20260315_101121.BIN,47.0251,52.6650,43.7606,52.6650,2.7610,1,6.235,7.726
49,DATA_20260315_101121.BIN,43.7606,66.9941,56.7540,66.9941,9.0200,1,8.664,9.063
50,DATA_20260315_101121.BIN,50.5640,58.6508,40.3571,58.6508,1.9580,1,8.895,9.454
51,DATA_20260315_101121.BIN,40.3571,46.8274,42.5573,46.8274,2.9370,1,12.404,12.709
52,DATA_20260315_101121.BIN,42.5573,57.7462,53.3736,57.7462,6.1930,1,6.821,8.825
53,DATA_20260315_101121.BIN,53.3736,59.4981,44.6585,59.4981,1.4080,1,6.334,7.143
54,DATA_20260315_101121.BIN,44.6585,49.5240,38.9757,49.5240,0.9570,1,5.319,6.520
55,DATA_20260315_101121.BIN,38.9757,50.2765,34.9741,50.2765,1.2540,1,13.345,13.371
56,DATA_20260315_101121.BIN,34.9741,80.6086,35.9466,80.6086,5.5550,1,19.489,19.647
57,DATA_20260315_101121.BIN,35.9466,54.2718,17.2047,54.2718,3.2780,1,15.970,15.971
58,DATA_20260315_101121.BIN,2.2642,5.8987,1.1353,5.8987,1.4740,1,73.905,147.420
59,DATA_20260315_101121.BIN,4.8856,8.7358,4.3748,8.7358,2.3430,1,73.819,123.621
60,DATA_20260315_101121.BIN,4.3748,8.6725,3.0763,8.6725,4.4220,1,65.073,116.020
61,DATA_20260315_101121.BIN,3.0763,8.2533,3.7242,8.2533,4.2130,1,61.463,98.047
62,DATA_20260315_101121.BIN,3.7242,9.7244,1.7491,9.7244,2.1120,1,63.940,101.791
