cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260321_091210.BIN,32.6294,45.5306,6.1179,45.5306,2.0790,1,1.426,1.613
1,DATA_20260321_091210.BIN,6.1179,23.4783,4.2822,23.4783,1.7160,1,40.917,43.245
2,DATA_20260321_091210.BIN,4.2822,21.5075,0.6776,21.5075,3.0910,1,32.195,33.708
3,DATA_20260321_091210.BIN,0.6776,18.0482,6.8363,18.0482,2.8820,1,35.629,36.853
4,DATA_20260321_091210.BIN,6.8363,16.1516,6.7432,16.1516,3.8940,1,41.219,43.388
5,DATA_20260321_091210.BIN,6.7432,15.0104,3.5149,15.0104,2.0240,1,38.619,39.591
6,DATA_20260321_091210.BIN,3.5149,27.2315,7.6067,27.2315,4.7190,1,26.644,27.590
7,DATA_20260321_091210.BIN,7.6067,31.0699,5.9314,31.0699,6.0280,1,30.190,30.897
8,DATA_20260321_091210.BIN,2.7026,16.1472,2.4723,16.1472,3.9490,1,21.547,23.480
9,DATA_20260321_091210.BIN,4.9628,15.2174,4.2889,15.2174,3.8610,1,15.620,16.411
10,DATA_20260321_091210.BIN,4.2889,11.8937,2.5821,11.8937,4.8620,1,19.313,21.941
11,DATA_20260321_091210.BIN,2.5821,11.8794,6.0699,11.8794,4.2900,1,14.221,17.534
12,DATA_20260321_091210.BIN,6.0699,13.2465,2.6598,13.2465,6.3360,1,13.923,19.519
13,DATA_20260321_091210.BIN,2.6598,33.2507,8.2511,33.2507,4.2790,1,12.817,14.055
14,DATA_20260321_091210.BIN,6.9305,15.1217,8.2068,15.1217,2.6950,1,20.941,23.028
15,DATA_20260321_091210.BIN,8.2068,20.7517,9.9145,20.7517,5.8300,1,20.147,20.692
16,DATA_20260321_091210.BIN,1.1960,16.0891,1.7947,16.0891,3.8060,1,3.695,3.745
17,DATA_20260321_091210.BIN,1.7947,11.5699,2.2096,11.5699,4.5320,1,6.397,8.281
18,DATA_20260321_091210.BIN,1.8388,10.5443,2.2803,10.5443,2.2990,1,6.006,7.138
19,DATA_20260321_091210.BIN,2.2803,23.7159,2.6093,23.7159,5.5770,1,2.175,2.221
20,DATA_20260321_091210.BIN,2.6093,15.7922,6.9621,15.7922,6.3360,1,1.556,5.547
21,DATA_20260321_091210.BIN,12.1198,18.8008,4.1644,18.8008,4.9940,1,15.964,16.102
22,DATA_20260321_091210.BIN,6.4289,62.8300,0.3179,62.8300,6.6660,1,13.582,15.202
23,DATA_20260321_091210.BIN,4.9044,15.6943,5.1350,15.6943,2.5960,1,10.167,12.735
24,DATA_20260321_091210.BIN,5.1350,22.7676,2.1609,22.7676,2.0790,1,7.366,8.635
25,DATA_20260321_091210.BIN,26.2195,43.3188,17.6037,43.3188,1.9580,1,32.809,33.513
26,DATA_20260321_091210.BIN,17.6037,46.8183,21.2125,46.8183,7.7990,1,17.524,19.468
27,DATA_20260321_091210.BIN,21.2125,60.2468,37.0156,60.2468,3.3660,1,21.648,22.414
28,DATA_20260321_091210.BIN,37.0156,50.6287,37.8629,50.6287,3.0470,1,39.153,39.730
29,DATA_20260321_091210.BIN,37.8629,57.9679,11.6438,57.9679,2.0900,1,36.515,37.833
30,DATA_20260321_091210.BIN,11.6438,64.2930,33.0831,64.2930,6.2260,1,5.909,6.580
31,DATA_20260321_091210.BIN,33.0831,59.9126,41.4770,59.9126,4.6090,1,27.589,27.863
32,DATA_20260321_091210.BIN,51.5295,65.2064,44.3775,65.2064,3.1900,1,50.477,50.809
33,DATA_20260321_091210.BIN,44.3775,62.6147,55.3279,62.6147,2.5850,1,32.808,33.703
34,DATA_20260321_091210.BIN,55.3279,64.9328,56.2867,64.9328,2.6840,1,48.921,50.039
