cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260316_072326.BIN,10.0696,29.6070,14.9951,29.6070,7.5460,1,20.472,22.002
1,DATA_20260316_072326.BIN,14.9951,31.3413,12.3309,31.3413,7.0400,1,21.652,21.702
2,DATA_20260316_072326.BIN,6.5599,32.8877,20.7254,32.8877,8.4150,1,18.751,18.785
3,DATA_20260316_072326.BIN,20.7254,27.9250,13.8377,27.9250,3.7400,1,33.487,33.488
4,DATA_20260316_072326.BIN,13.8377,23.8539,12.1873,23.8539,2.1780,1,18.600,18.711
5,DATA_20260316_072326.BIN,12.1873,25.2134,15.1411,25.2134,1.1990,1,21.020,21.069
6,DATA_20260316_072326.BIN,15.1411,27.2124,13.1073,27.2124,1.2540,1,20.880,20.883
7,DATA_20260316_072326.BIN,10.8908,22.8345,11.6538,22.8345,2.5960,1,11.841,11.940
8,DATA_20260316_072326.BIN,7.4256,19.0154,4.0607,19.0154,2.4640,1,12.551,13.124
9,DATA_20260316_072326.BIN,4.0607,34.6930,12.3627,34.6930,4.2790,1,3.359,5.693
10,DATA_20260316_072326.BIN,8.2799,20.1378,7.4949,20.1378,2.6400,1,1.325,2.494
11,DATA_20260316_072326.BIN,7.4949,21.2677,10.1165,21.2677,8.5580,1,3.462,3.490
12,DATA_20260316_072326.BIN,10.1165,31.9557,15.9639,31.9557,1.8040,1,2.658,3.295
13,DATA_20260316_072326.BIN,15.9639,40.4801,35.8917,40.4801,2.7720,1,17.592,28.506
14,DATA_20260316_072326.BIN,35.8917,54.4852,7.4640,54.4852,6.6220,1,35.413,56.297
15,DATA_20260316_072326.BIN,7.4640,19.7432,10.9896,19.7432,3.8170,1,154.564,154.969
16,DATA_20260316_072326.BIN,9.3252,43.5510,12.6109,43.5510,2.2990,1,140.054,140.130
17,DATA_20260316_072326.BIN,12.6109,25.9290,7.0513,25.9290,6.7650,1,129.821,134.683
18,DATA_20260316_072326.BIN,7.0513,35.8181,6.6697,35.8181,2.3430,1,111.823,113.793
19,DATA_20260316_072326.BIN,6.6697,65.4761,50.8572,65.4761,3.2670,1,100.505,103.128
20,DATA_20260316_072326.BIN,25.0715,35.2821,5.0664,35.2821,1.0230,1,80.578,81.860
21,DATA_20260316_072326.BIN,5.0664,30.7978,16.3380,30.7978,1.4080,1,68.863,83.491
22,DATA_20260316_072326.BIN,16.3380,33.9148,16.1486,33.9148,1.2650,1,68.518,71.016
23,DATA_20260316_072326.BIN,16.1486,34.2831,11.0333,34.2831,2.0900,1,43.872,63.080
24,DATA_20260316_072326.BIN,11.0333,29.0429,13.7459,29.0429,1.9360,1,34.838,37.251
25,DATA_20260316_072326.BIN,13.2746,26.8733,12.4967,26.8733,9.0750,1,41.473,44.504
26,DATA_20260316_072326.BIN,18.5210,31.5913,24.5461,31.5913,3.6740,1,38.169,43.896
27,DATA_20260316_072326.BIN,24.5461,35.1482,3.4030,35.1482,2.1230,1,13.082,15.382
28,DATA_20260316_072326.BIN,3.4030,30.8616,13.0801,30.8616,5.1920,1,31.483,34.314
29,DATA_20260316_072326.BIN,13.0801,22.9039,12.4856,22.9039,5.1260,1,26.232,28.458
30,DATA_20260316_072326.BIN,12.4856,29.3049,9.3430,29.3049,5.6100,1,22.808,24.872
31,DATA_20260316_072326.BIN,9.3430,26.7603,15.3188,26.7603,6.9850,1,21.986,23.378
32,DATA_20260316_072326.BIN,6.0939,17.2192,6.6866,17.2192,2.8820,1,18.431,25.678
33,DATA_20260316_072326.BIN,12.4588,23.7025,14.4052,23.7025,3.6520,1,16.686,19.337
34,DATA_20260316_072326.BIN,14.7318,35.4563,26.7638,35.4563,5.3460,1,2.481,4.950
35,DATA_20260316_072326.BIN,19.0733,34.8087,16.5543,34.8087,4.9830,1,113.098,113.128
36,DATA_20260316_072326.BIN,16.5543,36.2784,12.8850,36.2784,4.9280,1,15.852,16.640
37,DATA_20260316_072326.BIN,24.0834,35.7787,22.6839,35.7787,5.2690,1,4.783,5.541
38,DATA_20260316_072326.BIN,16.3543,35.6767,15.8430,35.6767,7.4800,1,120.327,120.327
39,DATA_20260316_072326.BIN,15.8430,36.3366,8.4214,36.3366,3.8390,1,87.393,88.598
40,DATA_20260316_072326.BIN,9.4995,33.5533,12.9896,33.5533,4.3890,1,39.588,40.250
41,DATA_20260316_072326.BIN,15.3108,22.9833,10.1128,22.9833,1.8810,1,25.779,27.444
42,DATA_20260316_072326.BIN,6.7219,22.6732,12.3611,22.6732,6.4240,1,38.499,40.607
43,DATA_20260316_072326.BIN,12.3611,28.9361,16.4731,28.9361,4.2900,1,28.123,28.473
44,DATA_20260316_072326.BIN,16.4731,24.5815,15.1787,24.5815,2.2990,1,40.152,40.224
45,DATA_20260316_072326.BIN,21.6813,29.3595,12.3626,29.3595,3.6520,1,3.883,5.991
46,DATA_20260316_072326.BIN,12.3626,32.1450,13.5222,32.1450,2.0020,1,25.363,25.542
47,DATA_20260316_072326.BIN,13.5222,24.8286,10.6026,24.8286,4.5540,1,33.714,33.881
48,DATA_20260316_072326.BIN,10.6026,21.9962,10.4739,21.9962,3.7950,1,32.691,34.085
49,DATA_20260316_072326.BIN,13.4674,30.0376,16.2187,30.0376,2.2880,1,23.141,23.705
50,DATA_20260316_072326.BIN,13.3208,29.5689,8.6071,29.5689,9.9550,1,16.840,16.918
51,DATA_20260316_072326.BIN,8.6071,27.2453,15.3082,27.2453,4.9830,1,12.325,13.077
52,DATA_20260316_072326.BIN,15.3082,29.1478,15.3796,29.1478,7.1280,1,18.838,26.695
53,DATA_20260316_072326.BIN,15.3796,25.8707,13.6551,25.8707,2.8270,1,15.075,17.333
54,DATA_20260316_072326.BIN,13.7097,31.6193,10.1078,31.6193,5.4230,1,7.222,9.840
55,DATA_20260316_072326.BIN,13.1581,25.2600,12.7981,25.2600,3.9930,1,12.505,12.784
56,DATA_20260316_072326.BIN,13.9749,26.3579,12.5492,26.3579,4.6530,1,3.695,3.775
57,DATA_20260316_072326.BIN,12.5492,25.2211,10.4220,25.2211,6.7540,1,13.423,13.446
58,DATA_20260316_072326.BIN,10.4220,23.5996,13.5163,23.5996,5.7420,1,3.216,5.993
59,DATA_20260316_072326.BIN,13.5163,36.0784,10.0074,36.0784,7.4250,1,3.309,4.803
60,DATA_20260316_072326.BIN,10.0074,20.6418,8.9189,20.6418,3.4870,1,4.126,4.135
61,DATA_20260316_072326.BIN,10.4110,28.0174,12.2910,28.0174,4.0920,1,6.634,8.590
62,DATA_20260316_072326.BIN,6.0557,16.5728,8.8218,16.5728,4.1470,1,15.339,18.997
63,DATA_20260316_072326.BIN,8.8218,27.0594,8.8411,27.0594,6.2700,1,2.089,7.291
64,DATA_20260316_072326.BIN,8.8411,31.7838,9.0221,31.7838,5.6430,1,5.760,5.944
65,DATA_20260316_072326.BIN,9.0221,22.3560,9.3142,22.3560,2.6290,1,3.651,3.662
66,DATA_20260316_072326.BIN,10.5578,26.9616,10.9998,26.9616,8.1730,1,2.429,6.395
67,DATA_20260316_072326.BIN,13.1862,51.0179,10.2165,51.0179,4.9610,1,8.055,8.803
68,DATA_20260316_072326.BIN,10.2165,36.0039,26.9817,36.0039,5.4890,1,16.875,16.882
