cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260311_070000.BIN,4.4088,11.2194,1.8579,11.2194,2.8160,1,26.890,27.608
1,DATA_20260311_070000.BIN,1.8579,16.7802,5.1509,16.7802,4.5210,1,20.210,22.039
2,DATA_20260311_070000.BIN,5.1509,14.5391,2.5082,14.5391,3.4100,1,15.698,16.387
3,DATA_20260311_070000.BIN,2.5082,11.8494,2.6417,11.8494,3.7620,1,13.800,17.113
4,DATA_20260311_070000.BIN,5.0451,16.7194,5.3182,16.7194,2.7500,1,11.351,15.248
5,DATA_20260311_070000.BIN,3.6658,13.1792,2.5778,13.1792,2.0790,1,10.334,14.827
6,DATA_20260311_070000.BIN,11.9309,41.2808,7.8175,41.2808,6.2150,1,9.343,10.591
7,DATA_20260311_070000.BIN,9.7511,28.9557,2.0117,28.9557,6.2480,1,4.119,5.124
8,DATA_20260311_070000.BIN,2.0117,28.3483,13.3947,28.3483,2.7720,1,11.195,11.347
9,DATA_20260311_070000.BIN,23.8670,29.7991,7.3362,29.7991,4.0150,1,17.553,18.026
10,DATA_20260311_070000.BIN,7.3362,14.5584,2.7974,14.5584,5.2250,1,11.310,14.932
11,DATA_20260311_070000.BIN,2.7974,16.4079,4.8832,16.4079,3.5310,1,12.673,20.852
12,DATA_20260311_070000.BIN,4.8832,15.8498,3.8675,15.8498,1.0230,1,4.510,4.776
13,DATA_20260311_070000.BIN,2.7190,18.4501,0.5884,18.4501,2.8930,1,6.628,7.944
14,DATA_20260311_070000.BIN,0.5884,12.6690,3.0278,12.6690,2.5190,1,9.758,9.871
15,DATA_20260311_070000.BIN,3.0278,41.5291,35.2946,41.5291,7.1610,1,7.848,8.391
16,DATA_20260311_070000.BIN,35.2946,44.2575,1.2437,44.2575,7.9200,1,48.730,50.846
17,DATA_20260311_070000.BIN,1.2437,29.1564,5.8713,29.1564,3.2670,1,7.465,7.467
18,DATA_20260311_070000.BIN,5.8713,19.7011,8.9513,19.7011,1.2980,1,6.023,6.024
19,DATA_20260311_070000.BIN,8.9513,18.1856,10.2347,18.1856,1.1550,1,7.501,7.548
20,DATA_20260311_070000.BIN,8.8911,16.2551,7.8903,16.2551,1.2760,1,10.185,10.185
21,DATA_20260311_070000.BIN,7.8903,15.2241,7.3106,15.2241,1.2980,1,9.277,9.277
