date,source,source_file,cycle_idx,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5264,2.6770,6.2458,0.5985,6.2458,1.4740,1,25.545,25.659
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5265,0.5985,7.9830,2.5157,7.9830,1.3530,1,10.486,10.694
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5266,2.5157,6.7993,3.5212,6.7993,1.8590,1,10.691,10.691
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5267,9.9320,13.1654,8.0922,13.1654,5.5550,1,1.360,12.039
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5268,0.9661,5.1805,2.1836,5.1805,2.1340,1,10.414,11.480
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5269,2.1836,12.2797,1.2960,12.2797,4.3230,1,4.064,4.473
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5270,1.2960,5.9974,1.6698,5.9974,2.1780,1,12.668,14.131
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5271,1.6698,7.1853,2.6723,7.1853,2.1230,1,6.790,7.308
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5272,2.6723,6.0933,0.9779,6.0933,2.0790,1,19.950,20.102
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5273,0.9779,10.4667,1.8057,10.4667,2.3210,1,4.660,4.686
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5274,1.8057,6.5463,0.9592,6.5463,3.0910,1,13.447,14.473
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5275,0.9592,5.6485,0.7178,5.6485,3.0910,1,4.521,4.720
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5276,0.7178,4.8159,1.3304,4.8159,3.1350,1,1.747,1.801
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5277,1.3304,5.5069,0.6465,5.5069,2.6950,1,1.938,3.836
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5278,0.6465,12.2300,5.7663,12.2300,7.6670,1,5.579,5.600
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5279,5.7663,11.3590,3.4355,11.3590,5.5990,1,6.809,9.812
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5280,3.4355,6.2084,2.1012,6.2084,4.2350,1,0.799,4.226
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5281,2.1012,14.4232,1.2081,14.4232,3.5640,1,12.796,14.516
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5282,1.2081,9.8161,2.0762,9.8161,4.9940,1,0.888,1.572
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5283,2.0762,5.7987,0.6304,5.7987,1.7930,1,2.797,3.089
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5284,0.6304,4.3780,0.7074,4.3780,1.5400,1,1.942,2.035
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5285,0.6668,6.7298,1.6766,6.7298,2.8600,1,3.696,3.704
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5286,1.6766,24.5505,2.3241,24.5505,3.6080,1,36.338,36.341
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5287,2.3241,10.8296,1.2940,10.8296,2.7610,1,31.300,31.441
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5288,1.2940,4.9933,1.8688,4.9933,2.2660,1,33.975,34.030
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5289,1.8688,7.3826,3.5507,7.3826,1.3200,1,20.123,20.160
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5290,3.5507,48.0791,37.5826,48.0791,4.8510,1,31.362,31.410
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5291,36.6671,46.0583,4.3130,46.0583,4.0260,1,86.179,87.066
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5292,4.3130,19.0338,2.9982,19.0338,4.4770,1,11.275,11.428
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5293,24.6825,42.6532,1.3691,42.6532,8.6570,1,61.074,61.472
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5294,2.7425,26.6484,0.9491,26.6484,4.0040,1,2.159,2.423
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5295,0.5428,6.3691,2.4586,6.3691,2.8380,1,28.662,28.830
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5296,2.9986,19.8009,0.7339,19.8009,6.3690,1,5.103,5.271
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5297,0.7339,4.6110,1.2572,4.6110,7.3040,1,25.463,25.492
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5298,1.2572,6.5780,0.8921,6.5780,2.6620,1,9.512,10.069
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5299,2.5232,5.8827,2.1104,5.8827,1.6940,1,14.208,14.664
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5300,2.1104,9.0204,1.2665,9.0204,1.6280,1,13.475,13.517
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5301,2.2781,9.7850,2.3684,9.7850,5.2360,1,9.270,9.631
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5302,2.3684,9.2640,0.8378,9.2640,7.2600,1,9.335,9.368
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5303,2.1235,6.5279,1.0699,6.5279,2.1890,1,10.417,10.429
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5304,1.0699,6.8072,2.6595,6.8072,2.0570,1,17.588,17.589
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5305,2.6595,11.4513,2.9282,11.4513,1.8810,1,29.769,29.892
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5306,2.9282,4.9493,2.1707,4.9493,1.3090,1,10.324,10.417
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5307,2.1707,6.2475,1.1259,6.2475,1.8920,1,8.780,8.792
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5308,0.1896,5.8830,0.5896,5.8830,2.7500,1,15.093,15.095
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5309,0.3374,5.3306,0.6708,5.3306,3.1680,1,19.818,19.920
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5310,0.6708,4.7126,0.7369,4.7126,4.8180,1,19.555,19.591
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5311,0.6323,7.9025,1.6045,7.9025,4.4220,1,9.337,9.372
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5312,1.6045,7.8659,0.4900,7.8659,2.8160,1,4.601,4.638
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5313,0.2778,5.8203,2.3988,5.8203,2.5740,1,31.824,31.826
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5314,2.3988,7.9945,3.0075,7.9945,4.2790,1,18.472,18.627
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5315,1.0310,9.4044,2.5142,9.4044,2.1890,1,20.789,20.879
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5316,2.5142,5.6178,0.8232,5.6178,1.7710,1,12.899,13.518
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5317,0.8232,6.8545,0.6007,6.8545,2.6950,1,13.652,13.727
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5318,0.6007,5.7263,1.0770,5.7263,5.1040,1,14.944,15.044
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5319,1.0770,6.4459,0.6169,6.4459,1.9470,1,6.350,6.385
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5320,1.3858,6.9104,2.9602,6.9104,2.2220,1,14.904,15.197
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5321,1.2706,8.2852,2.6116,8.2852,1.3530,1,6.094,6.745
2026-03-15,2026-03-15,DATA_20260315_160000.BIN,5322,1.1332,6.8478,1.3213,6.8478,1.7160,1,24.905,24.905
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5323,1.8394,8.8311,2.6978,8.8311,3.3110,1,18.759,23.914
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5324,2.6978,9.3313,1.4045,9.3313,3.1130,1,17.028,22.617
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5325,1.7055,26.1227,5.9635,26.1227,3.9160,1,15.266,17.935
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5326,5.9635,28.8127,7.8148,28.8127,8.3820,1,9.767,15.121
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5327,7.8148,49.9028,38.4370,49.9028,3.6520,1,6.964,17.301
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5328,38.4370,54.7622,14.1932,54.7622,4.0150,1,42.570,48.452
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5329,14.1932,36.7067,1.5122,36.7067,5.5110,1,9.311,13.795
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5330,2.6485,11.5493,0.7511,11.5493,3.9380,1,17.243,17.409
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5331,0.7511,5.9808,1.5726,5.9808,4.8180,1,13.276,15.065
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5332,1.6387,18.5492,2.6026,18.5492,3.5090,1,9.548,9.890
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5333,2.6026,27.7930,1.8738,27.7930,6.5010,1,12.712,12.951
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5334,1.8738,8.2257,1.8678,8.2257,4.6310,1,10.822,10.863
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5335,3.8850,18.0538,1.2796,18.0538,4.0370,1,5.982,7.395
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5336,1.2796,7.3228,1.3265,7.3228,5.6760,1,7.309,7.338
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5337,50.5690,60.4032,9.7286,60.4032,2.5410,1,59.769,60.878
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5338,9.7286,17.7632,0.6417,17.7632,1.0120,1,26.398,29.393
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5339,0.6417,17.1656,1.7367,17.1656,1.6170,1,11.289,12.988
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5340,12.8217,35.7927,25.9378,35.7927,1.3860,1,17.198,19.220
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5341,12.8855,22.5629,8.7569,22.5629,2.0460,1,8.063,10.788
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5342,5.5172,17.7142,1.2990,17.7142,2.6180,1,5.845,6.963
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5343,1.2990,7.7232,0.9522,7.7232,1.8590,1,10.447,10.502
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5344,2.4545,34.9871,1.0946,34.9871,2.9810,1,7.913,8.705
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5345,0.6515,12.2220,2.2648,12.2220,6.7210,1,6.347,7.695
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5346,2.2648,5.7911,1.5631,5.7911,4.5870,1,8.226,9.233
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5347,2.2342,11.7488,0.6055,11.7488,2.5520,1,6.706,9.461
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5348,1.6959,8.7490,4.6948,8.7490,5.7420,1,1.632,5.438
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5349,4.6948,42.9490,1.9831,42.9490,4.6860,1,2.758,8.504
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5350,2.3073,9.7603,1.3301,9.7603,4.4770,1,6.641,7.062
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5351,1.3301,8.3516,0.6565,8.3516,1.9250,1,3.600,3.611
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5352,0.6565,8.4957,0.4858,8.4957,3.0470,1,4.076,4.081
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5353,0.4858,9.2365,2.8191,9.2365,3.9600,1,2.922,3.473
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5354,4.2463,12.7300,2.6182,12.7300,2.5740,1,6.375,7.334
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5355,0.3941,8.8462,0.4555,8.8462,7.4140,1,2.133,2.312
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5356,1.1839,7.4849,1.2647,7.4849,3.8280,1,2.890,3.477
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5357,1.6684,12.5391,1.4177,12.5391,4.3010,1,4.312,5.478
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5358,1.4177,7.5537,1.6384,7.5537,3.2230,1,2.829,3.051
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5359,2.6895,7.6377,3.0458,7.6377,2.5630,1,3.345,4.391
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5360,2.6031,14.9271,5.1519,14.9271,1.5400,1,4.472,7.218
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5361,5.1519,17.0725,1.3557,17.0725,2.9040,1,6.539,6.542
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5362,1.3557,12.2635,0.6472,12.2635,3.2010,1,1.622,4.314
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5363,6.1462,15.3884,4.0457,15.3884,1.3200,1,7.907,8.626
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5364,4.0457,10.5468,0.6335,10.5468,2.3320,1,5.604,10.036
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5365,0.6335,7.5326,2.3858,7.5326,1.8700,1,1.993,2.056
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5366,2.3858,44.0681,5.8721,44.0681,6.9850,1,2.613,6.009
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5367,2.6204,14.9130,9.8726,14.9130,3.3110,1,3.985,4.090
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5368,9.8726,15.5258,4.2198,15.5258,1.9140,1,13.165,15.431
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5369,4.2198,8.4576,3.4011,8.4576,7.5900,1,5.079,9.777
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5370,1.5022,12.3570,3.4277,12.3570,4.5430,1,1.608,7.521
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5371,3.4277,61.2362,3.7010,61.2362,8.3710,1,3.954,4.965
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5372,3.7010,11.5814,3.4993,11.5814,2.1450,1,4.685,5.565
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5373,1.2715,10.2686,0.3677,10.2686,5.7090,1,2.219,4.752
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5374,0.3677,16.9643,3.4194,16.9643,4.7850,1,4.791,15.253
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5375,3.4194,10.6317,2.1912,10.6317,2.7390,1,3.094,6.846
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5376,1.3976,10.8154,3.8540,10.8154,1.2650,1,0.954,2.108
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5377,3.8540,9.9116,0.7871,9.9116,4.3120,1,3.880,3.985
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5378,0.7433,7.0812,0.5119,7.0812,4.3890,1,3.097,8.545
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5379,0.2994,11.5166,1.7742,11.5166,4.0920,1,2.009,4.338
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5380,1.7742,12.1950,5.1493,12.1950,5.1370,1,3.372,4.759
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5381,1.4704,50.1859,6.1857,50.1859,8.4370,1,2.691,10.324
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5382,6.1857,10.9409,0.9813,10.9409,3.8610,1,6.771,6.778
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5383,0.9813,9.6215,4.9351,9.6215,6.4900,1,1.072,2.561
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5384,4.9351,17.7073,2.9071,17.7073,1.2100,1,5.194,6.398
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5385,4.8544,19.6586,5.3325,19.6586,1.2650,1,4.421,5.166
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5386,5.5881,30.1453,2.8905,30.1453,2.6070,1,5.138,5.139
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5387,2.8905,12.3705,2.3595,12.3705,8.1730,1,0.729,7.924
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5388,2.3595,11.3360,3.8912,11.3360,3.6960,1,8.113,14.867
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5389,3.8912,40.4820,6.9253,40.4820,4.1690,1,1.465,6.103
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5390,6.9253,47.3337,12.7783,47.3337,4.5540,1,6.040,6.594
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5391,12.7783,23.7587,1.2385,23.7587,2.4970,1,21.559,25.349
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5392,8.8601,13.2128,3.7009,13.2128,2.7280,1,9.388,9.944
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5393,3.7009,11.6760,6.9788,11.6760,4.2570,1,3.969,8.290
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5394,4.8649,11.8600,4.7869,11.8600,6.9190,1,4.133,5.265
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5395,4.7869,19.5843,2.6534,19.5843,1.0780,1,8.321,13.414
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5396,10.7645,16.4200,5.0618,16.4200,1.8700,1,11.481,11.567
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5397,5.0618,26.5806,10.5052,26.5806,1.8810,1,0.584,10.124
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5398,10.5052,16.3521,8.4467,16.3521,6.1490,1,6.859,14.448
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5399,8.4467,38.1110,32.8192,38.1110,4.4220,1,5.662,18.961
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5400,32.8192,39.3174,31.5811,39.3174,2.6730,1,38.245,39.373
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5401,22.2354,57.0375,45.4061,57.0375,2.7060,1,22.722,22.778
2026-03-15,2026-03-15,DATA_20260315_170000.BIN,5402,45.4061,60.3201,21.1437,60.3201,2.6290,1,126.480,158.203
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5403,10.0696,29.6070,14.9951,29.6070,7.5460,1,20.472,22.002
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5404,14.9951,31.3413,12.3309,31.3413,7.0400,1,21.652,21.702
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5405,6.5599,32.8877,20.7254,32.8877,8.4150,1,18.751,18.785
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5406,20.7254,27.9250,13.8377,27.9250,3.7400,1,33.487,33.488
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5407,13.8377,23.8539,12.1873,23.8539,2.1780,1,18.600,18.711
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5408,12.1873,25.2134,15.1411,25.2134,1.1990,1,21.020,21.069
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5409,15.1411,27.2124,13.1073,27.2124,1.2540,1,20.880,20.883
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5410,10.8908,22.8345,11.6538,22.8345,2.5960,1,11.841,11.940
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5411,7.4256,19.0154,4.0607,19.0154,2.4640,1,12.551,13.124
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5412,4.0607,34.6930,12.3627,34.6930,4.2790,1,3.359,5.693
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5413,8.2799,20.1378,7.4949,20.1378,2.6400,1,1.325,2.494
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5414,7.4949,21.2677,10.1165,21.2677,8.5580,1,3.462,3.490
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5415,10.1165,31.9557,15.9639,31.9557,1.8040,1,2.658,3.295
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5416,15.9639,40.4801,35.8917,40.4801,2.7720,1,17.592,28.506
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5417,35.8917,54.4852,7.4640,54.4852,6.6220,1,35.413,56.297
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5418,7.4640,19.7432,10.9896,19.7432,3.8170,1,154.564,154.969
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5419,9.3252,43.5510,12.6109,43.5510,2.2990,1,140.054,140.130
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5420,12.6109,25.9290,7.0513,25.9290,6.7650,1,129.821,134.683
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5421,7.0513,35.8181,6.6697,35.8181,2.3430,1,111.823,113.793
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5422,6.6697,65.4761,50.8572,65.4761,3.2670,1,100.505,103.128
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5423,25.0715,35.2821,5.0664,35.2821,1.0230,1,80.578,81.860
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5424,5.0664,30.7978,16.3380,30.7978,1.4080,1,68.863,83.491
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5425,16.3380,33.9148,16.1486,33.9148,1.2650,1,68.518,71.016
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5426,16.1486,34.2831,11.0333,34.2831,2.0900,1,43.872,63.080
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5427,11.0333,29.0429,13.7459,29.0429,1.9360,1,34.838,37.251
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5428,13.2746,26.8733,12.4967,26.8733,9.0750,1,41.473,44.504
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5429,18.5210,31.5913,24.5461,31.5913,3.6740,1,38.169,43.896
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5430,24.5461,35.1482,3.4030,35.1482,2.1230,1,13.082,15.382
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5431,3.4030,30.8616,13.0801,30.8616,5.1920,1,31.483,34.314
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5432,13.0801,22.9039,12.4856,22.9039,5.1260,1,26.232,28.458
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5433,12.4856,29.3049,9.3430,29.3049,5.6100,1,22.808,24.872
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5434,9.3430,26.7603,15.3188,26.7603,6.9850,1,21.986,23.378
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5435,6.0939,17.2192,6.6866,17.2192,2.8820,1,18.431,25.678
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5436,12.4588,23.7025,14.4052,23.7025,3.6520,1,16.686,19.337
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5437,14.7318,35.4563,26.7638,35.4563,5.3460,1,2.481,4.950
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5438,19.0733,34.8087,16.5543,34.8087,4.9830,1,113.098,113.128
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5439,16.5543,36.2784,12.8850,36.2784,4.9280,1,15.852,16.640
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5440,24.0834,35.7787,22.6839,35.7787,5.2690,1,4.783,5.541
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5441,16.3543,35.6767,15.8430,35.6767,7.4800,1,120.327,120.327
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5442,15.8430,36.3366,8.4214,36.3366,3.8390,1,87.393,88.598
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5443,9.4995,33.5533,12.9896,33.5533,4.3890,1,39.588,40.250
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5444,15.3108,22.9833,10.1128,22.9833,1.8810,1,25.779,27.444
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5445,6.7219,22.6732,12.3611,22.6732,6.4240,1,38.499,40.607
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5446,12.3611,28.9361,16.4731,28.9361,4.2900,1,28.123,28.473
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5447,16.4731,24.5815,15.1787,24.5815,2.2990,1,40.152,40.224
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5448,21.6813,29.3595,12.3626,29.3595,3.6520,1,3.883,5.991
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5449,12.3626,32.1450,13.5222,32.1450,2.0020,1,25.363,25.542
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5450,13.5222,24.8286,10.6026,24.8286,4.5540,1,33.714,33.881
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5451,10.6026,21.9962,10.4739,21.9962,3.7950,1,32.691,34.085
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5452,13.4674,30.0376,16.2187,30.0376,2.2880,1,23.141,23.705
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5453,13.3208,29.5689,8.6071,29.5689,9.9550,1,16.840,16.918
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5454,8.6071,27.2453,15.3082,27.2453,4.9830,1,12.325,13.077
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5455,15.3082,29.1478,15.3796,29.1478,7.1280,1,18.838,26.695
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5456,15.3796,25.8707,13.6551,25.8707,2.8270,1,15.075,17.333
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5457,13.7097,31.6193,10.1078,31.6193,5.4230,1,7.222,9.840
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5458,13.1581,25.2600,12.7981,25.2600,3.9930,1,12.505,12.784
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5459,13.9749,26.3579,12.5492,26.3579,4.6530,1,3.695,3.775
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5460,12.5492,25.2211,10.4220,25.2211,6.7540,1,13.423,13.446
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5461,10.4220,23.5996,13.5163,23.5996,5.7420,1,3.216,5.993
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5462,13.5163,36.0784,10.0074,36.0784,7.4250,1,3.309,4.803
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5463,10.0074,20.6418,8.9189,20.6418,3.4870,1,4.126,4.135
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5464,10.4110,28.0174,12.2910,28.0174,4.0920,1,6.634,8.590
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5465,6.0557,16.5728,8.8218,16.5728,4.1470,1,15.339,18.997
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5466,8.8218,27.0594,8.8411,27.0594,6.2700,1,2.089,7.291
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5467,8.8411,31.7838,9.0221,31.7838,5.6430,1,5.760,5.944
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5468,9.0221,22.3560,9.3142,22.3560,2.6290,1,3.651,3.662
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5469,10.5578,26.9616,10.9998,26.9616,8.1730,1,2.429,6.395
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5470,13.1862,51.0179,10.2165,51.0179,4.9610,1,8.055,8.803
2026-03-16,2026-03-16,DATA_20260316_072326.BIN,5471,10.2165,36.0039,26.9817,36.0039,5.4890,1,16.875,16.882
