cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260320_110000.BIN,2.9337,18.3827,2.6784,18.3827,2.0570,1,13.927,19.948
1,DATA_20260320_110000.BIN,2.6784,16.4350,2.0947,16.4350,7.6780,1,14.054,19.288
2,DATA_20260320_110000.BIN,4.6959,22.0979,0.7827,22.0979,1.5070,1,9.875,9.954
3,DATA_20260320_110000.BIN,0.7827,18.9166,3.6850,18.9166,5.9950,1,12.518,14.165
4,DATA_20260320_110000.BIN,3.6850,20.8628,4.0723,20.8628,3.3110,1,8.395,8.408
5,DATA_20260320_110000.BIN,7.5220,36.2719,2.6965,36.2719,4.9280,1,16.292,17.303
6,DATA_20260320_110000.BIN,4.1102,16.1129,3.8879,16.1129,4.4990,1,5.950,8.678
7,DATA_20260320_110000.BIN,3.8879,22.1652,0.9265,22.1652,2.8600,1,4.726,12.270
8,DATA_20260320_110000.BIN,0.9265,10.3040,2.1546,10.3040,9.0640,1,7.527,13.447
9,DATA_20260320_110000.BIN,2.3888,32.6804,2.4516,32.6804,6.3140,1,5.177,7.095
10,DATA_20260320_110000.BIN,3.1503,16.3608,1.0210,16.3608,8.9760,1,3.851,10.658
11,DATA_20260320_110000.BIN,3.1542,36.7917,23.3932,36.7917,7.6230,1,10.632,15.068
12,DATA_20260320_110000.BIN,23.3932,36.4678,5.0258,36.4678,2.3980,1,35.995,39.341
13,DATA_20260320_110000.BIN,13.2442,37.2188,30.3087,37.2188,3.9380,1,17.202,17.688
14,DATA_20260320_110000.BIN,2.3891,35.3959,4.4377,35.3959,2.8930,1,5.334,7.104
15,DATA_20260320_110000.BIN,4.4377,37.7755,3.7507,37.7755,3.7950,1,6.137,6.850
16,DATA_20260320_110000.BIN,3.7507,11.8238,0.3914,11.8238,3.2230,1,5.496,9.600
17,DATA_20260320_110000.BIN,0.3914,13.7626,1.5534,13.7626,9.1630,1,2.842,5.356
18,DATA_20260320_110000.BIN,1.5534,11.7936,2.1863,11.7936,2.6730,1,2.400,7.182
19,DATA_20260320_110000.BIN,2.1863,18.1375,7.3655,18.1375,9.0310,1,2.484,2.519
20,DATA_20260320_110000.BIN,3.2504,12.4415,0.5567,12.4415,1.7600,1,2.881,7.996
21,DATA_20260320_110000.BIN,0.5567,23.4668,3.3856,23.4668,9.8890,1,0.291,4.163
22,DATA_20260320_110000.BIN,3.4122,15.9619,3.1634,15.9619,4.1470,1,6.080,7.497
23,DATA_20260320_110000.BIN,3.1634,37.3116,1.3069,37.3116,3.4320,1,2.563,5.095
24,DATA_20260320_110000.BIN,1.3069,18.0043,3.3369,18.0043,4.5980,1,1.901,8.027
25,DATA_20260320_110000.BIN,6.3855,24.2119,11.1388,24.2119,4.6860,1,12.165,17.973
26,DATA_20260320_110000.BIN,10.9129,19.3844,6.4098,19.3844,1.9030,1,11.461,12.154
27,DATA_20260320_110000.BIN,12.5864,22.9845,4.4695,22.9845,4.4220,1,13.783,14.348
28,DATA_20260320_110000.BIN,4.4695,13.3609,3.9075,13.3609,4.4990,1,5.660,7.391
29,DATA_20260320_110000.BIN,10.8703,19.7470,0.8750,19.7470,4.3890,1,11.258,16.692
