cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260317_105249.BIN,2.9805,22.9711,3.6302,22.9711,2.9260,1,13.233,13.313
1,DATA_20260317_105249.BIN,1.3860,14.9969,3.8698,14.9969,1.6060,1,14.036,15.366
2,DATA_20260317_105249.BIN,3.8698,10.6639,6.6574,10.6639,3.3880,1,10.305,10.948
3,DATA_20260317_105249.BIN,6.6574,29.8551,3.1228,29.8551,1.9580,1,6.208,6.431
4,DATA_20260317_105249.BIN,2.7549,9.8036,0.9894,9.8036,4.0260,1,12.694,13.005
5,DATA_20260317_105249.BIN,0.9894,9.4717,4.5270,9.4717,2.0130,1,8.334,9.477
6,DATA_20260317_105249.BIN,4.5270,14.4552,0.9202,14.4552,5.7090,1,14.197,15.969
7,DATA_20260317_105249.BIN,0.9202,11.1153,0.7537,11.1153,2.0020,1,6.162,6.861
8,DATA_20260317_105249.BIN,0.7537,14.4289,8.0124,14.4289,1.4850,1,6.917,10.663
9,DATA_20260317_105249.BIN,8.0124,15.2442,2.8323,15.2442,7.7990,1,11.832,12.502
10,DATA_20260317_105249.BIN,2.8323,32.1972,4.5187,32.1972,6.2260,1,3.760,4.111
11,DATA_20260317_105249.BIN,4.5187,13.5633,4.8695,13.5633,3.0140,1,7.112,9.936
12,DATA_20260317_105249.BIN,4.1629,11.5255,2.2695,11.5255,2.5080,1,4.777,5.331
13,DATA_20260317_105249.BIN,0.4426,11.4444,2.7903,11.4444,2.3870,1,4.021,13.864
14,DATA_20260317_105249.BIN,7.0163,11.2170,3.8705,11.2170,2.9370,1,12.756,13.926
15,DATA_20260317_105249.BIN,4.1962,12.9584,4.4128,12.9584,2.1120,1,4.312,4.494
16,DATA_20260317_105249.BIN,4.4128,11.2507,4.2654,11.2507,5.2690,1,6.219,6.223
17,DATA_20260317_105249.BIN,4.2654,14.7596,1.9356,14.7596,3.3770,1,6.076,6.146
18,DATA_20260317_105249.BIN,1.9356,30.6485,4.3365,30.6485,4.0150,1,4.389,5.385
19,DATA_20260317_105249.BIN,4.3365,30.6303,1.6654,30.6303,4.0920,1,7.449,8.404
20,DATA_20260317_105249.BIN,1.7096,8.0439,0.9394,8.0439,3.3990,1,4.333,9.485
21,DATA_20260317_105249.BIN,0.9394,9.9726,2.4762,9.9726,5.4120,1,1.884,1.889
22,DATA_20260317_105249.BIN,2.4762,36.2327,2.9057,36.2327,3.7510,1,2.921,6.284
23,DATA_20260317_105249.BIN,2.9057,12.0588,1.9253,12.0588,1.1990,1,4.299,4.595
24,DATA_20260317_105249.BIN,1.9253,9.7254,4.0276,9.7254,3.8060,1,2.267,4.156
25,DATA_20260317_105249.BIN,4.0276,10.6440,4.2706,10.6440,3.4100,1,4.094,4.096
26,DATA_20260317_105249.BIN,3.7593,18.1279,1.8541,18.1279,3.4540,1,4.838,6.619
27,DATA_20260317_110000.BIN,10.7105,28.7314,12.5748,28.7314,5.3790,1,1.054,3.991
28,DATA_20260317_110000.BIN,12.5748,27.2455,18.3166,27.2455,6.3800,1,4.332,6.773
29,DATA_20260317_110000.BIN,18.3166,32.5930,12.0449,32.5930,1.2320,1,11.592,12.880
