cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260319_070000.BIN,34.9711,57.4051,45.6849,57.4051,4.2570,1,13.432,13.442
1,DATA_20260319_070000.BIN,45.6849,56.7258,46.3186,56.7258,3.2560,1,5.073,6.531
2,DATA_20260319_070000.BIN,46.3186,55.3535,42.5042,55.3535,2.6510,1,4.341,8.919
3,DATA_20260319_070000.BIN,42.5042,59.0243,47.1806,59.0243,2.5300,1,9.121,10.281
4,DATA_20260319_070000.BIN,43.5724,54.9604,46.5617,54.9604,4.3780,1,3.090,3.286
5,DATA_20260319_070000.BIN,46.5617,76.1362,48.9447,76.1362,3.1350,1,6.362,6.865
6,DATA_20260319_070000.BIN,48.9447,58.1788,32.7396,58.1788,5.2140,1,7.562,7.689
7,DATA_20260319_070000.BIN,32.7396,51.0968,45.2706,51.0968,3.8280,1,15.127,16.037
8,DATA_20260319_070000.BIN,45.2706,57.7029,47.1305,57.7029,1.2980,1,6.196,6.216
9,DATA_20260319_070000.BIN,47.1305,62.1215,51.3245,62.1215,1.7490,1,3.555,3.982
10,DATA_20260319_070000.BIN,51.3245,64.3821,37.9843,64.3821,4.5210,1,8.205,8.252
11,DATA_20260319_070000.BIN,37.9843,65.4523,14.3678,65.4523,1.8810,1,24.101,25.744
12,DATA_20260319_070000.BIN,14.3678,55.2440,21.9765,55.2440,1.8480,1,61.938,62.225
13,DATA_20260319_070000.BIN,21.9765,36.2375,22.7257,36.2375,2.0020,1,24.408,26.249
14,DATA_20260319_070000.BIN,22.7257,40.1816,14.6294,40.1816,2.3760,1,29.316,31.343
15,DATA_20260319_070000.BIN,14.6294,27.7260,13.8110,27.7260,4.6200,1,27.611,29.075
16,DATA_20260319_070000.BIN,13.8110,20.7850,11.0811,20.7850,1.7380,1,24.012,24.886
17,DATA_20260319_070000.BIN,4.1447,29.5317,11.6491,29.5317,2.9810,1,39.514,39.585
18,DATA_20260319_070000.BIN,6.0814,27.6362,7.8719,27.6362,5.0270,1,33.960,35.202
19,DATA_20260319_070000.BIN,16.2598,26.1941,9.2073,26.1941,6.6330,1,10.763,12.786
20,DATA_20260319_070000.BIN,7.4950,19.6231,9.2309,19.6231,3.6740,1,38.458,38.765
21,DATA_20260319_070000.BIN,4.0708,15.7511,4.2619,15.7511,2.5300,1,119.540,177.790
22,DATA_20260319_070000.BIN,3.0612,8.0113,4.0120,8.0113,2.0240,1,109.868,175.353
23,DATA_20260319_070000.BIN,4.0120,9.1150,4.1995,9.1150,2.0350,1,108.412,147.768
24,DATA_20260319_070000.BIN,4.7856,9.5201,4.8460,9.5201,2.0240,1,108.935,140.096
25,DATA_20260319_070000.BIN,5.5996,16.4903,10.2691,16.4903,5.1260,1,90.720,115.995
26,DATA_20260319_070000.BIN,4.9190,12.1433,4.2236,12.1433,6.1270,1,88.090,103.721
27,DATA_20260319_070000.BIN,4.0270,11.0293,4.0597,11.0293,2.1010,1,79.555,92.848
28,DATA_20260319_070000.BIN,4.6241,8.1581,3.5494,8.1581,3.3440,1,68.894,85.013
29,DATA_20260319_070000.BIN,5.0225,12.6441,4.3845,12.6441,1.0780,1,60.006,70.934
30,DATA_20260319_070000.BIN,5.0274,12.3924,3.7883,12.3924,2.9920,1,53.786,64.355
31,DATA_20260319_070000.BIN,3.7883,12.3332,4.2321,12.3332,0.9680,1,50.766,57.761
32,DATA_20260319_070000.BIN,4.2321,11.7910,4.0435,11.7910,1.0010,1,46.148,52.964
33,DATA_20260319_070000.BIN,4.4656,11.7942,3.9911,11.7942,1.0010,1,39.780,46.338
34,DATA_20260319_070000.BIN,5.0204,11.6410,4.8570,11.6410,1.0450,1,36.270,42.547
35,DATA_20260319_070000.BIN,3.5957,9.1852,3.8189,9.1852,2.1010,1,31.071,35.728
36,DATA_20260319_070000.BIN,3.8189,13.3507,5.0252,13.3507,6.2370,1,37.730,40.813
37,DATA_20260319_070000.BIN,5.0252,10.5883,6.2839,10.5883,5.1590,1,26.414,31.532
38,DATA_20260319_070000.BIN,6.7555,12.5248,5.1403,12.5248,3.8060,1,23.738,29.877
39,DATA_20260319_070000.BIN,3.8072,12.6096,3.4417,12.6096,3.8720,1,18.992,22.056
40,DATA_20260319_070000.BIN,3.4541,8.1899,4.7885,8.1899,3.2670,1,14.259,16.644
41,DATA_20260319_070000.BIN,4.7885,7.9706,3.4877,7.9706,3.3220,1,15.565,19.673
42,DATA_20260319_070000.BIN,3.4877,11.1475,3.4188,11.1475,8.7450,1,13.436,15.207
