cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260314_060708.BIN,33.9741,48.7187,42.4090,48.7187,3.3440,1,3.314,3.849
1,DATA_20260314_060708.BIN,42.4090,44.9074,36.3193,44.9074,2.5190,1,9.249,9.388
2,DATA_20260314_060708.BIN,36.3193,48.0220,33.9282,48.0220,4.2460,1,0.310,0.339
3,DATA_20260314_060708.BIN,33.9282,42.4086,31.2188,42.4086,2.4970,1,5.900,6.172
4,DATA_20260314_060708.BIN,31.2188,48.2898,39.9872,48.2898,1.9250,1,19.164,19.815
5,DATA_20260314_060708.BIN,39.9872,48.4992,36.5944,48.4992,2.0460,1,6.169,6.372
6,DATA_20260314_060708.BIN,36.5944,49.5317,45.4520,49.5317,1.6830,1,2.177,6.440
7,DATA_20260314_060708.BIN,45.4520,47.6053,43.2080,47.6053,1.2650,1,14.602,14.671
8,DATA_20260314_060708.BIN,43.2080,48.1228,41.5841,48.1228,2.6510,1,9.951,10.212
9,DATA_20260314_060708.BIN,41.5841,61.3831,59.2071,61.3831,4.1690,1,5.295,9.108
10,DATA_20260314_060708.BIN,40.5520,53.6683,35.8601,53.6683,3.6850,1,4.002,6.127
11,DATA_20260314_060708.BIN,35.8601,46.7631,41.4575,46.7631,3.6630,1,12.317,16.425
12,DATA_20260314_060708.BIN,41.4575,56.4152,46.7010,56.4152,3.7070,1,11.424,11.466
13,DATA_20260314_060708.BIN,46.7010,56.1538,45.7381,56.1538,3.1240,1,12.038,12.638
14,DATA_20260314_060708.BIN,45.7381,75.7379,49.9339,75.7379,4.4440,1,8.602,9.850
15,DATA_20260314_060708.BIN,49.9339,58.5544,53.8163,58.5544,1.2650,1,12.520,12.527
16,DATA_20260314_060708.BIN,54.7674,84.3732,71.2836,84.3732,2.4750,1,16.811,17.257
17,DATA_20260314_060708.BIN,71.2836,82.7722,61.6558,82.7722,2.7940,1,38.009,39.362
18,DATA_20260314_060708.BIN,61.6558,66.3655,51.1311,66.3655,2.2220,1,22.242,22.281
19,DATA_20260314_060708.BIN,51.1311,77.0973,66.5437,77.0973,2.9810,1,9.805,11.510
20,DATA_20260314_060708.BIN,66.5437,72.6046,44.1117,72.6046,2.8050,1,33.644,42.857
21,DATA_20260314_060708.BIN,44.1117,48.4860,44.7745,48.4860,0.8800,1,7.589,7.785
22,DATA_20260314_060708.BIN,44.7745,48.4193,44.2367,48.4193,1.0780,1,11.352,13.275
23,DATA_20260314_060708.BIN,44.2367,58.8577,52.5232,58.8577,6.0940,1,8.092,8.150
24,DATA_20260314_060708.BIN,52.5232,58.2948,56.7391,58.2948,7.5240,1,6.048,6.048
25,DATA_20260314_060708.BIN,56.7391,57.8521,44.4100,57.8521,2.5850,1,10.527,10.694
26,DATA_20260314_060708.BIN,44.4100,64.6257,45.0052,64.6257,6.1050,1,10.442,17.582
27,DATA_20260314_060708.BIN,53.9746,55.3944,49.6232,55.3944,2.1120,1,6.637,7.168
28,DATA_20260314_060708.BIN,49.6232,61.0214,52.6614,61.0214,4.8510,1,0.902,1.487
29,DATA_20260314_060708.BIN,52.6614,59.3970,51.4625,59.3970,9.4160,1,13.107,18.693
30,DATA_20260314_060708.BIN,51.4625,54.9922,49.6206,54.9922,0.9900,1,3.351,5.601
31,DATA_20260314_060708.BIN,44.2610,56.8673,53.2731,56.8673,2.7720,1,7.367,8.543
32,DATA_20260314_060708.BIN,44.9880,55.4215,48.4566,55.4215,2.8820,1,4.596,7.834
33,DATA_20260314_060708.BIN,48.4566,84.9689,52.6459,84.9689,7.8980,1,6.242,9.126
34,DATA_20260314_060708.BIN,52.6459,56.5710,53.9921,56.5710,3.7950,1,9.888,18.510
35,DATA_20260314_060708.BIN,53.9921,58.9116,57.5795,58.9116,6.8310,1,12.006,15.019
36,DATA_20260314_060708.BIN,57.5795,59.4342,56.6398,59.4342,1.3310,1,11.955,12.396
37,DATA_20260314_060708.BIN,56.6398,60.8695,47.7090,60.8695,2.7170,1,8.273,9.351
38,DATA_20260314_060708.BIN,47.7090,51.3259,46.0461,51.3259,1.6610,1,6.738,8.261
39,DATA_20260314_060708.BIN,46.0461,61.9471,57.0170,61.9471,1.9360,1,9.365,10.150
40,DATA_20260314_060708.BIN,57.0170,61.0983,39.4215,61.0983,4.3120,1,14.198,18.031
41,DATA_20260314_060708.BIN,39.4215,53.6627,47.4512,53.6627,3.1240,1,13.243,13.244
42,DATA_20260314_060708.BIN,47.4512,55.7283,53.1777,55.7283,1.7270,1,2.427,4.346
43,DATA_20260314_060708.BIN,48.0718,55.2198,47.7909,55.2198,1.9360,1,1.500,3.079
44,DATA_20260314_060708.BIN,47.7909,66.1211,48.6798,66.1211,4.7740,1,13.607,14.470
45,DATA_20260314_060708.BIN,48.6798,55.4850,51.4159,55.4850,2.2440,1,5.562,5.563
46,DATA_20260314_060708.BIN,51.4159,55.7991,48.8302,55.7991,1.6060,1,7.365,9.280
47,DATA_20260314_060708.BIN,48.8302,53.5136,49.4317,53.5136,1.4190,1,7.076,7.395
48,DATA_20260314_060708.BIN,49.4317,53.0905,44.3477,53.0905,1.4300,1,3.430,3.683
49,DATA_20260314_060708.BIN,58.5824,65.4937,63.3342,65.4937,9.4930,1,12.047,12.406
50,DATA_20260314_060708.BIN,63.3342,72.4124,58.2623,72.4124,2.4640,1,17.425,17.723
51,DATA_20260314_060708.BIN,58.2623,60.3359,47.3958,60.3359,2.2440,1,8.563,9.996
52,DATA_20260314_060708.BIN,47.3958,52.1462,46.8837,52.1462,1.4520,1,5.648,5.726
53,DATA_20260314_060708.BIN,59.7352,63.3558,48.0925,63.3558,2.5630,1,13.638,13.753
54,DATA_20260314_060708.BIN,48.0925,66.5600,61.9868,66.5600,2.9150,1,5.332,8.737
55,DATA_20260314_060708.BIN,61.9868,72.3043,52.8931,72.3043,2.7170,1,13.181,13.181
56,DATA_20260314_060708.BIN,52.8931,78.0410,49.3395,78.0410,3.2230,1,1.157,1.664
57,DATA_20260314_060708.BIN,49.3395,56.8815,46.0635,56.8815,3.3880,1,5.011,7.072
58,DATA_20260314_060708.BIN,46.0635,65.8190,56.9623,65.8190,4.8840,1,7.773,8.349
59,DATA_20260314_060708.BIN,56.9623,64.2708,56.2416,64.2708,1.7600,1,8.302,10.133
60,DATA_20260314_060708.BIN,56.2416,66.3479,61.7524,66.3479,2.7170,1,6.224,6.225
61,DATA_20260314_060708.BIN,61.7524,64.4970,54.6111,64.4970,1.1550,1,12.124,17.665
62,DATA_20260314_060708.BIN,54.6111,60.6282,53.5623,60.6282,1.8700,1,3.184,3.184
63,DATA_20260314_060708.BIN,53.5623,82.7435,47.8910,82.7435,9.9880,1,1.656,3.051
64,DATA_20260314_060708.BIN,47.8910,61.2311,56.2788,61.2311,4.0700,1,13.183,18.887
65,DATA_20260314_060708.BIN,56.2788,64.1400,57.8102,64.1400,2.0020,1,4.193,7.406
66,DATA_20260314_060708.BIN,57.8102,67.9247,58.0972,67.9247,1.5290,1,7.754,8.191
67,DATA_20260314_060708.BIN,58.0972,73.7693,60.8127,73.7693,1.9800,1,6.337,6.433
68,DATA_20260314_060708.BIN,60.8127,75.3294,53.2214,75.3294,2.9590,1,9.629,9.638
69,DATA_20260314_060708.BIN,53.2214,63.3145,58.1136,63.3145,2.3760,1,3.695,4.557
70,DATA_20260314_060708.BIN,58.1136,64.0471,57.0405,64.0471,0.8910,1,8.668,9.015
71,DATA_20260314_060708.BIN,57.0405,72.7699,64.1681,72.7699,3.0910,1,3.588,7.865
72,DATA_20260314_060708.BIN,64.1681,85.6540,46.4417,85.6540,3.5640,1,13.145,14.054
73,DATA_20260314_060708.BIN,57.5957,66.7646,54.6404,66.7646,5.4120,1,3.779,3.791
74,DATA_20260314_060708.BIN,54.6404,59.4212,52.1122,59.4212,1.6610,1,3.843,5.195
75,DATA_20260314_060708.BIN,52.1122,56.5856,47.1021,56.5856,3.2010,1,6.710,7.156
76,DATA_20260314_060708.BIN,47.1021,85.5134,48.2593,85.5134,7.0070,1,10.970,10.970
77,DATA_20260314_060708.BIN,48.2593,53.6619,49.1312,53.6619,1.1550,1,8.995,9.344
78,DATA_20260314_060708.BIN,49.1312,56.8970,49.0837,56.8970,1.4520,1,8.155,9.983
79,DATA_20260314_060708.BIN,47.5751,50.9760,46.4167,50.9760,1.0780,1,7.435,8.480
80,DATA_20260314_060708.BIN,46.4167,53.0152,46.5976,53.0152,1.4740,1,8.168,8.978
81,DATA_20260314_060708.BIN,46.5976,53.1736,48.1922,53.1736,1.0780,1,7.305,7.319
82,DATA_20260314_060708.BIN,40.4911,59.8843,55.1940,59.8843,2.7720,1,13.660,14.220
83,DATA_20260314_060708.BIN,55.1940,60.9997,54.6425,60.9997,1.4630,1,5.534,7.105
84,DATA_20260314_060708.BIN,54.6425,58.7225,53.6569,58.7225,1.1660,1,4.363,4.399
85,DATA_20260314_060708.BIN,53.6569,82.9430,62.7559,82.9430,3.3000,1,2.595,5.060
86,DATA_20260314_060708.BIN,62.7559,70.5706,61.2456,70.5706,8.3600,1,14.473,18.844
87,DATA_20260314_060708.BIN,61.2456,79.2160,52.0094,79.2160,3.6410,1,12.343,13.638
88,DATA_20260314_060708.BIN,52.0094,60.9904,34.3080,60.9904,4.7190,1,10.276,10.313
89,DATA_20260314_060708.BIN,46.0991,48.1824,40.1729,48.1824,3.2450,1,9.686,10.279
90,DATA_20260314_060708.BIN,40.1729,46.1223,42.9434,46.1223,2.7610,1,14.887,14.887
91,DATA_20260314_060708.BIN,42.9434,45.5321,43.8348,45.5321,1.4410,1,10.924,12.010
92,DATA_20260314_060708.BIN,43.8348,49.5013,47.6646,49.5013,3.8390,1,9.209,10.242
93,DATA_20260314_060708.BIN,47.6646,55.2879,44.8248,55.2879,2.6620,1,3.701,5.235
94,DATA_20260314_060708.BIN,44.8248,52.0811,44.4788,52.0811,1.5400,1,10.455,16.760
95,DATA_20260314_060708.BIN,44.4788,81.7348,79.7306,81.7348,4.6420,1,7.587,9.974
96,DATA_20260314_060708.BIN,79.7306,81.9799,39.8218,81.9799,4.1030,1,48.281,51.419
97,DATA_20260314_060708.BIN,39.8218,56.7694,46.1725,56.7694,2.8380,1,17.270,17.807
98,DATA_20260314_060708.BIN,46.1725,53.0631,45.0432,53.0631,1.2870,1,6.117,7.033
99,DATA_20260314_060708.BIN,45.0432,54.9414,45.8667,54.9414,1.0670,1,7.315,7.757
100,DATA_20260314_060708.BIN,45.8667,57.9358,41.0805,57.9358,2.4420,1,6.429,7.644
101,DATA_20260314_060708.BIN,41.0805,84.1749,57.9252,84.1749,4.8070,1,12.414,12.685
102,DATA_20260314_060708.BIN,56.3318,60.1443,54.9586,60.1443,2.0790,1,17.014,17.664
103,DATA_20260314_060708.BIN,54.9586,57.5995,54.2210,57.5995,1.3310,1,6.556,6.604
104,DATA_20260314_060708.BIN,54.2210,61.3313,42.4078,61.3313,4.5650,1,6.019,6.026
105,DATA_20260314_060708.BIN,42.4078,50.1222,39.9124,50.1222,1.7270,1,13.852,14.457
106,DATA_20260314_060708.BIN,39.9124,41.5497,37.6688,41.5497,1.4190,1,12.556,15.013
107,DATA_20260314_060708.BIN,37.6688,41.6980,34.7306,41.6980,2.3210,1,12.776,19.760
108,DATA_20260314_060708.BIN,34.7306,44.8581,41.0836,44.8581,1.7270,1,19.840,21.285
109,DATA_20260314_060708.BIN,41.0836,45.0857,37.3915,45.0857,1.2650,1,6.938,6.953
110,DATA_20260314_060708.BIN,37.3915,48.4350,44.6617,48.4350,3.9050,1,10.600,11.997
111,DATA_20260314_060708.BIN,44.6617,57.8506,17.2038,57.8506,4.0700,1,0.885,2.663
112,DATA_20260314_060708.BIN,17.2038,38.0662,21.4576,38.0662,2.9590,1,35.199,35.225
113,DATA_20260314_060708.BIN,21.4576,41.0574,35.2446,41.0574,1.8810,1,25.637,27.980
114,DATA_20260314_060708.BIN,41.3750,54.9642,41.0836,54.9642,2.7830,1,4.416,5.754
115,DATA_20260314_060708.BIN,41.0836,58.1552,53.5104,58.1552,1.7820,1,2.604,4.140
116,DATA_20260314_060708.BIN,53.5104,58.6451,46.3988,58.6451,1.6170,1,16.228,16.328
117,DATA_20260314_060708.BIN,46.3988,59.0981,51.9652,59.0981,1.4410,1,6.665,6.669
118,DATA_20260314_060708.BIN,51.9652,56.5091,47.8584,56.5091,1.1000,1,12.606,12.723
119,DATA_20260314_060708.BIN,47.8584,53.5624,51.5135,53.5624,1.5620,1,5.966,5.971
120,DATA_20260314_060708.BIN,51.5135,70.6748,53.1868,70.6748,4.6640,1,9.635,10.611
121,DATA_20260314_060708.BIN,53.1868,72.5125,59.5580,72.5125,4.0920,1,10.769,11.204
122,DATA_20260314_060708.BIN,59.5580,69.7553,61.0018,69.7553,3.7620,1,20.093,21.368
123,DATA_20260314_060708.BIN,61.0018,71.3451,52.7721,71.3451,5.5880,1,18.145,18.145
124,DATA_20260314_060708.BIN,52.7721,57.5396,44.9530,57.5396,1.3750,1,9.863,9.896
125,DATA_20260314_060708.BIN,44.9530,48.9200,41.9143,48.9200,1.1550,1,5.331,5.783
126,DATA_20260314_060708.BIN,41.9143,48.2275,45.7684,48.2275,1.5180,1,8.579,10.462
127,DATA_20260314_060708.BIN,45.7684,52.5557,49.6829,52.5557,3.6080,1,2.124,4.051
128,DATA_20260314_060708.BIN,49.6829,53.6716,18.4690,53.6716,3.1130,1,17.722,20.988
129,DATA_20260314_060708.BIN,25.9179,59.9009,50.2597,59.9009,6.8530,1,25.147,26.364
130,DATA_20260314_060708.BIN,44.7887,53.3112,45.7063,53.3112,1.5950,1,2.577,2.577
131,DATA_20260314_060708.BIN,45.7063,65.9013,52.0745,65.9013,3.6300,1,1.185,4.294
132,DATA_20260314_060708.BIN,52.0745,57.1615,48.5673,57.1615,1.4080,1,9.753,10.567
133,DATA_20260314_060708.BIN,48.5673,54.7605,46.2834,54.7605,2.3100,1,5.576,7.211
134,DATA_20260314_060708.BIN,46.2834,50.2412,42.0813,50.2412,1.0120,1,5.974,6.152
135,DATA_20260314_060708.BIN,42.0813,49.2194,42.8113,49.2194,0.9900,1,4.946,5.373
136,DATA_20260314_060708.BIN,42.8113,46.9936,41.8244,46.9936,0.8470,1,3.243,3.850
137,DATA_20260314_060708.BIN,46.1804,48.3499,45.2443,48.3499,0.9350,1,2.117,3.331
138,DATA_20260314_060708.BIN,45.2443,74.8499,24.3029,74.8499,3.9930,1,4.493,6.122
139,DATA_20260314_060708.BIN,24.3029,60.2804,31.8447,60.2804,4.2020,1,25.949,26.063
140,DATA_20260314_060708.BIN,38.5893,76.2122,36.7955,76.2122,4.7520,1,7.372,13.645
141,DATA_20260314_060708.BIN,47.7335,54.3528,42.3887,54.3528,1.2100,1,6.688,7.828
142,DATA_20260314_060708.BIN,40.3003,46.9904,40.8542,46.9904,0.9900,1,3.945,7.343
143,DATA_20260314_060708.BIN,40.8542,46.8262,42.0575,46.8262,0.9130,1,4.969,9.256
144,DATA_20260314_060708.BIN,42.0575,46.3964,41.7971,46.3964,0.9900,1,2.701,5.756
145,DATA_20260314_060708.BIN,41.7971,84.9230,81.8061,84.9230,4.0260,1,1.064,2.939
146,DATA_20260314_060708.BIN,78.0089,82.1195,79.3668,82.1195,2.5960,1,53.864,54.338
147,DATA_20260314_060708.BIN,79.3668,85.2265,74.4357,85.2265,9.0750,1,50.736,50.795
148,DATA_20260314_060708.BIN,74.4357,84.8368,78.8613,84.8368,2.9590,1,34.841,34.861
149,DATA_20260314_060708.BIN,78.8613,82.4276,76.5412,82.4276,5.1260,1,100.229,101.996
150,DATA_20260314_060708.BIN,76.5412,84.5643,70.2229,84.5643,1.5180,1,97.261,99.908
151,DATA_20260314_060708.BIN,70.2229,78.1546,47.1921,78.1546,3.7620,1,7.374,7.555
152,DATA_20260314_060708.BIN,44.9361,59.1980,55.8191,59.1980,2.4090,1,32.623,33.099
