cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260324_065122.BIN,3.2255,14.6523,2.8637,14.6523,3.4650,1,7.198,7.984
1,DATA_20260324_065122.BIN,5.9282,21.3291,4.3611,21.3291,6.1050,1,2.561,2.808
2,DATA_20260324_065122.BIN,4.3611,18.7131,7.9940,18.7131,2.7390,1,7.652,8.580
3,DATA_20260324_065122.BIN,7.9940,17.5013,4.6952,17.5013,4.3120,1,13.821,17.755
4,DATA_20260324_065122.BIN,4.6952,22.6007,2.2513,22.6007,4.2900,1,5.488,8.203
5,DATA_20260324_065122.BIN,2.2513,16.4769,2.3103,16.4769,4.9060,1,4.770,7.126
6,DATA_20260324_065122.BIN,2.3103,20.8412,0.6888,20.8412,5.2250,1,5.363,8.318
7,DATA_20260324_065122.BIN,0.6888,18.6612,8.4035,18.6612,6.8420,1,5.038,7.531
8,DATA_20260324_065122.BIN,8.4035,17.7447,6.1331,17.7447,3.3110,1,8.609,8.737
9,DATA_20260324_065122.BIN,6.1331,16.5264,1.3853,16.5264,3.3770,1,4.631,5.235
10,DATA_20260324_065122.BIN,1.3853,22.2415,0.6890,22.2415,2.7170,1,4.074,4.195
11,DATA_20260324_065122.BIN,0.6890,17.4730,4.3080,17.4730,6.0170,1,5.830,6.224
12,DATA_20260324_065122.BIN,4.3080,15.3523,2.6524,15.3523,3.2780,1,1.017,10.229
13,DATA_20260324_065122.BIN,4.2947,29.9535,5.9531,29.9535,6.0940,1,5.441,5.668
14,DATA_20260324_065122.BIN,6.8419,16.8313,2.6859,16.8313,7.9640,1,4.126,5.728
15,DATA_20260324_065122.BIN,18.3588,35.1768,12.9110,35.1768,6.1270,1,25.412,25.482
16,DATA_20260324_065122.BIN,23.2825,44.2210,1.2738,44.2210,5.7530,1,30.022,30.991
17,DATA_20260324_065122.BIN,1.2738,20.7012,1.0665,20.7012,9.6690,1,4.371,9.189
18,DATA_20260324_065122.BIN,1.0665,17.6493,1.2732,17.6493,8.4590,1,1.540,1.562
19,DATA_20260324_065122.BIN,2.1604,18.1101,3.8699,18.1101,8.6460,1,3.051,4.527
20,DATA_20260324_065122.BIN,3.8699,44.2105,33.6409,44.2105,3.7510,1,6.506,6.636
21,DATA_20260324_065122.BIN,33.6409,44.3825,4.4392,44.3825,4.1030,1,45.221,45.888
22,DATA_20260324_065122.BIN,3.2161,25.9315,7.9665,25.9315,1.6280,1,7.716,9.748
23,DATA_20260324_065122.BIN,7.9665,39.1445,7.5386,39.1445,1.7050,1,12.228,12.418
24,DATA_20260324_065122.BIN,7.5386,43.3058,14.4611,43.3058,7.1610,1,6.812,6.812
25,DATA_20260324_065122.BIN,14.4611,30.3706,3.4176,30.3706,4.0700,1,13.832,13.902
26,DATA_20260324_065122.BIN,3.4176,20.1602,1.8060,20.1602,4.8620,1,6.951,7.797
27,DATA_20260324_065122.BIN,1.8060,12.8073,2.1428,12.8073,3.3000,1,6.591,6.693
28,DATA_20260324_065122.BIN,2.1428,12.9539,2.8347,12.9539,7.2600,1,5.479,6.096
29,DATA_20260324_065122.BIN,2.8347,20.0189,9.9369,20.0189,3.7400,1,4.877,5.029
30,DATA_20260324_065122.BIN,2.0823,22.9140,12.9005,22.9140,2.9260,1,5.320,5.649
31,DATA_20260324_065122.BIN,12.9005,26.3956,3.4538,26.3956,5.0600,1,12.415,12.640
32,DATA_20260324_065122.BIN,3.4538,37.2631,7.1279,37.2631,7.8760,1,3.613,4.353
33,DATA_20260324_065122.BIN,7.0451,33.4032,10.6838,33.4032,4.0040,1,5.270,7.037
34,DATA_20260324_065122.BIN,10.6838,23.8866,12.4782,23.8866,2.1890,1,7.665,9.473
35,DATA_20260324_065122.BIN,3.2034,14.4228,2.5103,14.4228,4.4000,1,8.253,10.752
36,DATA_20260324_065122.BIN,17.2128,33.4855,7.7488,33.4855,6.9850,1,17.699,18.820
37,DATA_20260324_065122.BIN,7.7488,24.3915,7.2468,24.3915,7.5240,1,3.363,5.525
38,DATA_20260324_065122.BIN,1.5380,17.5120,5.2057,17.5120,8.6240,1,4.396,4.549
39,DATA_20260324_065122.BIN,5.2057,25.9807,11.9841,25.9807,3.9270,1,10.240,10.473
40,DATA_20260324_065122.BIN,11.9841,42.0546,14.6755,42.0546,7.1060,1,10.231,10.490
41,DATA_20260324_065122.BIN,14.6755,40.1902,1.5974,40.1902,4.1800,1,16.872,21.764
42,DATA_20260324_065122.BIN,1.5974,18.6842,7.6851,18.6842,2.8160,1,6.246,6.529
43,DATA_20260324_065122.BIN,7.6851,35.3174,7.5475,35.3174,2.4970,1,12.715,12.951
44,DATA_20260324_065122.BIN,7.5475,31.7113,2.2883,31.7113,5.4340,1,7.042,7.246
45,DATA_20260324_065122.BIN,2.2883,26.5577,12.3478,26.5577,2.9700,1,2.595,12.673
46,DATA_20260324_065122.BIN,7.7579,44.4374,1.7617,44.4374,5.2030,1,10.288,14.506
47,DATA_20260324_065122.BIN,1.7617,41.1036,8.3395,41.1036,1.7270,1,2.396,5.755
48,DATA_20260324_065122.BIN,21.8917,31.7562,8.9835,31.7562,5.4560,1,29.759,35.841
49,DATA_20260324_065122.BIN,8.9835,37.8915,9.1709,37.8915,1.9250,1,15.599,17.618
50,DATA_20260324_065122.BIN,9.1709,25.0585,7.3004,25.0585,1.8150,1,10.464,11.627
51,DATA_20260324_065122.BIN,7.3004,44.0556,8.3762,44.0556,7.0950,1,12.295,17.934
52,DATA_20260324_065122.BIN,8.3762,37.6755,11.1094,37.6755,1.8590,1,10.561,13.626
53,DATA_20260324_065122.BIN,11.1094,31.2891,9.2322,31.2891,8.5470,1,12.785,13.513
54,DATA_20260324_065122.BIN,11.1794,29.2441,4.3090,29.2441,3.1790,1,15.435,21.247
55,DATA_20260324_065122.BIN,19.2003,30.0135,16.4863,30.0135,2.5630,1,19.874,19.875
56,DATA_20260324_065122.BIN,16.4863,40.9623,9.5771,40.9623,2.3430,1,17.997,21.598
57,DATA_20260324_070000.BIN,8.3141,20.7752,7.2554,20.7752,3.6410,1,11.696,12.803
58,DATA_20260324_070000.BIN,7.2554,14.1636,0.7438,14.1636,5.7530,1,12.051,13.893
59,DATA_20260324_070000.BIN,0.7438,12.9391,2.5427,12.9391,7.6340,1,3.809,5.821
60,DATA_20260324_070000.BIN,2.5427,12.7054,5.0064,12.7054,4.4220,1,2.527,3.830
61,DATA_20260324_070000.BIN,5.0064,13.1309,1.7928,13.1309,2.8490,1,7.687,9.759
62,DATA_20260324_070000.BIN,1.7928,13.6868,2.5754,13.6868,6.7540,1,1.506,5.424
63,DATA_20260324_070000.BIN,10.4848,27.4117,5.0809,27.4117,5.5220,1,13.312,20.106
64,DATA_20260324_070000.BIN,3.6278,11.9896,4.9955,11.9896,2.1780,1,3.952,5.228
65,DATA_20260324_070000.BIN,3.3279,13.4494,5.1110,13.4494,7.7550,1,3.705,13.007
66,DATA_20260324_070000.BIN,5.1110,20.9239,8.3247,20.9239,2.9370,1,3.209,3.692
67,DATA_20260324_070000.BIN,8.3247,26.6069,12.1248,26.6069,1.3970,1,7.311,10.880
68,DATA_20260324_070000.BIN,2.8910,12.2832,5.1304,12.2832,2.3760,1,4.960,6.284
69,DATA_20260324_070000.BIN,5.2453,12.7928,0.9840,12.7928,4.7960,1,5.022,6.990
70,DATA_20260324_070000.BIN,0.9840,12.8652,3.6271,12.8652,8.2720,1,3.850,12.573
71,DATA_20260324_070000.BIN,3.6271,21.5941,3.7155,21.5941,3.7730,1,3.951,8.977
72,DATA_20260324_070000.BIN,1.1455,11.3324,0.2635,11.3324,3.0470,1,2.818,3.938
73,DATA_20260324_070000.BIN,0.5891,11.0837,4.9557,11.0837,3.0360,1,3.115,3.857
74,DATA_20260324_070000.BIN,0.4898,11.9436,1.1038,11.9436,4.9610,1,1.631,4.587
75,DATA_20260324_070000.BIN,9.3386,29.2324,12.3295,29.2324,1.6170,1,8.025,10.672
76,DATA_20260324_070000.BIN,12.3295,26.6817,4.4143,26.6817,2.3210,1,13.203,22.626
77,DATA_20260324_070000.BIN,4.4143,12.0782,1.9863,12.0782,3.8500,1,2.561,2.762
78,DATA_20260324_070000.BIN,1.9863,20.0552,1.6268,20.0552,2.5520,1,2.116,2.117
79,DATA_20260324_070000.BIN,1.6268,9.4517,1.4676,9.4517,4.0480,1,3.095,3.187
80,DATA_20260324_070000.BIN,0.4185,20.6146,5.4121,20.6146,4.9500,1,4.389,7.809
