cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260314_060000.BIN,3.2478,14.3996,5.4233,14.3996,6.3580,1,3.465,3.778
1,DATA_20260314_060000.BIN,5.1442,7.9429,4.3868,7.9429,9.2290,1,3.894,6.777
2,DATA_20260314_060000.BIN,3.7336,7.1829,1.6598,7.1829,3.9600,1,2.949,4.358
3,DATA_20260314_060000.BIN,1.6598,7.8223,2.8457,7.8223,4.5210,1,4.636,4.697
4,DATA_20260314_060000.BIN,2.8457,8.2685,0.9642,8.2685,4.8620,1,3.084,4.609
5,DATA_20260314_060000.BIN,0.5394,4.4424,0.5496,4.4424,6.4020,1,5.531,6.215
6,DATA_20260314_060000.BIN,0.5496,8.0005,2.9666,8.0005,7.0840,1,4.005,5.130
7,DATA_20260314_060000.BIN,2.9666,9.9698,0.4687,9.9698,5.0050,1,5.901,7.756
8,DATA_20260314_060000.BIN,4.7079,15.4464,5.6614,15.4464,9.4710,1,3.714,3.791
9,DATA_20260314_060000.BIN,5.6614,12.8335,5.3972,12.8335,5.9290,1,4.151,4.994
10,DATA_20260314_060000.BIN,5.3972,11.5299,4.7097,11.5299,7.7440,1,3.839,4.149
11,DATA_20260314_060000.BIN,4.7097,15.0364,3.6995,15.0364,5.2800,1,3.164,5.365
12,DATA_20260314_060000.BIN,6.1005,10.8151,7.1087,10.8151,3.7840,1,6.722,7.385
13,DATA_20260314_060000.BIN,0.2759,20.9096,8.0104,20.9096,7.6670,1,3.900,4.114
14,DATA_20260314_060000.BIN,7.5341,22.7291,6.4106,22.7291,3.4980,1,5.336,6.818
15,DATA_20260314_060000.BIN,6.4106,28.5795,11.2350,28.5795,5.5660,1,3.454,3.876
16,DATA_20260314_060000.BIN,0.6861,5.1615,0.8288,5.1615,3.2230,1,3.652,4.071
17,DATA_20260314_060000.BIN,0.8288,5.1436,1.5161,5.1436,4.9940,1,4.993,5.858
18,DATA_20260314_060000.BIN,1.5161,6.0792,1.5357,6.0792,2.3210,1,2.954,3.209
19,DATA_20260314_060000.BIN,1.5357,5.9376,1.0205,5.9376,6.0610,1,1.928,2.030
20,DATA_20260314_060000.BIN,1.0205,6.6194,2.3888,6.6194,3.7840,1,2.081,2.603
21,DATA_20260314_060000.BIN,2.6931,11.4714,4.4840,11.4714,6.8420,1,3.181,3.329
22,DATA_20260314_060000.BIN,4.4561,12.7640,6.8747,12.7640,1.9360,1,2.434,11.337
23,DATA_20260314_060000.BIN,6.8747,14.9356,0.6422,14.9356,3.7290,1,5.581,9.032
24,DATA_20260314_060000.BIN,0.6517,4.7273,0.3335,4.7273,2.1450,1,3.052,4.175
25,DATA_20260314_060000.BIN,0.3335,11.2680,4.3114,11.2680,3.7730,1,3.601,6.451
26,DATA_20260314_060000.BIN,4.3114,7.4131,2.8275,7.4131,4.6090,1,6.674,9.758
27,DATA_20260314_060000.BIN,2.8275,6.9496,1.3320,6.9496,6.0170,1,3.825,3.861
28,DATA_20260314_060000.BIN,0.3851,4.6722,0.3214,4.6722,4.2350,1,2.229,3.804
29,DATA_20260314_060000.BIN,0.2433,10.7930,3.3515,10.7930,4.9390,1,1.687,2.066
30,DATA_20260314_060000.BIN,2.6377,9.1833,1.3928,9.1833,3.6630,1,2.677,3.244
31,DATA_20260314_060000.BIN,1.3928,6.2949,2.2797,6.2949,4.2680,1,3.082,3.668
32,DATA_20260314_060000.BIN,2.9633,7.2014,3.3360,7.2014,6.6440,1,4.283,5.247
33,DATA_20260314_060000.BIN,3.3360,7.3438,4.4707,7.3438,8.6020,1,3.928,4.087
