cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260321_071217.BIN,3.2098,13.8126,5.4234,13.8126,1.8590,1,14.174,14.338
1,DATA_20260321_071217.BIN,5.4234,12.0749,7.6267,12.0749,2.8270,1,14.740,14.883
2,DATA_20260321_071217.BIN,4.1992,11.2785,4.2794,11.2785,2.7830,1,12.751,12.807
3,DATA_20260321_071217.BIN,2.5828,10.3598,4.8217,10.3598,1.2430,1,11.827,13.183
4,DATA_20260321_071217.BIN,4.8217,12.0399,2.8312,12.0399,2.3540,1,6.894,9.330
5,DATA_20260321_071217.BIN,6.7671,11.2964,7.2009,11.2964,1.3970,1,6.566,6.908
6,DATA_20260321_071217.BIN,7.2009,10.3120,3.0795,10.3120,2.9590,1,5.746,5.778
7,DATA_20260321_071217.BIN,3.0795,6.9911,1.7283,6.9911,4.6090,1,9.083,9.413
8,DATA_20260321_071217.BIN,0.2504,6.3350,2.5955,6.3350,7.4690,1,10.755,11.095
9,DATA_20260321_071217.BIN,2.5955,9.5180,1.9600,9.5180,4.1690,1,6.924,7.122
10,DATA_20260321_071217.BIN,1.9600,5.5681,1.5802,5.5681,1.2650,1,6.389,6.414
11,DATA_20260321_071217.BIN,1.5802,7.9867,4.1055,7.9867,3.6850,1,6.121,6.127
12,DATA_20260321_071217.BIN,4.1055,8.5089,4.5283,8.5089,2.3760,1,2.686,2.691
13,DATA_20260321_071217.BIN,0.3677,5.1042,0.6088,5.1042,4.7520,1,6.948,7.234
14,DATA_20260321_071217.BIN,1.4558,5.8951,1.3828,5.8951,1.2980,1,6.372,6.493
15,DATA_20260321_071217.BIN,1.3828,9.9215,0.1541,9.9215,3.2340,1,6.269,7.267
16,DATA_20260321_071217.BIN,0.1541,5.5628,0.5271,5.5628,1.9800,1,5.154,5.165
17,DATA_20260321_071217.BIN,3.1558,9.0091,4.6329,9.0091,9.2400,1,6.513,7.923
18,DATA_20260321_071217.BIN,0.7856,7.7381,2.4181,7.7381,6.1820,1,5.138,7.299
19,DATA_20260321_071217.BIN,2.4181,9.5483,3.1857,9.5483,6.8530,1,2.071,3.072
20,DATA_20260321_071217.BIN,3.1857,7.7231,4.7396,7.7231,4.5980,1,1.857,2.775
21,DATA_20260321_071217.BIN,4.3735,7.3318,3.4686,7.3318,3.2230,1,2.051,2.354
22,DATA_20260321_071217.BIN,3.4686,10.2525,6.1795,10.2525,4.3780,1,0.614,2.823
23,DATA_20260321_071217.BIN,6.1795,9.0983,3.6337,9.0983,2.7610,1,4.186,4.920
24,DATA_20260321_071217.BIN,3.6337,7.9188,2.6783,7.9188,1.4190,1,1.481,1.486
25,DATA_20260321_071217.BIN,2.6783,9.1574,2.5625,9.1574,4.0810,1,2.286,2.404
26,DATA_20260321_071217.BIN,2.5625,16.2674,1.4384,16.2674,6.3360,1,0.855,2.342
27,DATA_20260321_071217.BIN,0.1361,8.6065,1.6077,8.6065,3.9490,1,3.739,3.985
28,DATA_20260321_071217.BIN,2.5287,7.4040,2.5081,7.4040,2.0020,1,0.685,1.878
29,DATA_20260321_071217.BIN,1.3854,7.1077,1.9099,7.1077,1.8150,1,4.139,4.813
30,DATA_20260321_071217.BIN,1.9099,5.8556,0.9071,5.8556,3.9270,1,1.830,1.830
31,DATA_20260321_071217.BIN,0.9071,6.2633,0.4912,6.2633,3.4210,1,2.906,2.981
32,DATA_20260321_071217.BIN,0.4912,12.2453,8.4603,12.2453,6.8860,1,3.223,3.750
33,DATA_20260321_071217.BIN,8.4603,11.4784,1.2246,11.4784,4.6420,1,11.920,12.104
