cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260313_060000.BIN,8.4646,12.2099,5.4526,12.2099,4.8510,1,5.793,6.097
1,DATA_20260313_060000.BIN,5.5036,13.7909,9.3025,13.7909,2.5410,1,8.584,12.086
2,DATA_20260313_060000.BIN,6.4516,11.4499,7.6638,11.4499,3.2120,1,8.070,8.247
3,DATA_20260313_060000.BIN,7.6638,12.2839,4.2064,12.2839,2.0790,1,6.356,6.585
4,DATA_20260313_060000.BIN,4.2064,10.0078,1.6784,10.0078,7.7110,1,7.899,9.882
5,DATA_20260313_060000.BIN,2.0340,13.6135,5.2027,13.6135,7.6670,1,10.417,14.487
6,DATA_20260313_060000.BIN,5.2027,10.4667,3.5207,10.4667,4.5320,1,4.913,6.680
7,DATA_20260313_060000.BIN,4.6415,13.5175,6.2468,13.5175,8.8110,1,5.118,5.796
8,DATA_20260313_060000.BIN,1.2739,6.4475,1.7185,6.4475,3.6410,1,10.050,10.586
9,DATA_20260313_060000.BIN,1.7185,8.7821,4.4314,8.7821,2.8820,1,8.501,8.654
10,DATA_20260313_060000.BIN,4.4314,12.2066,6.5971,12.2066,7.1390,1,3.028,3.380
11,DATA_20260313_060000.BIN,5.3424,13.0674,2.6840,13.0674,7.5460,1,1.816,2.005
12,DATA_20260313_060000.BIN,2.6840,7.2126,1.4582,7.2126,5.5330,1,6.709,6.956
13,DATA_20260313_060000.BIN,1.4582,5.9507,1.6450,5.9507,4.2900,1,5.504,5.939
14,DATA_20260313_060000.BIN,1.6450,10.6100,4.1850,10.6100,3.7070,1,5.367,6.735
15,DATA_20260313_060000.BIN,4.1850,8.9461,4.7509,8.9461,5.3460,1,1.187,1.296
16,DATA_20260313_060000.BIN,4.7509,9.7355,2.0864,9.7355,2.7720,1,2.631,3.759
17,DATA_20260313_060000.BIN,2.0864,11.4688,3.1250,11.4688,5.4670,1,5.297,5.523
18,DATA_20260313_060000.BIN,3.1250,7.9407,3.4476,7.9407,2.5850,1,4.209,5.050
19,DATA_20260313_060000.BIN,4.7615,8.5015,1.4223,8.5015,2.6620,1,2.206,3.609
20,DATA_20260313_060000.BIN,1.4808,11.1233,2.7493,11.1233,4.8400,1,4.162,4.679
21,DATA_20260313_060000.BIN,2.7493,9.1617,3.8142,9.1617,3.2450,1,2.127,2.407
22,DATA_20260313_060000.BIN,3.9933,6.8580,1.6470,6.8580,6.0720,1,0.689,6.137
23,DATA_20260313_060000.BIN,4.5789,14.4069,7.9370,14.4069,4.5540,1,0.805,0.823
24,DATA_20260313_060000.BIN,1.5601,7.4241,0.8632,7.4241,3.9380,1,5.105,5.192
25,DATA_20260313_060000.BIN,3.7137,7.6415,2.7434,7.6415,9.5370,1,4.746,5.057
26,DATA_20260313_060000.BIN,1.4933,6.5322,2.2966,6.5322,3.5640,1,5.902,6.459
27,DATA_20260313_060000.BIN,2.2966,6.8102,1.1922,6.8102,3.1790,1,5.025,7.485
28,DATA_20260313_060000.BIN,2.4281,7.3841,2.7950,7.3841,2.8380,1,0.598,2.026
29,DATA_20260313_060000.BIN,2.7950,10.6245,2.9726,10.6245,2.8380,1,3.510,4.301
30,DATA_20260313_060000.BIN,6.1209,12.7308,5.3176,12.7308,2.6400,1,4.958,4.958
31,DATA_20260313_060000.BIN,5.3176,8.9677,2.1961,8.9677,3.9380,1,3.420,3.998
32,DATA_20260313_060000.BIN,2.1961,7.6455,0.3363,7.6455,5.1920,1,4.447,6.599
