cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260316_062951.BIN,2.1670,9.6654,4.2201,9.6654,8.3270,1,7.540,10.159
1,DATA_20260316_062951.BIN,0.5616,8.2129,0.8660,8.2129,7.7330,1,8.797,9.245
2,DATA_20260316_062951.BIN,0.8660,7.3405,4.0992,7.3405,5.2360,1,7.974,8.847
3,DATA_20260316_062951.BIN,4.0992,18.4126,8.1730,18.4126,4.4550,1,11.069,11.148
4,DATA_20260316_062951.BIN,8.1730,18.3788,8.4828,18.3788,6.4790,1,10.443,11.122
5,DATA_20260316_062951.BIN,8.4828,18.2105,4.0038,18.2105,9.8560,1,13.985,14.714
6,DATA_20260316_062951.BIN,4.0038,14.4579,7.2757,14.4579,3.5750,1,3.997,5.620
7,DATA_20260316_062951.BIN,7.2757,11.8349,6.8754,11.8349,3.0250,1,6.033,9.637
8,DATA_20260316_062951.BIN,9.7576,16.9021,10.9572,16.9021,3.4430,1,12.221,12.262
9,DATA_20260316_062951.BIN,7.5506,16.9268,5.0753,16.9268,7.0840,1,9.883,9.929
10,DATA_20260316_062951.BIN,5.0753,20.0098,7.0483,20.0098,6.4460,1,2.814,2.871
11,DATA_20260316_062951.BIN,4.8422,20.5683,14.3898,20.5683,6.3140,1,6.682,7.200
12,DATA_20260316_062951.BIN,3.1568,8.7953,3.7462,8.7953,1.4080,1,2.119,3.398
13,DATA_20260316_062951.BIN,6.1417,10.4815,0.1681,10.4815,3.8280,1,7.867,8.014
14,DATA_20260316_062951.BIN,0.6786,9.9644,4.8227,9.9644,5.2910,1,3.178,5.319
15,DATA_20260316_062951.BIN,4.8227,11.0761,1.8043,11.0761,4.9830,1,4.798,6.643
16,DATA_20260316_062951.BIN,1.3390,7.4059,2.5766,7.4059,7.7660,1,3.112,3.120
17,DATA_20260316_062951.BIN,2.5766,5.5237,2.6014,5.5237,2.1890,1,3.218,5.295
18,DATA_20260316_062951.BIN,2.1614,6.2037,2.4384,6.2037,5.1700,1,1.861,2.369
19,DATA_20260316_062951.BIN,7.4263,11.2681,4.8818,11.2681,3.8390,1,7.449,7.463
20,DATA_20260316_062951.BIN,4.8818,11.3238,0.2357,11.3238,7.7660,1,2.623,5.344
21,DATA_20260316_062951.BIN,0.2357,16.1601,1.8282,16.1601,8.9540,1,2.079,5.958
22,DATA_20260316_062951.BIN,3.9050,10.8111,0.7208,10.8111,4.3780,1,2.694,3.490
23,DATA_20260316_062951.BIN,0.9088,4.9924,0.9293,4.9924,3.8830,1,1.941,1.994
24,DATA_20260316_062951.BIN,0.9293,4.8189,1.2326,4.8189,3.1900,1,2.132,2.228
25,DATA_20260316_062951.BIN,1.2326,4.7299,0.8197,4.7299,9.8780,1,3.886,4.284
26,DATA_20260316_062951.BIN,0.8197,4.7739,0.9153,4.7739,3.6520,1,1.332,1.371
27,DATA_20260316_062951.BIN,0.3783,7.0451,0.6267,7.0451,9.0420,1,1.832,5.009
28,DATA_20260316_062951.BIN,0.6906,6.8389,1.6122,6.8389,4.3450,1,0.868,1.764
29,DATA_20260316_062951.BIN,1.6122,5.0607,1.4412,5.0607,7.7110,1,1.952,4.449
30,DATA_20260316_062951.BIN,1.7732,7.0778,0.3207,7.0778,5.9070,1,0.848,1.989
31,DATA_20260316_062951.BIN,1.3636,5.1007,0.4940,5.1007,6.7650,1,2.990,2.990
32,DATA_20260316_062951.BIN,0.4940,6.9161,1.1267,6.9161,7.9090,1,0.673,1.235
33,DATA_20260316_062951.BIN,3.1073,6.7719,0.3362,6.7719,4.3450,1,3.741,3.946
34,DATA_20260316_062951.BIN,0.9699,6.5859,2.2482,6.5859,9.3720,1,2.136,2.562
35,DATA_20260316_062951.BIN,1.4643,12.7141,4.1152,12.7141,5.9070,1,0.930,4.074
36,DATA_20260316_062951.BIN,4.1152,9.1690,4.9366,9.1690,7.2050,1,4.256,6.365
37,DATA_20260316_062951.BIN,3.9179,9.1340,5.8062,9.1340,4.6860,1,4.404,7.281
38,DATA_20260316_062951.BIN,0.2593,10.3629,4.6283,10.3629,3.9380,1,1.211,2.203
