cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260324_055541.BIN,1.9038,6.6432,1.2747,6.6432,7.5130,1,13.257,13.678
1,DATA_20260324_055541.BIN,1.3492,5.3749,2.6554,5.3749,1.2980,1,9.890,12.715
2,DATA_20260324_055541.BIN,2.6554,5.9228,2.5617,5.9228,4.3780,1,11.121,13.158
3,DATA_20260324_055541.BIN,1.7855,14.2846,2.1810,14.2846,5.2910,1,10.500,10.792
4,DATA_20260324_055541.BIN,2.1810,12.6988,2.0165,12.6988,4.4880,1,9.875,10.848
5,DATA_20260324_055541.BIN,2.0165,11.8626,7.3331,11.8626,1.7270,1,5.642,10.291
6,DATA_20260324_055541.BIN,7.3331,12.8602,8.0223,12.8602,1.5730,1,14.636,16.516
7,DATA_20260324_055541.BIN,1.4365,5.1064,3.2703,5.1064,5.0600,1,4.759,12.986
8,DATA_20260324_055541.BIN,3.2703,8.2057,3.4285,8.2057,2.4420,1,7.903,9.870
9,DATA_20260324_055541.BIN,3.4285,10.4512,7.1301,10.4512,1.7270,1,2.273,5.881
10,DATA_20260324_055541.BIN,7.1301,11.0277,1.9791,11.0277,3.6740,1,4.800,5.046
11,DATA_20260324_055541.BIN,1.9791,9.6901,0.4371,9.6901,5.2360,1,3.858,4.228
12,DATA_20260324_055541.BIN,1.1385,4.2203,0.4374,4.2203,2.4640,1,4.688,8.218
13,DATA_20260324_055541.BIN,0.3763,4.6432,0.9648,4.6432,2.3540,1,3.078,6.385
14,DATA_20260324_055541.BIN,0.7998,5.2546,2.3749,5.2546,1.5950,1,4.160,9.822
15,DATA_20260324_055541.BIN,2.3749,10.2243,0.6608,10.2243,6.2590,1,4.299,4.607
16,DATA_20260324_055541.BIN,10.4065,14.4952,5.7186,14.4952,2.0130,1,10.869,10.980
17,DATA_20260324_055541.BIN,0.3503,2.4272,0.3705,2.4272,3.0140,1,3.207,4.096
18,DATA_20260324_055541.BIN,0.3705,7.1437,1.4845,7.1437,4.3120,1,2.073,3.331
19,DATA_20260324_055541.BIN,1.4845,4.5394,1.3336,4.5394,2.5300,1,1.068,2.774
20,DATA_20260324_055541.BIN,1.3336,4.4853,0.6822,4.4853,6.9520,1,3.866,7.023
21,DATA_20260324_055541.BIN,0.1480,2.9264,0.9326,2.9264,1.4080,1,1.735,3.367
22,DATA_20260324_055541.BIN,0.9326,5.3204,0.9923,5.3204,4.6420,1,1.672,4.009
23,DATA_20260324_055541.BIN,0.6627,5.2580,1.8852,5.2580,3.0690,1,2.465,3.857
24,DATA_20260324_055541.BIN,1.8852,5.9862,3.2183,5.9862,2.4860,1,1.595,2.820
25,DATA_20260324_055541.BIN,3.2183,16.5262,0.3908,16.5262,6.0720,1,4.930,5.782
26,DATA_20260324_055541.BIN,0.3908,15.4106,1.2322,15.4106,4.0150,1,1.485,1.983
27,DATA_20260324_055541.BIN,1.2322,5.9098,0.4568,5.9098,1.2760,1,1.753,2.357
28,DATA_20260324_055541.BIN,0.4568,3.9988,1.7178,3.9988,1.1220,1,2.088,5.880
29,DATA_20260324_055541.BIN,1.7178,4.6566,2.3699,4.6566,2.9260,1,3.022,4.890
30,DATA_20260324_060000.BIN,8.3739,16.4203,5.5100,16.4203,3.9270,1,7.563,14.278
31,DATA_20260324_060000.BIN,8.1372,17.4792,11.5984,17.4792,8.4150,1,7.148,14.888
32,DATA_20260324_060000.BIN,11.5984,21.0145,6.5702,21.0145,9.9880,1,3.272,4.154
33,DATA_20260324_060000.BIN,8.0817,18.1293,2.1194,18.1293,3.5530,1,6.364,19.324
34,DATA_20260324_060000.BIN,7.1589,13.6908,4.0190,13.6908,3.5860,1,6.744,12.152
35,DATA_20260324_060000.BIN,10.6936,18.5723,4.7021,18.5723,9.8230,1,2.371,9.934
36,DATA_20260324_060000.BIN,8.4998,15.1980,3.3023,15.1980,4.9280,1,7.914,21.548
37,DATA_20260324_060000.BIN,3.3023,17.7564,10.3830,17.7564,6.2920,1,10.733,11.504
38,DATA_20260324_060000.BIN,10.3830,23.5221,7.0136,23.5221,8.0300,1,4.934,7.414
39,DATA_20260324_060000.BIN,5.4796,11.4510,4.1803,11.4510,8.4370,1,5.766,6.302
40,DATA_20260324_060000.BIN,4.8431,20.1429,9.5590,20.1429,6.8420,1,6.037,6.114
41,DATA_20260324_060000.BIN,9.5590,17.4180,8.3012,17.4180,3.7840,1,4.306,7.932
42,DATA_20260324_060000.BIN,8.3012,17.2064,9.1048,17.2064,3.5530,1,1.909,2.421
43,DATA_20260324_060000.BIN,4.7690,17.2731,7.9549,17.2731,9.0860,1,7.906,9.463
44,DATA_20260324_060000.BIN,7.9549,17.4104,2.4552,17.4104,4.0370,1,2.995,5.183
45,DATA_20260324_060000.BIN,2.4552,10.7800,5.0113,10.7800,5.2470,1,10.520,11.176
46,DATA_20260324_060000.BIN,5.0113,18.7375,8.9636,18.7375,4.7410,1,6.356,6.378
47,DATA_20260324_060000.BIN,0.2173,7.7396,0.8049,7.7396,6.8090,1,8.751,12.262
48,DATA_20260324_060000.BIN,3.7423,21.8703,1.8954,21.8703,5.4010,1,3.499,7.336
49,DATA_20260324_060000.BIN,0.6116,19.3105,3.4960,19.3105,6.6990,1,6.674,6.807
50,DATA_20260324_060000.BIN,7.6584,13.1059,0.7531,13.1059,6.7320,1,2.175,6.162
51,DATA_20260324_060000.BIN,0.7531,17.2415,4.4262,17.2415,5.4230,1,6.531,7.908
52,DATA_20260324_060000.BIN,4.4262,14.3646,5.1145,14.3646,6.6440,1,2.499,3.102
53,DATA_20260324_060000.BIN,1.1914,12.4794,6.1556,12.4794,4.3780,1,7.559,7.560
54,DATA_20260324_060000.BIN,6.1556,18.2433,8.4215,18.2433,2.7720,1,3.942,5.001
