cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260319_055455.BIN,1.3384,4.9827,1.4139,4.9827,1.6940,1,3.698,4.633
1,DATA_20260319_055455.BIN,1.4139,5.9266,3.7301,5.9266,1.4300,1,3.065,4.700
2,DATA_20260319_055455.BIN,3.7301,10.1244,4.3753,10.1244,4.9390,1,1.056,4.084
3,DATA_20260319_055455.BIN,4.3753,7.6577,4.4002,7.6577,1.4300,1,0.817,1.170
4,DATA_20260319_055455.BIN,4.4002,8.2173,6.4472,8.2173,4.0480,1,0.964,1.365
5,DATA_20260319_055455.BIN,6.4472,8.8725,0.4048,8.8725,2.3650,1,3.858,6.303
6,DATA_20260319_055455.BIN,0.9175,4.4677,0.7699,4.4677,1.5290,1,5.010,5.462
7,DATA_20260319_055455.BIN,0.7699,5.5522,1.9425,5.5522,5.2360,1,4.487,5.344
8,DATA_20260319_055455.BIN,3.1711,5.3782,0.8367,5.3782,8.7450,1,7.051,11.109
9,DATA_20260319_055455.BIN,0.8367,3.8773,0.5828,3.8773,5.5220,1,3.906,8.442
10,DATA_20260319_055455.BIN,0.5828,4.7472,0.9840,4.7472,5.0820,1,3.204,5.293
11,DATA_20260319_055455.BIN,1.4760,3.6822,0.9573,3.6822,1.1880,1,1.900,1.916
12,DATA_20260319_055455.BIN,0.9573,3.1057,0.8230,3.1057,2.3650,1,1.340,4.631
13,DATA_20260319_055455.BIN,0.8230,2.9623,0.9285,2.9623,1.9360,1,1.988,3.143
14,DATA_20260319_055455.BIN,0.9285,2.7580,0.4731,2.7580,8.2170,1,0.796,2.949
15,DATA_20260319_055455.BIN,0.4731,5.1177,0.5374,5.1177,9.6690,1,1.886,12.317
16,DATA_20260319_055455.BIN,0.5374,3.2894,0.5958,3.2894,5.3240,1,1.880,3.815
17,DATA_20260319_055455.BIN,0.5958,13.1730,2.3004,13.1730,7.1170,1,1.714,3.346
18,DATA_20260319_055455.BIN,2.3004,4.5854,0.8023,4.5854,3.1900,1,1.551,2.450
19,DATA_20260319_060000.BIN,17.7053,25.0848,21.6522,25.0848,4.3340,1,18.198,19.616
20,DATA_20260319_060000.BIN,21.6522,27.7067,22.6076,27.7067,4.9720,1,9.269,9.578
21,DATA_20260319_060000.BIN,22.6076,27.4585,23.4667,27.4585,6.1050,1,6.351,6.539
22,DATA_20260319_060000.BIN,23.4667,28.2049,23.9330,28.2049,2.2660,1,6.939,11.039
23,DATA_20260319_060000.BIN,20.1293,23.3798,19.8039,23.3798,1.3750,1,8.275,10.222
24,DATA_20260319_060000.BIN,19.8039,25.9380,19.5713,25.9380,1.8150,1,7.782,8.336
25,DATA_20260319_060000.BIN,19.5713,23.0068,19.5909,23.0068,1.7600,1,9.734,10.155
26,DATA_20260319_060000.BIN,19.5909,24.3477,16.8337,24.3477,1.7600,1,6.678,7.337
27,DATA_20260319_060000.BIN,16.8337,22.8758,11.4445,22.8758,2.0680,1,9.148,9.688
28,DATA_20260319_060000.BIN,11.4445,21.0443,17.9411,21.0443,1.7490,1,24.288,26.463
29,DATA_20260319_060000.BIN,17.9411,28.3925,18.4610,28.3925,6.8750,1,4.398,4.469
30,DATA_20260319_060000.BIN,18.4610,24.6817,19.1705,24.6817,5.0490,1,4.550,5.365
31,DATA_20260319_060000.BIN,21.3664,30.1099,19.2783,30.1099,6.5780,1,5.284,8.157
32,DATA_20260319_060000.BIN,19.2783,22.9878,19.5325,22.9878,2.2440,1,5.652,5.681
33,DATA_20260319_060000.BIN,19.5325,22.9812,19.4129,22.9812,1.3750,1,3.907,3.907
34,DATA_20260319_060000.BIN,19.4129,24.6244,18.4081,24.6244,1.5730,1,2.919,3.267
35,DATA_20260319_060000.BIN,18.4081,23.8474,20.0085,23.8474,1.2980,1,2.932,3.439
36,DATA_20260319_060000.BIN,20.0085,23.8865,20.7106,23.8865,1.3750,1,1.714,2.186
37,DATA_20260319_060000.BIN,20.7106,26.2712,22.3899,26.2712,2.0020,1,2.056,2.889
38,DATA_20260319_060000.BIN,22.3899,26.4713,19.9296,26.4713,5.0710,1,19.108,21.614
39,DATA_20260319_060000.BIN,19.9296,24.4355,19.7666,24.4355,2.9810,1,4.786,5.295
40,DATA_20260319_060000.BIN,19.7666,25.6222,20.9399,25.6222,1.8700,1,1.180,2.819
41,DATA_20260319_060000.BIN,23.2352,33.9144,22.0008,33.9144,4.4770,1,4.651,5.262
42,DATA_20260319_060000.BIN,20.0346,24.2871,20.7611,24.2871,1.7710,1,0.984,3.687
43,DATA_20260319_060000.BIN,20.7611,25.3186,21.3603,25.3186,1.8150,1,1.095,3.739
44,DATA_20260319_060000.BIN,22.6553,28.3143,22.7068,28.3143,3.8720,1,3.821,3.835
45,DATA_20260319_060000.BIN,22.7068,26.4229,18.8304,26.4229,1.4740,1,2.436,2.539
46,DATA_20260319_060000.BIN,14.4590,21.9563,17.8679,21.9563,1.8810,1,7.454,7.798
47,DATA_20260319_060000.BIN,17.8679,20.5900,17.2944,20.5900,1.6280,1,2.670,5.568
48,DATA_20260319_060000.BIN,17.2944,21.2832,16.9593,21.2832,1.5180,1,3.296,4.278
49,DATA_20260319_060000.BIN,16.9593,21.7328,15.2696,21.7328,1.8480,1,2.797,2.797
50,DATA_20260319_060000.BIN,15.2696,21.1701,16.5259,21.1701,1.6390,1,5.292,6.299
51,DATA_20260319_060000.BIN,16.5259,22.9613,18.9064,22.9613,1.9360,1,2.936,2.984
52,DATA_20260319_060000.BIN,18.9064,23.6352,19.3065,23.6352,2.0350,1,0.359,1.317
53,DATA_20260319_060000.BIN,19.3065,23.5449,20.8578,23.5449,5.8300,1,0.977,1.435
54,DATA_20260319_060000.BIN,19.8805,27.5514,22.9123,27.5514,2.1340,1,1.543,2.338
55,DATA_20260319_060000.BIN,22.9123,26.9097,19.7317,26.9097,2.1120,1,5.027,5.038
56,DATA_20260319_060000.BIN,17.6206,23.4466,4.3688,23.4466,6.0830,1,13.375,13.377
57,DATA_20260319_060000.BIN,10.3556,19.0653,14.9853,19.0653,3.6190,1,13.472,26.799
58,DATA_20260319_060000.BIN,14.5526,25.6229,3.5287,25.6229,6.3580,1,7.617,18.760
59,DATA_20260319_060000.BIN,3.5287,7.7241,5.1252,7.7241,7.0620,1,19.342,27.558
60,DATA_20260319_060000.BIN,5.0754,9.6171,5.8019,9.6171,3.5090,1,15.755,19.390
61,DATA_20260319_060000.BIN,5.1573,7.8749,4.8430,7.8749,3.3990,1,13.224,16.548
62,DATA_20260319_060000.BIN,6.1659,8.9373,3.1106,8.9373,3.4320,1,10.258,12.627
63,DATA_20260319_060000.BIN,1.6904,8.4472,5.2053,8.4472,4.2020,1,16.586,21.048
64,DATA_20260319_060000.BIN,5.5880,9.4416,0.9226,9.4416,4.4770,1,7.968,11.011
65,DATA_20260319_060000.BIN,0.9226,7.0930,3.8515,7.0930,8.0520,1,14.027,16.028
66,DATA_20260319_060000.BIN,4.3464,7.0208,3.9468,7.0208,4.8070,1,7.713,9.961
67,DATA_20260319_060000.BIN,3.9468,8.9290,5.3271,8.9290,9.6470,1,10.411,12.351
68,DATA_20260319_060000.BIN,4.4285,7.4698,3.8285,7.4698,2.6730,1,7.593,10.374
69,DATA_20260319_060000.BIN,3.5773,6.6915,1.5792,6.6915,2.1340,1,6.742,8.139
70,DATA_20260319_060000.BIN,2.9595,6.5697,1.8821,6.5697,7.0620,1,6.743,10.000
71,DATA_20260319_060000.BIN,1.8821,8.5010,2.2316,8.5010,4.4440,1,7.911,10.420
72,DATA_20260319_060000.BIN,3.8263,9.3369,7.4869,9.3369,8.5250,1,3.907,6.694
73,DATA_20260319_060000.BIN,7.4869,10.5356,6.9470,10.5356,8.2940,1,2.751,2.754
74,DATA_20260319_060000.BIN,5.0086,7.4417,2.4049,7.4417,6.0830,1,10.193,12.706
75,DATA_20260319_060000.BIN,0.6757,3.7848,1.2728,3.7848,3.2890,1,7.894,9.310
76,DATA_20260319_060000.BIN,0.7051,3.3670,0.3871,3.3670,1.6060,1,7.506,7.508
77,DATA_20260319_060000.BIN,0.3871,7.6643,0.1791,7.6643,9.9440,1,6.330,6.847
78,DATA_20260319_060000.BIN,0.7826,3.6171,0.6250,3.6171,9.0860,1,5.128,5.203
79,DATA_20260319_060000.BIN,1.1286,5.7293,2.5928,5.7293,8.7560,1,4.583,7.462
80,DATA_20260319_060000.BIN,2.5928,6.4247,1.8711,6.4247,7.7550,1,2.064,4.420
81,DATA_20260319_060000.BIN,1.8711,5.4598,0.3611,5.4598,2.5960,1,3.663,3.672
82,DATA_20260319_060000.BIN,2.5748,4.5019,2.3093,4.5019,5.3130,1,2.104,4.769
83,DATA_20260319_060000.BIN,2.3093,9.7452,4.8084,9.7452,7.7880,1,3.207,3.345
84,DATA_20260319_060000.BIN,2.2903,8.7539,3.4721,8.7539,5.2800,1,2.934,3.939
85,DATA_20260319_060000.BIN,3.4721,7.1952,1.4945,7.1952,5.5330,1,1.202,2.037
86,DATA_20260319_060000.BIN,1.3634,6.9771,4.6021,6.9771,6.4130,1,4.176,4.410
87,DATA_20260319_060000.BIN,4.6021,6.3386,2.5626,6.3386,8.2060,1,3.805,4.389
88,DATA_20260319_060000.BIN,2.5626,6.1951,1.9245,6.1951,2.8050,1,3.391,3.649
89,DATA_20260319_060000.BIN,1.9245,5.4826,1.8424,5.4826,2.2770,1,3.583,3.642
90,DATA_20260319_060000.BIN,1.8424,5.3144,2.7593,5.3144,1.5840,1,5.083,6.013
91,DATA_20260319_060000.BIN,2.7593,6.7658,3.2106,6.7658,2.5740,1,4.277,6.279
92,DATA_20260319_060000.BIN,3.2106,5.8337,2.3238,5.8337,4.8840,1,3.538,5.701
93,DATA_20260319_060000.BIN,2.3238,7.3709,3.4423,7.3709,5.5990,1,1.057,1.755
94,DATA_20260319_060000.BIN,3.4423,6.4686,3.6761,6.4686,1.8370,1,4.134,5.612
95,DATA_20260319_060000.BIN,3.4048,6.5460,2.8082,6.5460,4.2460,1,1.913,2.707
96,DATA_20260319_060000.BIN,6.1216,10.5578,2.2428,10.5578,8.8770,1,5.648,6.178
97,DATA_20260319_060000.BIN,5.1586,7.6302,5.2797,7.6302,4.6860,1,3.758,3.971
98,DATA_20260319_060000.BIN,5.2797,7.4891,3.3823,7.4891,6.6880,1,3.207,3.636
99,DATA_20260319_060000.BIN,3.0915,7.3209,2.9643,7.3209,4.8510,1,1.217,1.229
100,DATA_20260319_060000.BIN,2.9643,5.9703,0.9488,5.9703,6.1270,1,2.392,2.791
101,DATA_20260319_060000.BIN,0.9488,3.3380,0.7573,3.3380,2.9590,1,3.319,4.257
102,DATA_20260319_060000.BIN,0.7573,3.2658,0.2815,3.2658,4.1910,1,4.354,4.485
103,DATA_20260319_060000.BIN,0.7060,4.1430,1.6733,4.1430,3.4320,1,2.890,2.897
104,DATA_20260319_060000.BIN,1.6733,4.1492,1.2481,4.1492,9.4710,1,0.849,1.912
105,DATA_20260319_060000.BIN,0.6222,3.3277,0.7713,3.3277,1.4740,1,4.033,5.782
106,DATA_20260319_060000.BIN,1.1280,5.5941,0.4415,5.5941,8.9870,1,3.927,5.314
107,DATA_20260319_060000.BIN,1.5656,5.7436,1.1749,5.7436,2.3430,1,0.694,4.769
108,DATA_20260319_060000.BIN,0.7481,5.2654,1.0543,5.2654,3.0910,1,2.911,2.955
109,DATA_20260319_060000.BIN,1.0543,4.0192,0.3115,4.0192,1.2430,1,3.218,3.838
110,DATA_20260319_060000.BIN,0.3115,5.7837,0.4449,5.7837,3.5970,1,2.054,2.702
111,DATA_20260319_060000.BIN,0.4449,8.1524,1.9947,8.1524,4.2460,1,1.754,2.183
112,DATA_20260319_060000.BIN,1.9947,4.9085,0.4556,4.9085,1.7270,1,4.689,6.318
113,DATA_20260319_060000.BIN,0.4556,6.9942,3.1866,6.9942,4.9280,1,2.197,2.838
114,DATA_20260319_060000.BIN,3.1866,11.5999,5.5841,11.5999,1.7380,1,4.587,5.752
115,DATA_20260319_060000.BIN,4.2350,8.4606,1.4659,8.4606,1.3090,1,8.734,8.921
116,DATA_20260319_060000.BIN,1.4659,11.7516,1.6079,11.7516,1.0560,1,4.573,8.776
117,DATA_20260319_060000.BIN,1.6079,12.0767,0.0711,12.0767,4.3120,1,3.369,5.024
118,DATA_20260319_060000.BIN,0.0711,12.2295,1.4133,12.2295,4.9060,1,2.146,3.514
119,DATA_20260319_060000.BIN,1.3410,10.1346,1.7713,10.1346,4.1580,1,7.179,10.578
120,DATA_20260319_060000.BIN,1.7713,6.8588,4.0375,6.8588,0.9020,1,2.808,7.450
121,DATA_20260319_060000.BIN,4.0375,7.0439,1.2528,7.0439,2.2330,1,6.290,6.291
122,DATA_20260319_060000.BIN,1.2528,8.5887,0.7507,8.5887,1.3530,1,3.661,4.078
123,DATA_20260319_060000.BIN,0.7507,7.6078,2.2507,7.6078,3.2120,1,2.290,4.328
