cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260309_111322.BIN,7.5933,19.9039,5.0750,19.9039,6.9520,1,5.965,7.980
1,DATA_20260309_111322.BIN,5.0750,13.9212,10.1024,13.9212,3.9600,1,3.445,3.458
2,DATA_20260309_111322.BIN,2.5606,9.9638,4.6497,9.9638,5.3460,1,3.355,3.446
3,DATA_20260309_111322.BIN,3.7278,10.3574,6.9422,10.3574,2.3210,1,7.653,9.639
4,DATA_20260309_111322.BIN,2.2997,8.9022,4.8584,8.9022,6.7760,1,4.028,16.969
5,DATA_20260309_111322.BIN,1.9748,10.4982,4.6080,10.4982,5.9290,1,4.549,10.515
6,DATA_20260309_111322.BIN,4.6080,9.8862,0.3922,9.8862,6.1600,1,6.392,7.155
7,DATA_20260309_111322.BIN,1.0137,8.9278,3.4001,8.9278,2.7720,1,0.312,2.281
8,DATA_20260309_111322.BIN,1.6589,13.7918,1.9892,13.7918,3.4320,1,2.730,6.495
9,DATA_20260309_111322.BIN,1.9892,9.7537,2.1424,9.7537,1.8810,1,3.060,14.477
10,DATA_20260309_111322.BIN,0.9016,4.9954,0.9542,4.9954,1.6720,1,1.852,3.905
11,DATA_20260309_111322.BIN,0.9542,6.5623,1.4384,6.5623,2.1560,1,1.758,3.647
12,DATA_20260309_111322.BIN,1.4384,6.8388,3.5054,6.8388,1.4520,1,2.325,3.063
13,DATA_20260309_111322.BIN,3.5054,13.2036,4.3319,13.2036,2.7830,1,4.866,8.763
14,DATA_20260309_111322.BIN,4.3319,26.3356,1.9286,26.3356,5.7420,1,4.713,5.070
15,DATA_20260309_111322.BIN,1.9286,12.8668,3.5420,12.8668,4.6860,1,1.438,3.071
16,DATA_20260309_111322.BIN,3.5420,7.2779,1.5919,7.2779,1.3090,1,3.188,3.925
17,DATA_20260309_111322.BIN,1.5919,8.7881,4.1369,8.7881,1.4300,1,1.148,2.895
18,DATA_20260309_111322.BIN,4.1369,8.2539,1.1101,8.2539,3.4100,1,4.215,4.913
19,DATA_20260309_111322.BIN,1.1101,7.5247,1.7807,7.5247,2.2440,1,2.365,2.673
20,DATA_20260309_111322.BIN,1.7807,8.0988,5.0407,8.0988,1.6060,1,2.828,4.273
21,DATA_20260309_111322.BIN,3.8945,9.3328,3.7740,9.3328,2.9480,1,4.883,5.158
22,DATA_20260309_111322.BIN,3.7740,20.9519,10.7702,20.9519,5.1150,1,5.198,5.396
23,DATA_20260309_111322.BIN,10.7702,21.2429,0.5157,21.2429,5.4670,1,11.918,12.517
24,DATA_20260309_111322.BIN,0.5157,6.3360,1.6414,6.3360,1.2870,1,1.617,3.102
25,DATA_20260309_111322.BIN,2.9193,9.1162,3.7900,9.1162,1.3200,1,2.789,4.631
26,DATA_20260309_111322.BIN,3.7900,8.5235,1.1323,8.5235,1.1990,1,3.139,5.373
