cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260315_070000.BIN,20.2699,29.0886,19.0560,29.0886,6.7980,1,4.514,5.797
1,DATA_20260315_070000.BIN,27.1901,34.3112,27.6799,34.3112,5.6430,1,4.840,12.476
2,DATA_20260315_070000.BIN,27.6799,37.7371,25.6286,37.7371,5.8520,1,5.826,18.032
3,DATA_20260315_070000.BIN,28.7822,35.4350,22.8226,35.4350,8.2500,1,7.400,7.498
4,DATA_20260315_070000.BIN,29.6157,34.9179,26.9869,34.9179,4.1360,1,6.479,9.564
5,DATA_20260315_070000.BIN,24.6598,31.6018,26.8476,31.6018,3.7180,1,3.761,9.317
6,DATA_20260315_070000.BIN,26.8476,37.5955,33.2003,37.5955,4.4000,1,15.959,26.873
7,DATA_20260315_070000.BIN,33.2003,38.3749,35.1940,38.3749,4.2790,1,10.379,11.250
8,DATA_20260315_070000.BIN,35.1940,40.0355,36.6639,40.0355,5.8630,1,12.175,14.929
9,DATA_20260315_070000.BIN,36.6639,40.6535,33.5969,40.6535,3.9710,1,14.248,16.672
10,DATA_20260315_070000.BIN,37.1014,42.1654,31.3697,42.1654,7.7220,1,12.406,12.516
11,DATA_20260315_070000.BIN,31.3697,39.1646,33.7861,39.1646,3.3440,1,13.500,21.077
12,DATA_20260315_070000.BIN,33.7861,37.3633,27.5966,37.3633,6.5890,1,16.347,20.956
13,DATA_20260315_070000.BIN,24.5100,40.7719,34.1962,40.7719,3.8940,1,26.499,31.595
14,DATA_20260315_070000.BIN,34.1962,38.7094,33.7391,38.7094,4.0260,1,12.671,19.800
15,DATA_20260315_070000.BIN,33.7391,37.5293,31.2911,37.5293,2.7830,1,10.879,14.129
16,DATA_20260315_070000.BIN,31.2911,37.6050,24.7776,37.6050,3.8830,1,9.509,15.151
17,DATA_20260315_070000.BIN,28.0924,39.6731,34.9483,39.6731,4.4660,1,1.673,5.240
18,DATA_20260315_070000.BIN,34.9483,39.9689,36.3143,39.9689,7.2380,1,11.087,11.128
19,DATA_20260315_070000.BIN,27.5152,41.3106,30.4804,41.3106,5.1370,1,20.050,28.279
20,DATA_20260315_070000.BIN,23.8970,38.2281,32.2365,38.2281,2.5520,1,10.359,27.782
21,DATA_20260315_070000.BIN,32.2365,44.4998,35.2878,44.4998,5.0270,1,4.804,13.802
22,DATA_20260315_070000.BIN,35.2878,44.4098,32.0012,44.4098,7.6890,1,10.625,12.413
23,DATA_20260315_070000.BIN,36.9586,41.1123,36.8670,41.1123,3.0360,1,12.588,17.589
24,DATA_20260315_070000.BIN,36.8670,42.2244,37.1385,42.2244,2.4970,1,11.751,12.030
25,DATA_20260315_070000.BIN,30.8973,43.1137,38.6361,43.1137,3.3660,1,10.085,19.559
26,DATA_20260315_070000.BIN,41.5192,45.7017,36.3690,45.7017,3.0250,1,14.140,14.248
27,DATA_20260315_070000.BIN,36.3690,42.9691,38.2770,42.9691,2.6730,1,8.027,8.470
28,DATA_20260315_070000.BIN,38.2770,44.2980,39.8855,44.2980,3.9930,1,7.804,8.610
29,DATA_20260315_070000.BIN,39.8855,45.5882,39.7215,45.5882,6.8640,1,9.888,10.593
30,DATA_20260315_070000.BIN,39.7215,43.2575,38.5718,43.2575,2.0460,1,8.234,8.407
31,DATA_20260315_070000.BIN,38.5718,43.6829,39.2677,43.6829,7.3590,1,10.461,11.176
32,DATA_20260315_070000.BIN,41.3688,44.8934,31.2175,44.8934,5.9070,1,11.520,11.553
33,DATA_20260315_070000.BIN,31.2175,41.7100,36.7550,41.7100,1.8590,1,5.657,14.692
34,DATA_20260315_070000.BIN,42.2172,47.7930,37.5302,47.7930,1.9580,1,9.323,9.396
35,DATA_20260315_070000.BIN,37.5302,46.2509,41.1393,46.2509,5.3240,1,8.190,12.398
36,DATA_20260315_070000.BIN,41.1393,45.9460,41.1859,45.9460,6.1160,1,7.512,8.105
37,DATA_20260315_070000.BIN,40.8143,54.5579,46.1074,54.5579,4.5210,1,6.882,11.517
38,DATA_20260315_070000.BIN,52.7680,57.8072,36.6225,57.8072,2.5850,1,20.959,21.570
39,DATA_20260315_070000.BIN,36.6225,46.1512,34.3333,46.1512,2.4640,1,18.966,23.947
40,DATA_20260315_070000.BIN,34.3333,63.2091,42.0304,63.2091,5.5440,1,3.735,12.139
41,DATA_20260315_070000.BIN,3.7866,11.1296,4.3705,11.1296,6.5010,1,44.789,64.132
