cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260422_083304.BIN,8.4719,11.1959,7.2265,11.1959,6.9630,1,0.623,0.853
1,DATA_20260422_083304.BIN,7.2265,10.4688,7.7961,10.4688,3.3660,1,2.062,2.074
2,DATA_20260422_083304.BIN,9.1812,12.9236,9.2586,12.9236,2.2330,1,1.631,1.646
3,DATA_20260422_083304.BIN,9.2586,12.7760,10.4878,12.7760,4.1910,1,5.520,5.603
4,DATA_20260422_083304.BIN,10.4507,15.4547,13.2387,15.4547,4.8290,1,6.989,6.991
5,DATA_20260422_083304.BIN,8.5220,12.3937,9.1541,12.3937,4.3340,1,4.031,4.107
6,DATA_20260422_083304.BIN,7.8475,10.2695,6.9331,10.2695,4.4330,1,1.146,1.863
7,DATA_20260422_083304.BIN,6.2817,11.1967,7.5338,11.1967,5.2140,1,2.903,3.007
8,DATA_20260422_083304.BIN,5.0983,8.1841,5.2294,8.1841,1.2980,1,5.346,5.941
9,DATA_20260422_083304.BIN,5.0097,8.8342,6.6959,8.8342,7.5680,1,3.913,4.519
10,DATA_20260422_083304.BIN,6.6959,8.9715,4.8905,8.9715,2.6400,1,6.430,7.393
11,DATA_20260422_083304.BIN,4.8905,8.6353,5.5669,8.6353,6.6220,1,3.066,3.165
12,DATA_20260422_083304.BIN,7.3856,9.4597,7.2404,9.4597,6.8310,1,0.332,2.515
13,DATA_20260422_083304.BIN,5.8444,7.8193,4.7602,7.8193,6.3360,1,5.112,5.116
14,DATA_20260422_083304.BIN,5.5747,8.0709,5.6258,8.0709,5.9180,1,1.549,2.960
15,DATA_20260422_083304.BIN,5.0693,8.4310,5.6153,8.4310,2.2440,1,2.321,3.161
16,DATA_20260422_083304.BIN,5.6153,11.0754,8.2838,11.0754,3.2560,1,3.631,4.482
17,DATA_20260422_083304.BIN,8.2838,10.3900,7.9308,10.3900,4.1360,1,4.620,4.622
18,DATA_20260422_083304.BIN,5.5228,8.4290,4.2950,8.4290,6.3360,1,1.034,3.777
19,DATA_20260422_083304.BIN,4.2950,8.4265,4.1096,8.4265,2.2990,1,4.294,6.600
20,DATA_20260422_083304.BIN,4.2215,6.9059,3.6960,6.9059,1.2760,1,4.424,4.639
21,DATA_20260422_083304.BIN,3.6960,7.8310,4.3207,7.8310,1.1990,1,4.165,4.465
22,DATA_20260422_083304.BIN,4.6987,7.9454,5.1832,7.9454,7.4800,1,1.934,2.347
23,DATA_20260422_083304.BIN,6.4162,8.9722,4.4712,8.9722,2.8050,1,2.470,3.793
24,DATA_20260422_083304.BIN,4.4712,7.9239,5.2892,7.9239,1.3090,1,2.750,2.877
25,DATA_20260422_083304.BIN,4.7199,8.6301,5.0339,8.6301,4.6970,1,1.963,3.107
26,DATA_20260422_083304.BIN,5.0339,7.0288,4.2079,7.0288,4.4660,1,1.352,3.200
27,DATA_20260422_083304.BIN,4.2079,8.1335,3.4586,8.1335,5.8190,1,1.591,2.430
28,DATA_20260422_083304.BIN,3.5498,5.7995,3.5400,5.7995,9.9770,1,3.994,4.208
29,DATA_20260422_083304.BIN,4.1445,7.8628,4.1616,7.8628,7.4690,1,5.145,6.313
30,DATA_20260422_083304.BIN,3.0663,5.0200,1.5550,5.0200,3.0360,1,4.347,5.692
31,DATA_20260422_083304.BIN,3.3971,5.3457,2.3616,5.3457,3.9710,1,2.169,2.422
32,DATA_20260422_083304.BIN,3.9239,6.2593,2.6147,6.2593,4.5430,1,2.904,3.231
33,DATA_20260422_083304.BIN,2.7818,5.8210,2.8309,5.8210,2.6950,1,2.037,2.079
34,DATA_20260422_083304.BIN,2.8309,5.2513,3.4408,5.2513,4.2460,1,1.375,1.440
35,DATA_20260422_083304.BIN,5.0027,8.0472,3.5520,8.0472,6.5340,1,4.046,4.395
36,DATA_20260422_083304.BIN,3.5520,7.0693,2.7362,7.0693,4.6530,1,3.786,5.275
37,DATA_20260422_083304.BIN,3.5683,5.9176,3.5577,5.9176,8.8440,1,2.365,2.487
38,DATA_20260422_083304.BIN,2.5815,5.3984,2.6912,5.3984,1.4410,1,2.037,3.622
39,DATA_20260422_083304.BIN,1.0034,3.2980,1.1388,3.2980,5.8410,1,3.849,3.865
40,DATA_20260422_083304.BIN,0.5489,4.2639,0.9626,4.2639,5.9290,1,2.935,3.398
41,DATA_20260422_083304.BIN,0.2343,4.2309,1.3587,4.2309,8.9980,1,3.172,4.593
42,DATA_20260422_083304.BIN,0.1364,4.0516,0.6689,4.0516,4.2350,1,2.834,3.300
43,DATA_20260422_083304.BIN,0.6689,3.2330,1.0055,3.2330,7.6010,1,1.941,3.199
44,DATA_20260422_083304.BIN,1.0055,5.2039,1.1444,5.2039,2.6620,1,2.257,2.577
45,DATA_20260422_083304.BIN,0.2988,3.4659,0.8884,3.4659,6.8420,1,2.562,2.596
46,DATA_20260422_083304.BIN,1.0125,4.3579,1.5523,4.3579,7.3700,1,0.731,2.754
47,DATA_20260422_083304.BIN,0.7812,2.6161,0.5460,2.6161,2.1340,1,2.920,2.921
48,DATA_20260422_083304.BIN,0.3023,4.7520,0.4352,4.7520,6.4020,1,1.660,2.044
49,DATA_20260422_083304.BIN,0.4352,4.6937,0.6972,4.6937,5.3130,1,2.067,2.068
50,DATA_20260422_083304.BIN,0.6972,3.5473,0.3798,3.5473,7.6560,1,1.931,2.056
51,DATA_20260422_083304.BIN,0.9036,3.9299,1.3225,3.9299,9.7570,1,0.334,5.416
52,DATA_20260422_083304.BIN,0.5423,3.8052,1.0221,3.8052,1.9470,1,0.487,1.185
53,DATA_20260422_083304.BIN,0.2284,4.4288,1.2659,4.4288,7.2050,1,1.463,1.644
54,DATA_20260422_083304.BIN,1.2659,3.8314,1.4447,3.8314,4.3780,1,2.744,3.628
55,DATA_20260422_083304.BIN,0.6796,4.7237,1.7271,4.7237,5.9510,1,1.875,3.341
56,DATA_20260422_083304.BIN,2.5352,5.2852,1.0517,5.2852,2.2550,1,2.973,2.980
57,DATA_20260422_083304.BIN,1.0373,2.8295,0.5730,2.8295,8.2280,1,1.624,1.707
58,DATA_20260422_083304.BIN,1.3328,5.0629,1.4604,5.0629,4.7850,1,1.514,1.826
59,DATA_20260422_083304.BIN,1.6591,5.6146,1.0700,5.6146,4.7520,1,1.534,1.534
60,DATA_20260422_083304.BIN,0.5787,5.0805,1.8759,5.0805,3.9930,1,0.652,0.969
61,DATA_20260422_083304.BIN,0.1343,5.3969,2.5912,5.3969,3.9380,1,0.312,1.415
62,DATA_20260422_083304.BIN,0.7843,3.2545,0.4632,3.2545,2.4860,1,1.059,1.186
63,DATA_20260422_083304.BIN,0.4632,4.2004,0.4725,4.2004,9.0310,1,0.916,0.917
64,DATA_20260422_083304.BIN,0.4725,4.6085,0.2442,4.6085,3.7950,1,0.479,0.486
65,DATA_20260422_083304.BIN,0.2442,4.6986,2.4640,4.6986,4.4660,1,0.467,1.378
66,DATA_20260422_083304.BIN,1.2007,4.8689,2.7803,4.8689,2.0020,1,2.024,2.598
67,DATA_20260422_083304.BIN,0.9213,4.2894,1.8618,4.2894,2.8710,1,1.068,1.139
68,DATA_20260422_083304.BIN,1.8618,4.9586,2.5746,4.9586,9.0090,1,1.927,2.959
69,DATA_20260422_083304.BIN,1.5581,6.0628,1.5903,6.0628,5.9620,1,1.770,2.096
70,DATA_20260422_083304.BIN,1.5903,4.6130,2.4045,4.6130,3.6080,1,1.293,1.836
71,DATA_20260422_083304.BIN,3.2448,7.8857,3.1710,7.8857,3.4870,1,3.185,3.222
72,DATA_20260422_083304.BIN,2.9409,5.1896,2.7135,5.1896,5.0380,1,2.495,2.568
73,DATA_20260422_083304.BIN,1.8939,5.9921,2.1684,5.9921,3.5860,1,0.871,2.209
74,DATA_20260422_083304.BIN,2.1684,5.7419,2.5015,5.7419,8.8880,1,1.527,1.783
75,DATA_20260422_083304.BIN,2.5015,5.9619,3.1140,5.9619,7.8760,1,1.556,1.652
76,DATA_20260422_083304.BIN,1.3573,5.1543,1.8613,5.1543,7.9970,1,0.445,0.766
77,DATA_20260422_090000.BIN,8.4263,11.4929,7.2621,11.4929,3.8940,1,4.259,4.264
78,DATA_20260422_090000.BIN,8.9589,12.8248,8.5099,12.8248,3.6740,1,2.563,2.798
79,DATA_20260422_090000.BIN,7.4189,11.2779,7.6565,11.2779,4.1690,1,2.940,2.990
80,DATA_20260422_090000.BIN,7.6565,11.0404,6.3672,11.0404,1.4850,1,2.257,2.619
81,DATA_20260422_090000.BIN,7.0954,9.7913,6.7560,9.7913,1.5070,1,3.850,4.893
82,DATA_20260422_090000.BIN,6.2139,11.2792,8.6338,11.2792,9.4820,1,3.790,3.838
83,DATA_20260422_090000.BIN,8.6338,11.6491,7.5042,11.6491,2.2000,1,2.471,2.506
84,DATA_20260422_090000.BIN,7.5042,10.7564,7.9185,10.7564,2.5630,1,1.593,2.532
85,DATA_20260422_090000.BIN,4.4037,8.7871,3.5038,8.7871,1.7160,1,4.903,5.180
86,DATA_20260422_090000.BIN,3.5038,12.1774,6.5006,12.1774,9.1300,1,5.543,5.649
87,DATA_20260422_090000.BIN,6.5006,10.1688,6.5906,10.1688,2.0680,1,3.409,5.682
88,DATA_20260422_090000.BIN,7.6818,11.4245,8.2756,11.4245,4.0150,1,0.999,5.532
89,DATA_20260422_090000.BIN,8.2756,13.8381,4.7230,13.8381,4.0150,1,3.608,3.636
90,DATA_20260422_090000.BIN,6.2400,10.5205,3.9841,10.5205,3.3880,1,3.163,3.293
91,DATA_20260422_090000.BIN,3.9841,11.4754,5.6170,11.4754,5.4780,1,3.973,4.015
92,DATA_20260422_090000.BIN,8.2362,10.1891,5.1912,10.1891,3.6520,1,1.841,1.861
93,DATA_20260422_090000.BIN,4.7430,7.8715,5.8932,7.8715,2.5740,1,2.887,3.425
94,DATA_20260422_090000.BIN,3.1565,6.2804,2.7952,6.2804,5.1370,1,5.313,5.840
95,DATA_20260422_090000.BIN,3.3044,6.7495,3.1505,6.7495,3.9600,1,4.774,6.028
96,DATA_20260422_090000.BIN,3.1505,6.0878,3.0507,6.0878,3.0030,1,4.504,4.702
97,DATA_20260422_090000.BIN,2.8864,5.9747,4.1814,5.9747,1.2870,1,3.379,3.495
