cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260426_091745.BIN,1.5213,5.6611,1.0382,5.6611,6.1930,1,0.817,2.666
1,DATA_20260426_091745.BIN,1.3851,3.4666,0.8967,3.4666,2.4860,1,0.716,1.832
2,DATA_20260426_091745.BIN,0.8967,5.1512,2.3149,5.1512,1.4190,1,0.812,2.480
3,DATA_20260426_091745.BIN,3.0187,5.9276,2.5280,5.9276,4.4110,1,2.110,2.696
4,DATA_20260426_091745.BIN,2.5280,8.3207,3.6445,8.3207,3.7950,1,2.157,5.610
5,DATA_20260426_091745.BIN,3.6445,8.3024,5.6543,8.3024,4.2350,1,3.860,6.371
6,DATA_20260426_091745.BIN,5.6543,12.2589,10.1830,12.2589,5.6760,1,5.090,6.085
7,DATA_20260426_091745.BIN,10.1830,13.2757,1.8855,13.2757,7.5680,1,10.798,12.498
8,DATA_20260426_091745.BIN,1.8855,9.2267,5.7391,9.2267,3.6960,1,1.323,4.894
9,DATA_20260426_091745.BIN,5.7391,7.4103,0.9566,7.4103,4.7410,1,4.108,4.803
10,DATA_20260426_091745.BIN,0.9566,7.6732,3.9529,7.6732,4.1360,1,3.946,3.977
11,DATA_20260426_091745.BIN,4.5482,6.1377,3.8099,6.1377,1.9800,1,4.954,4.956
12,DATA_20260426_091745.BIN,2.6033,5.2197,3.4504,5.2197,5.0820,1,0.453,0.581
13,DATA_20260426_091745.BIN,4.5897,7.6233,5.1162,7.6233,2.6730,1,2.660,2.935
14,DATA_20260426_091745.BIN,5.1162,7.4774,3.7053,7.4774,6.4350,1,3.579,3.581
15,DATA_20260426_091745.BIN,4.0588,12.2081,8.7204,12.2081,9.0310,1,1.852,2.127
16,DATA_20260426_091745.BIN,8.7204,12.9436,8.8047,12.9436,3.4980,1,6.890,6.929
17,DATA_20260426_091745.BIN,4.0008,5.6938,2.3515,5.6938,9.3280,1,0.995,1.042
18,DATA_20260426_091745.BIN,2.3515,10.1710,3.6415,10.1710,4.5430,1,1.840,1.864
19,DATA_20260426_091745.BIN,3.6638,7.0448,3.9105,7.0448,3.2560,1,0.877,1.163
20,DATA_20260426_091745.BIN,3.9105,8.0352,6.1057,8.0352,6.0390,1,1.035,2.065
21,DATA_20260426_091745.BIN,6.1057,9.8054,3.6645,9.8054,5.5880,1,3.378,3.390
22,DATA_20260426_091745.BIN,3.6645,5.6144,2.8162,5.6144,4.0040,1,3.953,4.039
23,DATA_20260426_091745.BIN,2.0740,5.1098,2.0015,5.1098,9.1630,1,1.650,1.875
24,DATA_20260426_091745.BIN,2.0015,6.3841,2.6176,6.3841,9.6250,1,2.119,2.611
25,DATA_20260426_091745.BIN,3.3028,6.5089,2.9759,6.5089,2.6620,1,2.451,2.669
26,DATA_20260426_091745.BIN,2.9759,5.1716,3.1131,5.1716,3.1350,1,2.313,2.663
27,DATA_20260426_091745.BIN,3.1131,5.4733,2.3178,5.4733,1.1660,1,4.457,4.458
28,DATA_20260426_091745.BIN,2.3178,5.2568,3.6836,5.2568,1.3200,1,2.202,2.259
29,DATA_20260426_091745.BIN,3.6836,4.6729,3.2178,4.6729,1.3420,1,4.023,4.030
30,DATA_20260426_091745.BIN,2.9472,4.6989,2.7537,4.6989,1.6060,1,1.186,3.251
31,DATA_20260426_091745.BIN,2.8524,4.8853,1.8005,4.8853,5.7860,1,0.630,0.683
32,DATA_20260426_091745.BIN,1.8005,4.7404,1.5291,4.7404,3.8280,1,1.691,1.801
33,DATA_20260426_091745.BIN,1.8431,6.3379,4.4153,6.3379,5.3020,1,1.333,2.637
34,DATA_20260426_091745.BIN,2.0317,3.9521,1.5737,3.9521,2.3650,1,0.622,3.043
35,DATA_20260426_091745.BIN,1.5737,6.1294,1.6639,6.1294,6.6770,1,1.600,1.604
36,DATA_20260426_091745.BIN,2.1195,6.5045,4.9519,6.5045,4.4440,1,1.932,2.348
37,DATA_20260426_091745.BIN,2.1237,3.7975,1.1575,3.7975,4.7740,1,0.707,1.988
38,DATA_20260426_091745.BIN,0.0969,2.5531,0.6020,2.5531,4.0920,1,2.567,2.584
39,DATA_20260426_091745.BIN,0.6020,8.8522,4.7052,8.8522,5.1040,1,1.596,3.022
40,DATA_20260426_091745.BIN,5.7290,8.5746,2.4058,8.5746,4.6750,1,4.460,4.462
41,DATA_20260426_091745.BIN,3.1170,8.1404,3.5505,8.1404,2.3210,1,2.424,2.959
42,DATA_20260426_091745.BIN,3.5505,13.6177,6.6858,13.6177,1.6060,1,5.152,5.187
43,DATA_20260426_091745.BIN,6.6858,8.1568,6.3210,8.1568,1.5070,1,6.235,6.273
44,DATA_20260426_091745.BIN,6.3210,19.2283,7.8214,19.2283,1.9470,1,5.776,6.635
45,DATA_20260426_091745.BIN,7.8214,22.4955,2.7953,22.4955,2.5630,1,6.422,6.700
46,DATA_20260426_091745.BIN,2.7953,6.9214,0.7523,6.9214,1.9800,1,0.961,2.057
47,DATA_20260426_091745.BIN,0.7523,13.0945,0.6336,13.0945,6.0500,1,3.028,3.623
48,DATA_20260426_091745.BIN,0.6336,6.7989,3.4825,6.7989,9.5700,1,2.806,2.844
49,DATA_20260426_091745.BIN,3.4825,8.5119,7.0088,8.5119,3.7620,1,1.082,1.669
50,DATA_20260426_091745.BIN,7.8335,9.4327,3.6072,9.4327,4.9940,1,6.311,6.978
51,DATA_20260426_091745.BIN,3.6072,10.5589,0.3276,10.5589,7.4360,1,0.679,0.696
52,DATA_20260426_091745.BIN,0.3276,5.5979,2.7556,5.5979,1.5400,1,3.326,3.334
53,DATA_20260426_091745.BIN,2.7556,5.1111,2.1695,5.1111,1.8260,1,1.284,1.289
54,DATA_20260426_091745.BIN,2.1695,6.5351,2.3376,6.5351,3.9380,1,2.291,2.471
55,DATA_20260426_091745.BIN,0.6923,2.9863,1.1290,2.9863,2.8050,1,3.414,3.432
56,DATA_20260426_091745.BIN,1.1290,4.3861,1.5613,4.3861,7.1610,1,1.495,1.650
57,DATA_20260426_091745.BIN,1.5613,4.0686,1.8802,4.0686,4.8070,1,0.818,1.267
58,DATA_20260426_091745.BIN,1.8802,5.4862,1.1677,5.4862,4.1910,1,0.360,0.878
59,DATA_20260426_091745.BIN,1.1677,5.3560,3.5020,5.3560,7.3370,1,1.134,1.352
60,DATA_20260426_091745.BIN,1.6260,3.3342,1.9619,3.3342,3.2560,1,2.283,2.288
61,DATA_20260426_091745.BIN,1.9619,3.6291,1.4377,3.6291,7.2600,1,0.486,0.527
62,DATA_20260426_091745.BIN,0.6452,3.0264,0.3038,3.0264,6.6220,1,2.544,2.597
63,DATA_20260426_091745.BIN,0.5601,3.2428,0.1683,3.2428,5.2250,1,2.221,2.223
64,DATA_20260426_091745.BIN,1.2881,3.9891,1.8686,3.9891,5.6430,1,2.599,2.913
65,DATA_20260426_091745.BIN,1.9070,4.3436,1.2040,4.3436,4.8290,1,1.732,2.351
66,DATA_20260426_091745.BIN,1.7331,4.0336,0.9963,4.0336,2.4750,1,1.014,1.774
