cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260415_072335.BIN,3.7842,8.6492,2.0944,8.6492,2.4420,1,16.948,17.497
1,DATA_20260415_072335.BIN,2.0944,8.4201,1.8345,8.4201,3.6520,1,16.036,16.689
2,DATA_20260415_072335.BIN,0.4032,4.8885,1.3578,4.8885,6.6330,1,12.982,16.588
3,DATA_20260415_072335.BIN,3.6621,13.8996,1.0475,13.8996,6.5340,1,10.532,13.089
4,DATA_20260415_072335.BIN,1.7143,8.5178,2.8341,8.5178,5.5440,1,12.482,16.009
5,DATA_20260415_072335.BIN,8.8208,13.6040,3.3167,13.6040,9.2180,1,8.497,16.601
6,DATA_20260415_072335.BIN,6.4346,10.5180,1.5511,10.5180,2.7610,1,15.847,17.014
7,DATA_20260415_072335.BIN,1.8609,10.8597,1.9371,10.8597,5.3460,1,6.742,9.372
8,DATA_20260415_072335.BIN,1.9371,16.4186,3.3309,16.4186,9.9440,1,7.730,9.260
9,DATA_20260415_072335.BIN,3.3309,14.7184,4.2385,14.7184,5.8630,1,2.794,6.082
10,DATA_20260415_072335.BIN,2.4871,12.1342,6.5821,12.1342,5.2800,1,3.625,6.408
11,DATA_20260415_072335.BIN,11.6141,17.5992,6.2928,17.5992,8.1950,1,11.546,11.886
12,DATA_20260415_072335.BIN,6.2928,14.6059,6.5829,14.6059,7.6010,1,6.304,6.386
13,DATA_20260415_072335.BIN,4.8396,10.4834,4.7539,10.4834,4.7410,1,2.528,2.910
14,DATA_20260415_072335.BIN,5.2064,12.7828,5.4415,12.7828,3.3550,1,1.591,1.698
15,DATA_20260415_072335.BIN,0.9521,5.8137,1.4119,5.8137,4.0920,1,5.629,8.075
16,DATA_20260415_072335.BIN,1.4119,16.0584,5.6024,16.0584,6.9520,1,7.420,9.718
17,DATA_20260415_072335.BIN,5.6024,10.0066,5.4666,10.0066,2.7060,1,9.880,12.692
18,DATA_20260415_072335.BIN,5.4666,9.7340,2.9314,9.7340,8.5470,1,7.888,12.457
19,DATA_20260415_072335.BIN,2.9314,19.4023,1.4138,19.4023,4.6970,1,1.522,7.790
20,DATA_20260415_072335.BIN,1.4138,9.2606,1.7386,9.2606,9.6690,1,4.125,6.508
21,DATA_20260415_072335.BIN,1.5272,14.5318,1.2103,14.5318,4.5210,1,2.405,2.751
22,DATA_20260415_072335.BIN,3.4476,7.8537,2.7478,7.8537,3.1680,1,5.421,5.482
23,DATA_20260415_072335.BIN,2.7478,8.8378,0.9263,8.8378,9.7130,1,6.035,6.036
24,DATA_20260415_072335.BIN,1.3982,15.4582,3.0759,15.4582,3.7620,1,1.018,1.026
25,DATA_20260415_072335.BIN,3.0759,10.9577,3.5886,10.9577,7.5130,1,3.039,3.643
26,DATA_20260415_072335.BIN,3.5886,13.4316,2.3295,13.4316,3.6080,1,2.201,3.618
27,DATA_20260415_072335.BIN,2.1343,7.5224,2.7587,7.5224,2.3980,1,5.413,5.721
28,DATA_20260415_072335.BIN,2.7587,6.4975,3.0698,6.4975,3.9820,1,4.977,5.208
29,DATA_20260415_072335.BIN,3.0698,8.4880,3.0072,8.4880,8.3710,1,5.256,5.277
30,DATA_20260415_072335.BIN,1.9375,9.3801,0.5206,9.3801,4.3120,1,2.808,6.241
31,DATA_20260415_072335.BIN,1.8379,7.2274,2.8491,7.2274,4.3230,1,0.927,1.554
32,DATA_20260415_072335.BIN,3.9222,7.5422,2.9109,7.5422,9.5480,1,4.275,4.842
33,DATA_20260415_072335.BIN,2.1261,7.7932,0.0764,7.7932,4.2790,1,3.970,4.354
34,DATA_20260415_072335.BIN,0.0764,12.7587,0.9214,12.7587,3.3550,1,1.170,1.222
35,DATA_20260415_072335.BIN,3.3576,8.3708,0.5219,8.3708,6.3360,1,3.012,3.012
36,DATA_20260415_072335.BIN,0.5219,12.6365,5.4275,12.6365,9.1740,1,0.697,2.385
37,DATA_20260415_072335.BIN,0.5633,10.7434,4.0988,10.7434,3.2890,1,1.164,4.141
38,DATA_20260415_072335.BIN,1.9822,6.9714,2.3925,6.9714,2.5080,1,1.925,2.247
39,DATA_20260415_072335.BIN,2.3925,9.6450,0.7728,9.6450,4.7520,1,4.179,4.332
40,DATA_20260415_072335.BIN,0.7728,8.6494,1.5144,8.6494,9.0200,1,0.271,2.018
41,DATA_20260415_072335.BIN,1.5144,10.1833,3.1987,10.1833,8.5580,1,1.372,1.529
42,DATA_20260415_072335.BIN,1.3352,7.0353,3.0257,7.0353,6.6110,1,2.277,2.281
43,DATA_20260415_072335.BIN,3.8163,10.7442,1.2107,10.7442,2.2880,1,3.903,4.983
44,DATA_20260415_072335.BIN,0.8003,6.0629,0.5433,6.0629,3.0580,1,0.533,0.618
45,DATA_20260415_072335.BIN,0.5433,10.1691,2.2720,10.1691,5.0270,1,0.728,1.219
46,DATA_20260415_072335.BIN,2.2720,12.7449,0.9863,12.7449,3.2450,1,2.701,2.891
47,DATA_20260415_072335.BIN,1.5183,9.4814,0.6549,9.4814,3.5420,1,2.857,3.514
48,DATA_20260415_072335.BIN,0.6549,18.2853,12.1123,18.2853,4.4220,1,0.703,3.626
49,DATA_20260415_072335.BIN,11.9788,16.5549,1.7422,16.5549,6.3030,1,15.403,15.553
50,DATA_20260415_072335.BIN,1.7422,9.1070,2.8165,9.1070,6.8310,1,3.110,7.168
51,DATA_20260415_072335.BIN,1.8333,8.8190,0.8224,8.8190,6.8310,1,1.004,1.030
52,DATA_20260415_072335.BIN,0.8224,13.1795,3.4051,13.1795,9.9550,1,2.322,2.431
53,DATA_20260415_072335.BIN,3.4051,19.9863,6.4096,19.9863,2.7830,1,5.377,8.223
54,DATA_20260415_072335.BIN,11.4915,18.6805,13.4062,18.6805,3.5420,1,13.500,13.524
55,DATA_20260415_072335.BIN,4.3450,13.6703,1.6454,13.6703,5.3680,1,5.992,6.171
56,DATA_20260415_072335.BIN,2.1774,5.4945,0.5597,5.4945,5.4560,1,1.037,1.262
57,DATA_20260415_072335.BIN,5.6515,10.8175,2.6389,10.8175,5.9950,1,8.863,9.148
