cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260417_083457.BIN,2.9543,7.1615,1.6303,7.1615,9.0090,1,0.801,1.042
1,DATA_20260417_083457.BIN,0.7933,6.7415,1.8023,6.7415,9.6140,1,2.843,3.199
2,DATA_20260417_083457.BIN,0.8496,3.6951,0.6837,3.6951,4.6420,1,3.396,5.013
3,DATA_20260417_083457.BIN,4.1693,8.1561,4.9578,8.1561,3.5420,1,2.179,5.572
4,DATA_20260417_083457.BIN,4.9578,7.1194,2.0128,7.1194,8.0740,1,2.887,2.888
5,DATA_20260417_083457.BIN,2.0128,6.1393,1.0424,6.1393,9.2070,1,1.362,1.530
6,DATA_20260417_083457.BIN,1.1152,9.8455,3.7807,9.8455,7.8650,1,2.558,2.798
7,DATA_20260417_083457.BIN,3.4382,6.2673,4.7584,6.2673,5.3130,1,1.759,4.101
8,DATA_20260417_083457.BIN,4.4994,7.4286,1.9233,7.4286,7.6010,1,2.226,2.656
9,DATA_20260417_083457.BIN,1.9233,4.8959,2.3099,4.8959,6.9520,1,1.499,2.016
10,DATA_20260417_083457.BIN,2.6578,5.8852,2.5348,5.8852,4.6200,1,0.328,1.616
11,DATA_20260417_083457.BIN,0.8333,5.1093,1.2489,5.1093,5.0050,1,2.647,6.556
12,DATA_20260417_083457.BIN,5.8520,8.4126,5.9231,8.4126,3.5530,1,3.789,4.043
13,DATA_20260417_083457.BIN,16.0285,17.9077,5.8126,17.9077,7.9970,1,15.223,15.283
14,DATA_20260417_083457.BIN,5.8126,9.9474,6.1462,9.9474,8.9540,1,2.596,3.434
15,DATA_20260417_083457.BIN,2.1400,4.3102,1.6046,4.3102,8.8440,1,5.862,5.866
16,DATA_20260417_083457.BIN,1.6046,4.1165,1.0853,4.1165,3.4760,1,4.803,4.804
17,DATA_20260417_083457.BIN,1.0740,5.2896,1.3969,5.2896,6.8090,1,3.345,3.451
18,DATA_20260417_083457.BIN,1.3969,4.5867,0.6806,4.5867,5.9620,1,4.845,4.909
19,DATA_20260417_083457.BIN,0.6806,4.1220,1.3025,4.1220,6.4570,1,3.979,4.416
