cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260414_071222.BIN,9.7149,14.5480,4.1928,14.5480,2.8160,1,14.037,20.192
1,DATA_20260414_071222.BIN,4.1928,20.6909,15.3876,20.6909,2.5410,1,19.183,23.483
2,DATA_20260414_071222.BIN,11.1644,22.6277,16.3527,22.6277,7.4910,1,9.858,21.643
3,DATA_20260414_071222.BIN,16.3527,22.7684,1.0965,22.7684,2.3760,1,3.754,15.129
4,DATA_20260414_071222.BIN,1.0965,6.9969,4.2974,6.9969,6.9520,1,22.646,24.294
5,DATA_20260414_071222.BIN,4.2974,7.1009,1.2787,7.1009,5.6870,1,17.740,21.667
6,DATA_20260414_071222.BIN,5.4223,9.3734,6.1779,9.3734,2.0350,1,11.439,15.391
7,DATA_20260414_071222.BIN,2.1166,10.0755,1.3860,10.0755,2.6070,1,19.010,20.879
8,DATA_20260414_071222.BIN,1.6866,4.7531,0.7241,4.7531,6.1270,1,15.135,17.853
9,DATA_20260414_071222.BIN,3.5884,12.5539,2.9279,12.5539,4.3450,1,15.684,17.727
10,DATA_20260414_071222.BIN,1.2735,4.8805,1.2189,4.8805,1.9800,1,12.604,14.840
11,DATA_20260414_071222.BIN,1.2189,6.0201,0.2790,6.0201,5.2800,1,11.148,13.337
12,DATA_20260414_071222.BIN,0.2790,5.0145,1.3089,5.0145,1.8370,1,8.789,11.790
13,DATA_20260414_071222.BIN,1.3089,4.7010,1.2939,4.7010,1.9140,1,9.157,10.938
14,DATA_20260414_071222.BIN,1.5952,5.9844,1.3717,5.9844,2.2990,1,8.334,9.637
15,DATA_20260414_071222.BIN,1.3717,6.8642,1.8642,6.8642,2.8820,1,4.763,6.553
16,DATA_20260414_071222.BIN,0.9729,4.4577,0.7933,4.4577,2.2660,1,6.457,8.025
17,DATA_20260414_071222.BIN,1.1110,5.1357,0.5375,5.1357,2.9150,1,4.839,6.712
18,DATA_20260414_071222.BIN,0.4419,3.6886,0.4914,3.6886,2.0790,1,5.288,6.253
19,DATA_20260414_071222.BIN,0.4914,4.7736,0.7195,4.7736,2.3100,1,4.262,5.522
20,DATA_20260414_071222.BIN,0.7195,4.5097,0.7605,4.5097,2.0350,1,3.494,4.742
21,DATA_20260414_071222.BIN,0.7605,6.3299,0.4827,6.3299,3.7510,1,2.934,3.952
22,DATA_20260414_071222.BIN,0.4827,4.3490,0.7590,4.3490,2.7060,1,2.696,3.554
23,DATA_20260414_071222.BIN,0.4362,4.4540,0.6953,4.4540,2.2440,1,3.616,3.698
24,DATA_20260414_071222.BIN,0.6953,3.8502,0.3825,3.8502,1.9140,1,3.393,3.487
25,DATA_20260414_071222.BIN,0.7418,5.3079,1.2783,5.3079,2.4750,1,3.310,3.337
26,DATA_20260414_071222.BIN,1.2783,6.3896,0.8107,6.3896,2.9810,1,3.720,3.753
27,DATA_20260414_071222.BIN,0.8107,4.4736,0.5052,4.4736,4.0150,1,0.685,1.249
28,DATA_20260414_071222.BIN,0.5052,4.5236,1.0982,4.5236,3.4760,1,1.181,1.330
29,DATA_20260414_071222.BIN,1.0982,4.8784,0.9806,4.8784,3.1680,1,1.136,2.372
30,DATA_20260414_071222.BIN,0.9806,9.6975,0.3663,9.6975,8.0740,1,1.249,4.348
31,DATA_20260414_071222.BIN,0.3663,4.6775,1.2880,4.6775,2.4090,1,1.756,1.908
32,DATA_20260414_071222.BIN,1.2880,5.7250,0.8214,5.7250,3.0470,1,0.164,2.708
33,DATA_20260414_071222.BIN,0.8214,6.8004,1.0277,6.8004,2.7830,1,2.010,2.034
34,DATA_20260414_071222.BIN,1.0277,6.8205,0.8597,6.8205,3.4650,1,1.396,1.731
35,DATA_20260414_071222.BIN,0.8597,5.8502,1.4863,5.8502,2.6070,1,0.973,2.993
36,DATA_20260414_071222.BIN,1.4863,7.0781,1.1814,7.0781,4.5100,1,1.225,1.646
37,DATA_20260414_071222.BIN,1.1814,4.5314,0.7897,4.5314,6.8530,1,2.234,2.721
38,DATA_20260414_071222.BIN,1.2728,5.0608,0.3038,5.0608,3.2010,1,1.385,1.719
39,DATA_20260414_071222.BIN,0.3038,6.2422,0.5834,6.2422,2.4420,1,0.802,1.612
40,DATA_20260414_071222.BIN,0.5834,8.7919,2.2227,8.7919,8.2610,1,0.535,2.781
41,DATA_20260414_071222.BIN,0.4249,4.3831,1.3928,4.3831,3.2670,1,1.018,1.581
42,DATA_20260414_071222.BIN,5.3333,16.6419,12.3077,16.6419,3.4100,1,5.220,6.330
43,DATA_20260414_071222.BIN,12.3077,26.9264,12.8562,26.9264,2.2880,1,13.892,14.050
44,DATA_20260414_071222.BIN,5.2020,12.3151,3.0484,12.3151,1.1770,1,5.998,8.243
45,DATA_20260414_071222.BIN,3.0484,20.1447,9.3365,20.1447,3.1900,1,1.707,6.976
46,DATA_20260414_071222.BIN,0.6484,10.8231,5.2549,10.8231,4.7410,1,1.157,1.182
47,DATA_20260414_071222.BIN,5.2549,10.2736,7.0151,10.2736,5.5000,1,7.473,7.837
