cycle_idx,source_file,p0_r,p3_r,p7_r,amplitude,duration_s,validated,tilt_deg,q_error_deg
0,DATA_20260419_110822.BIN,2.0398,4.9105,2.4203,4.9105,4.3230,1,3.562,3.684
1,DATA_20260419_110822.BIN,1.4347,6.9775,1.6095,6.9775,5.8080,1,3.855,4.073
2,DATA_20260419_110822.BIN,1.6095,4.8189,0.4775,4.8189,3.5310,1,3.834,4.554
3,DATA_20260419_110822.BIN,0.9648,6.2953,0.9358,6.2953,5.5440,1,4.885,5.320
4,DATA_20260419_110822.BIN,1.0563,4.1118,0.6203,4.1118,7.5460,1,3.067,3.589
5,DATA_20260419_110822.BIN,2.5535,4.8737,2.6400,4.8737,3.4210,1,4.153,4.246
6,DATA_20260419_110822.BIN,3.3485,5.0036,0.7940,5.0036,3.7070,1,0.855,1.447
7,DATA_20260419_110822.BIN,1.6122,4.2670,1.5730,4.2670,3.6080,1,1.824,2.082
8,DATA_20260419_110822.BIN,1.9144,4.5883,2.6586,4.5883,1.5400,1,2.526,2.601
9,DATA_20260419_110822.BIN,2.6586,5.6759,2.4664,5.6759,1.6940,1,2.084,2.137
10,DATA_20260419_110822.BIN,2.4664,4.1234,2.5471,4.1234,1.8480,1,2.613,2.623
11,DATA_20260419_110822.BIN,1.4879,4.8940,1.7636,4.8940,8.6790,1,2.055,2.858
12,DATA_20260419_110822.BIN,0.9276,3.9999,1.9448,3.9999,2.6730,1,1.880,2.056
13,DATA_20260419_110822.BIN,1.9448,4.2859,1.4725,4.2859,3.7730,1,0.731,0.807
14,DATA_20260419_110822.BIN,1.5239,3.7212,1.7092,3.7212,4.0810,1,0.969,1.732
15,DATA_20260419_110822.BIN,1.7092,4.6135,2.4879,4.6135,2.9480,1,0.684,1.762
16,DATA_20260419_110822.BIN,2.4879,3.9229,0.6494,3.9229,2.5080,1,4.039,4.152
17,DATA_20260419_110822.BIN,0.2726,4.4294,0.9823,4.4294,1.5950,1,2.030,2.031
18,DATA_20260419_110822.BIN,0.9823,3.8333,1.8766,3.8333,3.4210,1,1.099,1.143
19,DATA_20260419_110822.BIN,1.8766,3.7957,1.4238,3.7957,2.0350,1,1.622,1.634
20,DATA_20260419_110822.BIN,1.1582,5.0085,1.1073,5.0085,6.0500,1,0.722,1.386
21,DATA_20260419_110822.BIN,0.2707,4.2125,1.2980,4.2125,1.9360,1,1.592,1.891
22,DATA_20260419_110822.BIN,1.2980,4.0523,0.4706,4.0523,1.8590,1,0.399,0.673
23,DATA_20260419_110822.BIN,0.7730,4.6265,2.5837,4.6265,2.4420,1,1.260,2.569
